sampleIndex,radiusExact,radiusDecimal,zeroDeficitPpmExact,zeroDeficitPpmDecimal,active162DeficitPpmExact,active162DeficitPpmDecimal,sideOfCertifiedRoot,classification
0,11957/31250,0.382624,913776751248092996277799280510832072012476481811903728509371983167010060153963145780395285244164576782004139598946845342696210546799860506748325640010420600785828408211012045655568931933418558104252476823038247252470643968796921779220290586230437727735374412255272725558276176441315726136642990692751936158725416493684905149447187242664045034337401175654842338744621241410990020471283373303089139180358967902158023701319789401494144020507433489465782224562242568477106731304431774505337226607785695610201187438552140286191070107590462121232210211420671348738996277406724991856833229618615229529022426893961304779596261666240323167851168260209626098391001376676422872387294733129529712840511322699291599385198069854079050530533385029854084225355749740547642008003110032070683112194324298151536013877839473424414223928889407839460207726545555167035999746011588893653252095639290780275940199315188899508399828715451244009503342694554409617238660842373884212907065136507261606118292559425070662940325465026432029455973705430629624289456671993385290585211576880489530243463335549344347974668413063973086542908515704608643473871267879941781312197055375572970882477603265015791296629473558113140550865426939415019470315277516526954954014742049477840420469916330431539888755718953305976497084320968563013476741910487589861607107407351134102533806963474899162241459792110659483397224146744072848936736956342083305397694264834964606051853836965192416263684378401126245413484334569/51830886267256280896031759844414742771099626986444521175813819514280908577587103338800268015372656501494139385447501647205214234560242524235763220849516360460059801740877030736475189537452737041644961683674589596255469774122133828357522097101701579193593753805877721987441797337481979618304079471946783351512415818867396552172151888070071315355254078459918773786446590806246516912716490909327158619135382321649301219787177269906980755078402751041549726468198368843761024555473883139444790657535122591070830821990966796875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17.6299657801792913503885,1509779321428718536810853269797625881809165642442580213144870788794155643842216773361226544908761108974733723267409334560933043058593434958693109983231218606729025019978915478722648288211188273166077759795659943293669930074308836061908272767379768129876700280606416407689681826175701331413501115702216567815257822593855771539253357018230155683564478657971687539626315567826962484328802316167481891684759974878156662609507897215964484721812235688511577936931687397026803635694677873196022368678520382898389459047380080660715767578082486797603589953371768167879507748439883675131331804780495601518677590450845854204677820873588912068121172720429904413426630743568169842046601520757844431622109320480166649803925879751867053374522615259156356566959518505506942670768548092833356117878360096274739154330856961754022487585051029364402692360583589438750122998474360030647149750447545221138465313625142969738200169836197422540253725657815950579100915444943195810726385536429511163328800690361701505797824878644637787602496480044025511228520558453211470000887883600842985320080088313804181869174084406681209913036044923701072866678101476693923860698042771713611990056837540987532774825449818350654499128367565855396612066634346798143673772970675866569030014423262629753486963120864747947684433114898297160686860060731656274444908926488156260201922673355190055934282202850927994681066163777390248349174261346492884923152843208014213806482294368290049425389031938299933613501833138164153031924835828871539586509481066041626776379657162757535062787719370040820319493190261/64073864595284028063105558611140870235285716154853578360669133552734605284183964419332810312534658608752829335275474166056421652614545211851845160159350346845646043048084977698280510690352660019286877746066257026933105936144865472378887420453911232001832567259281283402561549782666121295852851360448140795284221937798442827689916069553097203568389669557012749829168791840265769925160492905838592238533137821188905600312389286279767322537743857984196978800623616181983288784507944411637745129826054642788751638213989512934165818194213672184378452830053764880847770867219999959022921909301828691241098567843437194824218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,23.5631069073963971221455,left,exact-rational presentation sample; not root-isolation evidence
1,7652481/20000000,0.38262405,1087129218039741056931365552738835491476982143863969687656754479210064311558898740921793876136967794026199047064166989330611439658736579833420152309209794214124894223474466209449589953055306524274735476180206551486876907294367280793450088021667232269746186621267766579954704765173075788258726070074134174889695391768392814061073318366394738154729951419903599329744172612388656103704957254949251138890961975748176517725771780331696915458973846529606767627699307105465071327974635405047515376741532350540432711324010782887186266031832552561781872106328618336528241761157476954347015066428913587270244353934336832199948033429791376849249156613526703300487060576564568356151577974958809587671860058542778354902781496884004501822574384771148486103547357107193737913621665201583944751678805737714088221382566157804013933671060532352663268171834684438112504390609792531611991976784952236663149394007517541409641628359355419018922180346180114372734249087049748157980502010997009172978131871085215618944990834721780649636400409674325648474253281097790111280967351231643103978779896483281442326040873859371408787596391600720461484430827098634674725784394010175268129852158191150430748430484606859534537816499614346374850881880878574866120280557185252533054124550520652517075618070658185202763399969566648105468285845864092720824389041046290289239305407216137194255654224804012765454235055364657759944912348161776290901417720359745100842919156522000773679118984463774672556876855672516534074820636537474252095529368057072288462852616356792839328631744113720521100275962520485833976025291484691825557870886838212591260349641272206390605880482393229659729602032117055690730019146719166274243410642547/62341002826023079756694643702569088388421954313314135244062122151539666893664449838237899946945952520055024873324979074400428117455754291989377067861467704341428461074829101562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17.4384300662218317810976,278723041986887215585036471045565917868549654284464919759493061326141776943345742917229681127877933794643481093305003554057416620136642578488993920470050968410063913766277253795815078168349520071305338754739137769097847420517054239945915241712987696590273569370132852372036934369577536124822450655963968796919271853230150334681351875499260073428889320914236531460512046496012712495529481564204668731412101607662924834981903346666951391612080614354122920786795109672559472089448404431193800161935222489981613761539275900426711608223788905573592640100326730517714105458169410606444680520413464275043448637240112516617862397778426125967719212206019363275839655847825244115731394523836511654646760698067699772874662824461406404531412370940827934455803076867602851560550153746413488976443020360137967330191622942926349224624956130933142114536609123631665918362441825094134005178418074038107870345238087888015708367381375683793363041574680955974449019458445715076316750827591986245123723885922953170841393505659853430311538994540043702856038007399921723060343533549894288793884353180710588594946223341231170997699155496386807455914906881129939202250380029327143093991357262971467348534354191848181825776128539546114412552287614590604627582062906558475223552917175018188550104078795775291314873569852621627108666436279031559661314427345078759816422141380968479071977108464209629985431016320756869444606274170309887784651769226231072981818702693178160669316361339090293921861477009742369253490210555687753745578144042135335753192944526863246148718957220061002936072591930665654156920992924736896871983115604262942259656882191761474431752453189461014728566236794954276084153566211480866533016939946357698105014906269519635033224500377602099429799181703858095962719080270001267888369308713/11950420727759946344471607228722974836342134755825946700612441403660961796680856898558269904713316390513407859653284545364229679012277954640799937133438321382260433431138969237049429883374070561190144421858643461350078288518854651849285386143862363087355239451630260589599609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,23.3232827811186711614465,left,exact-rational presentation sample; not root-isolation evidence
2,3826241/10000000,0.3826241,103852906108041522836330822753762287436467238680924812861537544351010539128645430853630058196849372652390260597637052091169677179347758744565199765152701024334651098710325937956317089634897639471131519479403128747559724139858007460320473366917825980964837009129433564929528005615983477572441118547302619893407860281955039289007898046184074236154778399266284707389981458872660647027664640051338241959059562631795966140555117860320789348682575013725435922844550965628294943042837919311792778809597164686524930229402200422438448861339304405466350777140838776001624372840813858642257629318728608720421840017282323623465973709850055042151616971792189378766782162402530211047805946197725105573500518265444156632921061793415287319700657980910159062726409531078210426938848167662302635531946005336309672386801109607638513627178465658070688706736249443922706765092213224287044712676795399283854748379742148096771522882517057775795098659071754194268627688110843547381977612941594148178069239300901207179167509159204264302481426733901251891656143462037907635615612375231825389293638983012187904214124545384571701112478547830517607546066632242660075905851372445658076107872448128003459785209401235072865853995306917504375221415932380214003589057209575750638718386620614322430610852241576939821286858079404790451632148823787267869100217795428488454847906036893267759454039916461849962596701254998769717213623787583099646366399764523722771852326947917643392884208068712938929654098846760959548450664911316460811409915369345250504772514335824747741665234823672845880204177316511003014216564277844105100837997199343776959846749656898029878951493196696624240991396440419439929129790142344889/6021542437799851257693041479960240649517496935516020455514773132901846630987912862930724828144343871530459643883887432305577090485568652117750184091052938143610702608346454439160017833787599150420323588887849819428765840712003409862518310546875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17.2468943266282543543383,57199019309894825761936931858404267351784326191146907555599688348546724973723943186752522561055857144230290397312601235883379174570917909320525311203223815303617891939070082843967746199188752062314912486369428187353113596528099496231072922333847372663448355360915550484998850527823790097282162182485798219979297594501613524127917658357787879884661432274520067164218472345208782642241477673833933090932922045120567809311476276421720202045428472424245712526957399794619815450692449637011483845630454670549070849497803937317159347830321667164723773652455263673027253831856380704157509022051928075026733260084634644301620006494386022662563328984556888289982457450258327042728883028477035139731234699472189367992319920893924013444182700014989447785509511023041423608304253089182148524234019458686377578475057170624192180632398345668093979871373839341332809162786411525272478510821608466761774080265272204828852926610961983425318311433251989864356605417113346169165931977323397935893081627931256085515700541857917356666085469784208586925956038571904150652522726207257301890837989235055145847006327500735308361770491695583527576735661590678377442801992779887993308770633783810454256806157614947759572189497427719631252685675327069776206023843547392895427179490005201526126757431333908560556055082752474850890534583422032068724505696117637461791816850600060233875934163038356209584273948098498121340432311378306707325588162075195515907268943180040850720575353534286853055025786944606350733776152567632834348599868904175727897698360699906045091235893707561621608310893662484122615726897513699429375759808480621930717892991980821416492159941970105696684067936999486013306519401065225442426957752876474682028086708830668361482882375177379681517695514744123246628970909029579/2477922407047600894243797990490756060053377628024498288281067219372425096203649837707815404462547878562326592654265259330453086940463586348626920096331883285342957950946082433967712736141930301551733493937477983366382949701350776556366075198463627028920820231562050073080016668922020575579148228968469694355469812308001564815640449523925781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,23.083458605165287764433,left,exact-rational presentation sample; not root-isolation evidence
3,7652483/20000000,0.38262415,866083230724672628118441652294853576384831030728080330295366520381753671521646142358419313682166738286190542853342522637761424122944800879719757544475533979386346514040641208811075774185334498644637709268416578316963365467618917310924085033121761806747630159405306565507487359963017436110605354934859740369681212288666491889801873384909761930725373156546732805167309354129582949567143830624038664980425568477453548716374188803924100708284348657911897822528621518145062516663726263978917693272339429920293297786953192016419360382569369548627446494827779220419064506263304528163306616024042698427453932963663387483966350306385764506248382814526099074720265316871527586409056348173485436219681618949416772571180477826178108626441103044859834744985960282227676848962785003302226745688638326657154882997199654112666241530849408309006011784923260501258095995424587485644906784179643489600765781073239610060358632531203074997713811023732821094735426614975042000651008342129792126934882563790542135124791283431278361937558814304854808842793605349842545571127020819769913057677789652679340654623998326293479418671845737749546749536365397002814025800418891117620872052831974763051914013403871573870387440324392762430838802014848847911862809533447436855417239386586529136284449831674493556258296679563861543749165758851490140804135061080363269488526343901094198030381578054164354581312581714796101815535777270831202879448286192983128002224266575044284723605199578444574025594917346243650345124779784353585859343202000720077152879198715118940832713792046447150984705762024434837167806014045678319568848651902868297110259600152003254108266831741012324092045755431791231056832333338679221994186529058191466459046001257849/50780710801641049169799043851888108907759716895689371070959597408983194346619877685410177270764983895007526683828766842851562748030814980569287446762394811170845895007302838553815182905197143554687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17.0553585613985526589091,1403908980209561016299710047295484525963885655259073607066334229606917176902311400352263516480329632517053244016706358628434415724151867367788780630033225759970042911546292514147985517393151746337523825524248441357930876152297248143465436355146895131391694043729841699266700759388789882617160654850623886599469649248195780472510253516075002175318029551755410004934089571116576476585428748520131653448905661790724044126440801607323652732843793401175447749294410577320032682455171859963950647311037812166716159849655047556041579646202330940897929383198538195535184414983086403658989317883321817827018045763224891698076187494791911968493255375125559594514276416961132564615176304863072482688491795453701310078690641768502452140514045818277264762737879863860117876451897491870817173813059507997713440677984900339748678603620063895245452446159930565571212519295939331375578090278497098687610035278096963451218469906415725448180113838466549885865206913477856000821380926930197879053507417274888338441124094585069750062184357503569814286499646002800817492308189484338284688448136620683398902216115994148700234922929195780798420816880959675108252600378715463404006239987305258158936350473694255824048360089018311089956253162898013769960188644957924335211365289840249534967824213390805576081257456531263522298602024209483260908598472098136112187986643701204081536730168794156357056586380560718871070908354264465924389078049243306587301749692699417960736733723843983443068344893576778872059995690297000969677576409494390628118871495123789737019747253050999022022254231682590047589247624648979664244510026476170160096421748516298262110104530999327116016245227767277261052156037541631986669089745661367604138937917556079028435407361800111801458232965641038231712476545508338565271211385433606973709753995498152799/61457338919204982596246190396187778055027565409279592794211328077636490298458872168623695366178979170026892874350796293068687387693499678472405736330422248588364740037521792747589431110803128175358785246285099541891041510422357408893189020777194555363735689193556674567362388644292726132720947265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,22.8436343795362316868182,left,exact-rational presentation sample; not root-isolation evidence
4,1913121/5000000,0.3826242,165809547858875013530328675939864630983906964273735596509196476555838642396741181160405270145719702117033752942474683543826533955408569840039204290667682070001539423491189662047609465498024013564701841547161326389334289641583409710462484978664859928487375181967102153968941788052872425106053087806090778184533113657990612234771528722232235216607133795403648327718359295238298804526942214109326407923899116773765238965050399264567770261897043243503817935463852215635124240089485460249731673045539959315910507496862442838568965469287757493490306729558009343567877718638623689576603229207117321383938797863414145600450758311727623040515757922025499449874603474568158583250654178485641263248727861370426840512324888051817190065388761052658647771773720137648009374849240063616543223054946354313295849770001834389781672302977635026773618571554913422207361288005669229910254721812137190382340042606545387798491863809445050857243577887164374078243435686383159006412018797335412019487785797517140211284131201402496847821923554644434920481046657240094972621441202786135160830637589502988618038973488533350829106255372756382122953054160140900658961969897104948716648492108337365066945286054529090542488293269821857321404453149605633053819716975447656251108259625506609826266326957910096930946815771634708970874800165786875195854981100129318282014715880045474858380718826093317931288728117209942668924255284247627942573870606959594901998366676577698018633522188141012482047020467537845000982774656150441699362621291932458985558295986747775065665330845656748628793121225252206601235987145357984209061147240206349804768051433543246860629341269/9832263426570461245972756252886780180376579131583397628593999672007275724036837712189113155716651392665975909349565614879860874361760821550442486253366006118632785621294224513116246562417175128005913214634614192562427981475565321071383986448188885276522341882809996604919433593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,16.8638227705327202836059,1030551321116321406592558400719099534804173967458351964484084601204405133596228466357048221792952462573961226758519108535597487526732850005906012872120464204539270815689267645570929838397434009879506430196015675469080199836405178697236591762978776765202683737388675482505256306213148077364070848823178291944662995096456163698524579307130086025264523480329145709164670510920854660317686048361476344928977979316811507025568523064874218404589757088169542278517444364636936234307883489281370586766630318443454264387837098186324700905288825491383765850319712947624181899862660944793343587739243705314254514321568642189838371914381973907770801565271328888365385370073799871274040930737778297877649844260411623565807876611038114191476809958315183408866484480297391069275972704620746425098023433938789637028604731501907985994066807410957687874921868547776235329065559025341946360179613744897121783200747273810301502005805794267277755552729204721469914291568840463871250395761659675676400533970428054941875995888739892672621378515210320373658844945527296044732889482427875631412657349633708982503887616156500495295157834113229889909954317307241112748845030881795036157009435826264626365926410004729290761641757113409845916530392606422661061418469773130567018244545260714261509646421310136548804112553268245370435111615053525005389397933698849147137671536037101475885806693489406827054863848889495453404090457909243086778154858474659855012628491331969088375989664740738847113470070857989029750469411905137909856988344896270263973006829785215806821100876417838069624653854408389772612457116437661673164703613072091600680078801478685492532967864246987961262871999631747099534481418866084131969903948407949198632348828998723700380679/45591929695224245295854677283051567582657857598428564749967702474292695028262633977057808114565452539527420843794767151927429330419063939950243738025965546453395402120297791834581627435234844253801681662347022818096418753707646325749857279855334166941387749457530895327420147166544833360215322536254362800225187016959319019191985751396443277139169936162943486124277114868164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,22.6038101042314876843094,left,exact-rational presentation sample; not root-isolation evidence
5,1530497/4000000,0.38262425,5961057486980816911286079682566586053160727366676414406656843335527364813819894211382248950142248491727412622539771647486491406527409250256761316343838487188335328811343931673646812322828103244113713657299417033674789152445318841840685137933279495112797694205772999954144499515295471862278034244722413214563553162814944579301827028669919250707418893405602454717893698252492093040544137601690068017090504660321035255838798621554088625741100692878760642462359547624172330048708822629095549813746499871627278779970018310869897270027609854479870026109671478573238314503552500307292717789854316356489869233149920254528776534912827059591042751630774881290642049161233641990363572617841496072819327823201782907406469355731092166967358495279027779467516568495925780001272948988728767253597851781269152496603279242824229417643967067142422877961666467451774759208095785176692269207641328493118617135483429953970873077753581121172922498165990406261487759858362901891072649131089201291778828221567905444837087255023207004291757034519368676544477627267841307499446900153688681146446473357706327507630659614082107782932083391329272899764159869171619781585710341961913506472454383883066564130154985592019377765994394671346926701279495510571826553868195193198473115079219904406498128434022003222277839569852988453258132791033435266369389093362226251565672631341330710426959549019988213236531876756414344252165408822564968452685163712673955889369287877083560518742612696927314066900921892733300074924283153597851871296997495886703214159982268002541199675561726752441781064713890613139708621973701052209599188446264637051707533200377434028746026219876597580581425397/357542879595150601529552791385249786632978378059864558378988156983220828369163955116743647482108740613219906530480827767966447735194820664362784077059889565443809269663340119875994956023087512315494400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,16.6722869540307508172226,1510531989091825779258842470042752544771035348483500484747061814212124831261747421826864253885857826556610814668090574371358767411116122314582413275191357753102039244775843855133108957541829920513891187806731936753860890183325736595229895633776264125131972777101570670161204716010664997858685526162000273528374495188319986651495675039004362507358387013654962930784960846747258853906567569193944098212422697749044903987029720814015994753003061746746307427918126983463784895914099352461718915653227571035498221668640880216751358016879788928506696069121234275236383515638870945655378454658735863432343281803107309480930268664176368566849205868222548952116927542696486308924732565710022022350748693230396376409909002994521924659545453723867136218359851024379655662756984063745807947956579556624750214742902295342859967592482346539867544287904077765925616409513143975831522922372965543365984000974419776967795190015488126558188562716222909784844232269541931563822077053786730990096344069622326418562878626041764074780832824386101370928519805242302403985623362276250883238152960418904410798301707637221888261099472425599747428612509638986561532663977843538438427788236299894898543771311095492915889696620501812220632168259266478093069791546674591300472966822542826128190649678211793068075926625579572927292664732343915890668617352112891431582396331388850059067615533753009921231428450083302310492189295563255508305279746564571958884347771176809650868041850263732716825181414182223219153209622433805159978232312133567701501207310505453423661479678036400803405396420020167087109769026629659237734348956453409326700297261630598328269999828053003494546465567832882094668858206571175568313360964820054764244726538852223809983876057947765872187128939976509/67543058022030847194178528189786284869733457367331473953865511218145705361086953813839566609401536732728110838630401837656230670646319815627124209940144472680972043818676974569865109477780748661129216658045216221006286360701128329183609523172452392740143262267923846232875386750065194660120631010896421847040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,22.3639857792510405126072,left,exact-rational presentation sample; not root-isolation evidence
