rankByGap,label,sector,gapExact,gapDecimal,gapSha256,isNearest,isLargeChargeTail,classification
1,"s=162,j=81",fixed positive charge,15757190688692431628710533634994640935421380250932308166863861332948239208255450375996604182689501058004167533209236281457635106990392173316404000697875764392588161015768204337660844622559934584803281867805162748188919265526286103535385816668113435326747405955283082376929149324574029416807010509387792308943062862130509868035348108128931032866525698025530117391378900949685182407044455447035780688685760942347182454666908108148839329511782790712770929740595742933796107050754199761880650051265317345913653368698362160413759099822693320158424590053219289249380698879894615541719918497734949520219741708452946778584633305112693920282976651865240332021048789656628988801842581920047113839509484041455030226513305602116507734109860835256030421814279478185011529517532396542939577575880542517100395759488760800262008581986200673310204507393288923342024524909974494358261451406989706502568334981035157234716803256285919246661255223795651193487685724728294322086563836078813353219842835503352295714533246961163964069738043020723050298940163767093375719369732743138228825461669697371201830909142976043084367024051847968438715155764169510513966493482227648183849700656946751103369560447072028441976181027088463066647280109872553327968541320756592370379943291563339316822175700087731030853645556852753360971921505209039146928838053692746013549247834224823840151242265118341439188501517925057159079244656710271314929001598815988725345037453409617879849525962401708583691780710610724797613447689401773758120205952910657903808820806002863187829115603262055611856031737977821427480657730811007865674482611357717579715728553653038261475090695262922218367884324284660495134734755936293472284676555715416447917320932002869092973266233286781087411682035388556093247133901068221103260404821616237410012516524836615818377080597152538573957353411987440474758215551156729150079791712105281344656261883766746632282890422819856808815867311560427449823622723103217113769013245687648177123833715151395676366111526873170846187762362515345494686350235119955090237551893120242239785836812238828670237827990015192138031657877759194171828095891524991173842286414185172361451457493946074868000791771377332190019405979218883819533930862710481087953374900671103913017798119559751815244774787690256117226208317416696278368163717244927993827652352941590943217422632437946573236408811351279832412850433851311096065906466140033917923606516463012005924016121747410452635627020872465122256905901979783705294883079712377831315439478035906071977810192623049581342883283785732731794079735812650909812749166550099775081751118802465694280827819204018197/10587053848822977932181384629411494600890928010715670071922737872762240725468185915160263414870206132410179244040718806834869013603980339233230584237830278225607239887526032723222898245358719070948168862233058748939859599352470522813268081647386555628277437807452691416129810828689601961027232378868124559698758875872817324994845856673002108792078050647500475633933092467486858367919921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.48834519156094089043568e-06,6bf1e242e24e2d133fe11b537769072d562f06dfef552b41484ecdba4e218f7c,true,false,formal exact all-order competitor gap at the root-box right endpoint
2,"s=164,j=82",fixed positive charge,165866644938774086690010449521275448178669880304622902364881966171507970547955922208529422099952948242060167576602275253112986957377213890408042963122888702276154136889727729282817427621532040925092811912484378730589544590145560749643142703568976483807056055115159274410905422962656904320316998001246978433010958922272913184748428123637641111683535515165344049993725206436834941001651018290222541664384258583386031645172131180964454008110147321585076584973682190508565542479904322165673668547173268190602425216991131407702139390705323172209735831382739804306830207765606378684478879939355984839374164284704754524072166163565351131941607572351070288566587366845914476716883392448557815104784675359765216160978669516026733633841846818782123769821152107407182357203122053181405449711281056279569233325048348637796132911994931358818593180118941919524038594684084220864067803730229315285361409467544408035491085043011784416370954266816087758118947201779407967082976285365070144304515797931226045531553861879836723896054442064042286653221844789061720542875917621622693001348664194775012114914729339150661508026201420398307967315000412966371934815794487792981169686378636546995063907294465902599795086295421075960930880967979666038684397998837465393252346654252713563198323230931069308593677804472770497043565380244123618746446256242000320263418903274029987599495600137757696979320214273737420047645207513160667157761509599538132889763737841407407157870435641344213546172857795296981510252094255095759759325290879343251433103746729477491356124832338814333322438655902847143744135889695525136274743931277109437269941586523025072460005445786338702844135143021786182648292992560765976077758931126362904672421000818037210311805286302603780414938591252232624063005574623923345022282531885121467213566980683985960541594632383114391951601968633665587858689285084730835903720863905354961891914137578041711648672145469295758932815600181201286209683788001684134406851105197532139097437285878395715488902082366740833113323277986092221663628038218069204066178684939270804423682575412473443553364204478764384419408396920463140806301445121082096027050599400034399988464602336111535645412584595752612599595921191949973864622976349302391729323043238001221911721476653902430611151182518807663980483859613412044240150919925541967924983228103770809140254561674428179055747048009115953150630693048543364617518680029895676576635102688268142920532699588682550871113309935841140464457389623883292576042726697767615523782000269137835501452999051379733317587324584356373299700759697445671632455122754196577302864304070914302332675415611061/1133985499913689650087500487814228245652327631374169508456989187456790370471670591266855372351692989854626262351055648794156782884915087687021844244455378361662826402687482822391750605758487313092434075105356532491305457519923561718688635049695762012497512499237775185005481850660404390691051819445287524343977034881445316060793569360392647189350167485910603204501967411488294601440429687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000146268752952659971347623,991c903ae2819fa66f37fd5782e7042d6dc1dcfc0fc80005c4066f429c325844,false,false,formal exact all-order competitor gap at the root-box right endpoint
3,"s=166,j=83",fixed positive charge,137531374134656825097985966965206870249433088030331999091087373482345477991974787727390767924171973159654272708816530567440493138134841479817152067844490786676075716239260770190824630958662620616392373309824476580320575477712505279310889012848509209004064367884773764531869227977939069524972269910886529913724308782013414288522859103464887395806859398189961421783629481642465477211994846873606956624454292130625315093695092746998419669680804294736655322709746738072402451406068025793871572512844601483894936821683052786759616174663111757309498887412598703303822426092059099812496634745866432737894256400569665623159006494034626629561673880280483279314091214230183200374688646058931031296043685282171268592334746882348101333165139561468692318482654885115313536494743596564780720597687940366559844578261714973626915818779103924508956628488591785453107832498775518522602739234455901883331547765139509463928644024410911527816256626920321480389420389760863474653593483050712494060357583885838730331563143866910516113387462803391311985373926012015940805966604865055654833938781378882832654665341272677618187683279115636911390553816846925084164402943995857113336251362458810803197818167221996660817248512102744124573602478946672431739960395219804525428670546043562200292464187155276934150027040526057974362217825778407376330431666019396821383790039180386048267122464220405428261195062609833071543465649470446611057267741057956185223679904778235243693917382464688518264596481681615681155981648039244518041717928040920048846209564105323220649716420798610119199376123981957113863480705191187507706637866318106609369426796199190457471790453926717380552110090203681900544270402880465464989816793720816446667853549023022844760564277537248134767916415661379374482083922276146618614209968464506001029163987977841145823097295806774274045739285927806331410737799524744220862387105776933242775075424201963485243008492316884579588440441586590686164363733247545836677949443315105894144821743284208979814813835336101660243471361176576094462544841345098581633259390080611842086527987480627471663217054995577988108053338648998182789004757055569605809895708463468766368245593194045041684513062226285606507265360875237779544885467259780060758761274188334140501057323986554563868387818566781053257672435697799008468594293213306876492631763004224188255370885637967732903655659615295831230016322808002258171456148016353758544417927380377800695128118628687570679314926319663314906563303351995161687454136764446656764026370067276895262135367519169117989476633727097876278180457514452639786191829056771821442155690093321293296600383619/478194754459095282626130330382695793017878231961915599031314867259236024238939979656371527847955559760803086310090056398567406426081385451930260740393056298786560209669454091405562938762451669364878842955163239811898026709258803751635119196479936696232722838017708658911697546463735552009739311130240617696674421251150221464605419871374458382334154959991678879305254667997360229492187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000287605359222779264159001,f81c15b4d45ddab53c10779c30d2e6af616a3dbde2229e47fb09c6abf91ba90b,false,false,formal exact all-order competitor gap at the root-box right endpoint
4,"s=168,j=84",fixed positive charge,188625533489232375457983890671980392061576873753357853154033546615297261323366441423801494467918872714404363786026307966264648493867001851606102039853748801447518811709460525610407258657888147808604331481245387951981280359094421131008568311730783242399787505086613221518242236241239322245322912985087038315699768695776541998224230625645556646466030063427117651479007369557510799960966300621095505516559825742255622160779372843263739451732489344290494363745076236603304344082326976824090239576428411698566866084702125026139493084811905474157441135232923353665389586820279671965561056148883771087094056539675710906309211875927869723365718649517501300113960230321037664448533845473414252852507368824118629079815721095170543836747458783809048451131006471015160963008096151568489960471401155507216523508478148700207661424702603848161791574373580247934050592616611899891645331078452448958168721022847695711055509537531736508869562632174310691835395368693993421490080985484169854966685726595980883950327456259101587514728694606295392248965440426834150373745460294773237259400940925442879554826479695824681220297118124675834691575609431743454856497637568163130378520349247073633849730707958269493329977909189916143839309611012385032490877397610008466948701011349250395500349719610764234050887605637930091910276168071360085520432003320993435439774270887511755747081777099943248992757348159534177798539315707661105672063620625505342163877685424334521548629412266341932480716059149078457792445041352694757786429911724350014106339772294912487028259338565107346647122213231228437329840405045850398103166955409077189230760197722472091111800806986677952477152771749410146465353669187894171928022065057829568898412052487493330943319860467093899547116278370270870090159772204143973297263630946578961699526074673381720238512845330954220698321528401413887533696762078894406962097777052275579082231866766268212294374996326712411905367652049954608800502190437993668585907482042502933919418048663957450471418089763552181478462245403867690952284785700516122567467932637634333194452267560626864190955845125115369199364553690633386200896840595361083553661519765188801814572982553671160390534235349452188157298191254436999353214678148089121770936620965974269469303389830697348353572315820682634028145169266142222637730214076850708972916252416791134487212066716536055674911396591289246004541724572041495187112741998017063308204117863459480955997442334573591346354444853946808677027374785305830920624479879444454189339301186641772948451231561287621014260992924692295582763087699363981025219647276620313648688262988241299361332049775727/443178663129344321816277826721358436426380802255490622416757070928684396629350226040173128940806574534408625731129491498427095727874950807946769164777025634081678680039464735357927540198748685087554172240666522451799508766093943779391095495797756771308976700181995568777342603120228301244526815506981258263273247741446635913491874149763637708173379115006440542856580577790737152099609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000425619618411504830418347,eac4a7151d1044e7c7e62a5929eaea090a034f13eb490c9665520bd6829eb51a,false,false,formal exact all-order competitor gap at the root-box right endpoint
5,"s=170,j=85",fixed positive charge,8289379670576637114092150920519652500741587278327258263794772317815002427659060333740047453125898663507195683081391280739168478197363761625961069109318531015487066953989901785398177145959988871577792898885781618412310232334747444677829627470134543445451511783408052784686303082948181723660632797297295182767101402157915559352516643104532032963721987459945342469948564544211769520809407858578348915543734558529106709624527665915255509341175181688689323411095078417964373968808439588276381910538187902981674128241542130771960407617204503625946104328824325755328431713815706083105663843914136766477450039956604431752597604817610452371027378992417688607759345687187021819090930579891003911776384794725248377630798235078851166649813916114159160589974722510072670561649533991133019487101855115640617503978381712014300185231175924089465007399245914313932548342839538418396166513679039656483381454929574147988516160530602117068484042092038763962148035686426214666640933446037901170637665720854672721911266565544842313288918046275222999572982828351932626621688101071469387848499368332807336594516863585401000666319568386193309577971889059324188212959766621915670145514037748613375950522010840691947205394149045803858373811743236429565861967901588472518467701790872146796170627977449410303728572982022115634454687610559981923821082415246139401067304685070384754404273980944139825386745216265277696274270250038321488802902618198435442166718408757626909794032626154159248714279519125292484687531787785413820849938728665832000767855793607175097522542338933128615717291915313443606852643768339617224222625385520239735863007141327152872102658778885453069397476635519632694413852870468553567115277843487800073456335429660335653600626594740811461485574856991843510938926001876469148435694692688466685659746601650162208040891827680023625505446882571968348697841844100484390788439739602768195440326449901302612653677240141866226334456655514219694389499160591168075003617105050161216424756852998610809902380463822894766118617731813085176995061158466666062185613120523365371526799095468262972401531723235934833403998063511331771327924616753555238333392704953569880215146039148298828028559113528167460696533407415269426925878112662454192228263568159298554920999632185801830708992947988459422339576466418460407711312966619500472735937468310620719739622066945053409918893411238742401737966710263377049642108876358622587465538739831634991045004941370739745352299233843124866129309098569280011635256152214048463902455166596265521176864720678611866766234236870600930927905613382287005636962376997231787088820029612883102587090571963/14791176473224058222259482626384839721147328303151406521586915354116737551448856858584203345160280442739460977175167815501390627691336760653542980614228816619090358815149329101440571418072804541885241107112852708716822886328043826532748878396137447101028768344774895137417676487997104516834527377256077646910770033961207676549485240349011790279322442476228616214939393103122711181640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000560427338932951473604207,6570a96f4b24715264e2af416cee189e1a46977fb902082796f5fe021b453b24,false,false,formal exact all-order competitor gap at the root-box right endpoint
6,"s=172,j=86",fixed positive charge,674464500268154196525098018449345243785397537934324142022397266214667453562696738518375852889316059150711026835169346771341737798029200028824985565463926878248767272030099370673315209551498242349526376643201682237457564067643401348790736121178468617947482779792727837249401168693311658614388683310268369954417705317501267699143104463515298585348618556352177837524643560380448924228828037961535245482337899497489836623654251832111052478854236130310462935851349029614954302671687557045685792157699894331133606814328331764092707747015592542330366421777260131404715101542902937572137893083952311586278343110924019877116291665388720473277520403403460334079873964076625283986160711172306711773045950269652724605767007263272962435107173305847089761281507348501024793794973147331883065254779339068467600681226911465641502252713011905082893554876730138315993983306276690930424791598879027043767888161281490965459084441203529304054120452727099479664519976631447227235320928952510301618393724662581885584893899413012441806163931970512459373428726574922962121324938442041778510515520570030512391362314790948509803067965205013390239906162949336566986038800318379573907832514724148388198776394812939883619459823653178524777819274315321547625216923340343259163420331445483146703908974274462614596513049306719612617512217006340576850405710000557610071772943097790769022497360540993042494677431568738096491226417775557794193009481591208102529824346150372498597020904199881454889148533345680176419410667725912830170200148326054339051024143815249565532345081045931367243594526129988896789426394791753860004245162642194904910763965204008213910370892515203188688135053659105444028806288249084086424251962465698124431451873594983987297708207799378131348879972767969817698012630414249570342953534416242333165877042724578256059618411164451842850304073662031562368873211506021842285564678742384683366027336164404925258342691836097422689965486920293624578240737427224986688460316215880611559451033565495346879622548382346612732152786711459362594041405647535800590719254332156470167599680453170884994203312023424372625391895586716564392221025053578848500565500259294179471634934476295987011903384609147727941324017100275328335930492235273862130661660999671792778780441901751131210373115789682251014456187446397486211454011276107750927303519946253006972005589457967583057426843394832406473088179605755953514760071162759008236650605701748755144495668780229200826194088731912122093425632994314084399447518029167233816564704568945161033311360471248450386616887699017201756591912833289256504220888950148343557171331438636399791356404739707/974463934095375022274125550222641981053070580337948373814678530089187501309454886997830760341526864845602226253798537771799998654163460639636943453141289852933203750572397791296787072604015108453526897574517931339690731687582473107622021716941403509820717785419793806341694855150758320620997562264871283113001485766069567548990312372910729304855814020269733077839191537350416183471679687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000692139007580901832802237,61d0f2baa0dc07076f5891616f26ee2c524909edfa6b35ec14fd70666240d9f2,false,false,formal exact all-order competitor gap at the root-box right endpoint
7,"s=174,j=87",fixed positive charge,102323047424096584971511445271898562861347945406012810169813621689763369815091450514744597026900922410350434746192623032329142172641318106960176754184470107789592298861823609906202635182937662772198159225012460462123435922129795880651874707940641525030688725298944025969475053359504251195099043762272244030530792039413625725015651568639644290546334608836960745441868132631100010771770420775704305167397187661657176317164527036054982097551417074320451774906311816511210883970302306500517596422713742915209873389911431056510564487173777616907612809484326206343812334630773578160213587473502774756938319557809215995110323612978619378067140987652601667496666244379975584016052294540344797472302725313009879837610648705599231160889764693709894160102408976946955959331588860492828947477977534731296462678836847705176950905909957021488367171952757403447453903135628906465021727148255525803416338091129314669474479925007658333520614537067079336144453890054583917109867882162488643836096261838346598486945998048199323002691004155839039108483713691442594748477136176778570260909406306243931437153959002624865785719102377776513891965224467558136782223287503431403889159334809243877526703034245212717749527701714554052715319966330247709688289172117533595140952117692494764318927057823399486827828047935245186436654301773078679163974724768936809036565309171347368394453475480467666349108782501844454837585435173652371817898699511296362897663195624636681476273083218703928174255338443360636657681009970100435815087976610474996439120199183604039438381529722703154306543396299717511110526075591334959839897443737001631563672153490353538685417877446876174554119674408615098037856975914650427900610347173821991108144387214490417983924592690165681583860211650106614078093185001338383603464131391070569097224870981208202959154664171046115523896729766473466319805797243625904865665963185130459365798508858215351571930425199338574103761817997414966485199728495772064781219631814180966161972993986794838998381150831115246759699754713535971966499903419036910741937822759697203421468982387916512134981157917353193713695756024779373563358425094901946770644136453146921339772961205677091277553882378892668815333686217572857778388276969992270861789732865015119190354935892663782682251943987131936216592751840082882906598577735701892008571383319940147252720498812390742348461830882832660858416183198199844533738426387398534554115673364324846214807214387715030415660041907691732560915994982884688579956653911925285607707158865526072607941666433925707652044144912800547917207600146314104754961134957549528065552332892170025448149208661573793513/124653456109594515192773842274834162965659789447833783702221932533969581530089432479477190897632172178416817763518542468350941051246910327159137032883163692148334983785553860023897698100417396559208354239554931643761116556959111794999398996621133236888959359047209166023360485635987930764594108369906266304678261350307611197514431574099317357300866404481304305917888086696621030569076538085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000820860091790273517732718,0cc1b521fcf4daafd2b36589f95d9dd88d18e2f34836e430bcc28c8ba3ac03c1,false,false,formal exact all-order competitor gap at the root-box right endpoint
