timestampUtc,elapsedSeconds,status,processCount,cpuPercent,rssMiB,gpuCount,gpuUtilPercentMean,gpuMemoryUsedMiB,gpuMemoryTotalMiB,gpuTemperatureCMax
2026-08-21T06:12:15.204572+00:00,0.022016,running,1,0.000,2.844,0,,,,
2026-08-21T06:12:15.276080+00:00,0.093392,running,1,5.000,49.406,0,,,,
2026-08-21T06:12:15.347234+00:00,0.164538,running,1,38.200,74.312,0,,,,
2026-08-21T06:12:15.419271+00:00,0.236578,running,1,38.200,91.422,0,,,,
2026-08-21T06:12:15.490043+00:00,0.307349,running,1,61.500,110.625,0,,,,
2026-08-21T06:12:15.560993+00:00,0.378298,running,1,61.500,118.016,0,,,,
2026-08-21T06:12:15.631368+00:00,0.448674,running,1,75.900,125.344,0,,,,
2026-08-21T06:12:15.702345+00:00,0.519653,running,1,75.900,136.141,0,,,,
2026-08-21T06:12:15.773860+00:00,0.591168,running,1,82.700,136.141,0,,,,
2026-08-21T06:12:15.843398+00:00,0.660706,running,1,90.600,136.141,0,,,,
2026-08-21T06:12:15.913811+00:00,0.731118,running,1,90.600,136.219,0,,,,
2026-08-21T06:12:15.930786+00:00,0.748093,exited:0,0,0.000,0.000,0,,,,
