power,pointsPerReplicate,totalMean,totalStandardError,exactCoreProduction,absoluteError,zScore,reconstructedMean,reconstructedStandardError,nearRemainderMean,nearRemainderStandardError,annularCancellationRatioWithoutNearTail
18,262144,3.421007801194275,0.008141858062267004,3.4201328804316375,0.0008749207626372879,0.10745959410568214,3.421007801194275,0.008141858062266987,0.0,0.0,0.9964807081190634
20,1048576,3.417464113798895,0.002572715737250237,3.4201328804316375,-0.002668766632742514,-1.0373344377311338,3.417464113798895,0.002572715737250234,0.0,0.0,0.9964765302479074
22,4194304,3.419001359623872,0.000530335805987068,3.4201328804316375,-0.0011315208077653516,-2.133593083837419,3.4190013596238726,0.000530335805987045,0.0,0.0,0.9964780845826579
