panel,record,series,x,y,x_unit,y_unit,evidence_class,formula_source,method
D,dwell-ceiling-061,log10_theta_max_C_equals_1,14697.866666666665,-633181.47562485852,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-062,log10_theta_max_C_equals_1,14787.733333333334,-640948.00420767115,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-063,log10_theta_max_C_equals_1,14877.599999999999,-648761.87466571247,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-064,log10_theta_max_C_equals_1,14967.466666666667,-656623.08699907956,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-065,log10_theta_max_C_equals_1,15057.333333333332,-664531.64120786637,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-066,log10_theta_max_C_equals_1,15147.200000000001,-672487.53729216743,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-067,log10_theta_max_C_equals_1,15237.066666666666,-680490.77525207284,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-068,log10_theta_max_C_equals_1,15326.933333333332,-688541.35508767341,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-069,log10_theta_max_C_equals_1,15416.799999999999,-696639.27679905703,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-070,log10_theta_max_C_equals_1,15506.666666666666,-704784.54038631101,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-071,log10_theta_max_C_equals_1,15596.533333333333,-712977.14584951987,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-072,log10_theta_max_C_equals_1,15686.4,-721217.0931887679,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-073,log10_theta_max_C_equals_1,15776.266666666666,-729504.38240413752,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-074,log10_theta_max_C_equals_1,15866.133333333333,-737839.0134957094,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-075,log10_theta_max_C_equals_1,15956,-746220.9864635634,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-076,log10_theta_max_C_equals_1,16045.866666666665,-754650.30130777741,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-077,log10_theta_max_C_equals_1,16135.733333333334,-763126.95802842872,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-078,log10_theta_max_C_equals_1,16225.599999999999,-771650.95662559289,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-079,log10_theta_max_C_equals_1,16315.466666666667,-780222.29709934455,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-080,log10_theta_max_C_equals_1,16405.333333333332,-788840.97944975644,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-081,log10_theta_max_C_equals_1,16495.200000000001,-797507.00367690087,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-082,log10_theta_max_C_equals_1,16585.066666666666,-806220.36978084815,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-083,log10_theta_max_C_equals_1,16674.933333333334,-814981.07776166906,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-084,log10_theta_max_C_equals_1,16764.799999999999,-823789.12761943077,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-085,log10_theta_max_C_equals_1,16854.666666666664,-832644.51935420139,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-086,log10_theta_max_C_equals_1,16944.533333333333,-841547.25296604761,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-087,log10_theta_max_C_equals_1,17034.400000000001,-850497.32845503441,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-088,log10_theta_max_C_equals_1,17124.266666666666,-859494.74582122546,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-089,log10_theta_max_C_equals_1,17214.133333333331,-868539.50506468478,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-090,log10_theta_max_C_equals_1,17304,-877631.60618547478,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-091,log10_theta_max_C_equals_1,17393.866666666665,-886771.04918365611,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-092,log10_theta_max_C_equals_1,17483.733333333334,-895957.83405928977,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-093,log10_theta_max_C_equals_1,17573.599999999999,-905191.96081243479,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-094,log10_theta_max_C_equals_1,17663.466666666667,-914473.42944314994,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-095,log10_theta_max_C_equals_1,17753.333333333332,-923802.2399514924,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-096,log10_theta_max_C_equals_1,17843.199999999997,-933178.39233751933,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-097,log10_theta_max_C_equals_1,17933.066666666666,-942601.88660128682,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-098,log10_theta_max_C_equals_1,18022.933333333334,-952072.72274284961,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-099,log10_theta_max_C_equals_1,18112.799999999999,-961590.90076226171,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-100,log10_theta_max_C_equals_1,18202.666666666664,-971156.42065957712,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-101,log10_theta_max_C_equals_1,18292.533333333333,-980769.2824348486,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-102,log10_theta_max_C_equals_1,18382.400000000001,-990429.48608812736,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-103,log10_theta_max_C_equals_1,18472.266666666666,-1000137.0316194646,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-104,log10_theta_max_C_equals_1,18562.133333333331,-1009891.919028911,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-105,log10_theta_max_C_equals_1,18652,-1019694.1483165164,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-106,log10_theta_max_C_equals_1,18741.866666666669,-1029543.7194823296,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-107,log10_theta_max_C_equals_1,18831.73333333333,-1039440.6325263976,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-108,log10_theta_max_C_equals_1,18921.599999999999,-1049384.88744877,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-109,log10_theta_max_C_equals_1,19011.466666666667,-1059376.4842494929,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-110,log10_theta_max_C_equals_1,19101.333333333332,-1069415.4229286115,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-111,log10_theta_max_C_equals_1,19191.199999999997,-1079501.7034861722,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-112,log10_theta_max_C_equals_1,19281.066666666666,-1089635.3259222205,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-113,log10_theta_max_C_equals_1,19370.933333333334,-1099816.2902367997,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-114,log10_theta_max_C_equals_1,19460.799999999999,-1110044.5964299538,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-115,log10_theta_max_C_equals_1,19550.666666666664,-1120320.2445017255,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-116,log10_theta_max_C_equals_1,19640.533333333333,-1130643.234452158,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-117,log10_theta_max_C_equals_1,19730.400000000001,-1141013.5662812931,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-118,log10_theta_max_C_equals_1,19820.266666666666,-1151431.2399891713,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-119,log10_theta_max_C_equals_1,19910.133333333331,-1161896.2555758336,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
D,dwell-ceiling-120,log10_theta_max_C_equals_1,20000,-1172408.613041321,L_1,log10_normalized_dwell,derived-analytic-value,"core b120598d, equations (T.9)-(T.43)",equation-T.28; d_L=log(L_1); C=1
