A,thetaOptimizer,exactLogGain,exactLogGainMinusA,optimizedBieleckiLog,optimizedBieleckiLogMinusA,bieleckiAsymptoticLog,bieleckiAsymptoticLogMinusA,stationarityResidual
0.05623413251903491,0.40580672710846166401809393679789415,0.28944574123369904896986886687935089,0.23321160871466413896986886687935089,0.86202768326076183244975713996782443,0.80579355074172692244975713996782443,-1.1288500531635768507420022981268035,-1.1850841856826117607420022981268035,0.0
0.05956621435290106,0.41218348979238124831475563955114441,0.29860094781002553874663371657934851,0.23903473345712447874663371657934851,0.88194601113141502609552163010957486,0.82237979677851396609552163010957486,-1.0679533440048593593280962785103388,-1.1275195583577604193280962785103388,0.0
0.06309573444801933,0.41862781567892176725400516745487373,0.30806808938224640615848835942387461,0.24497235493422707615848835942387461,0.90239840090439209936606814038975403,0.83930266645637276936606814038975403,-1.0068591965848901012632192322555079,-1.0699549310329094312632192322555079,0.0
0.06683439175686148,0.42513900044018705034953552111016545,0.31785919172185182884304022176029264,0.25102479996499034884304022176029264,0.92340248412915823240721684067557084,0.85656809237229675240721684067557084,-0.94555591195119660256915871375957298,-1.012390303708058082569158713759573,2.67887669832e-102
0.0707945784384138,0.43171626196747877585912974445907951,0.32798683057571110282095859727136895,0.25719225213729730282095859727136895,0.94497662104504050190014697256775696,0.87418204260662670190014697256775696,-0.88403109794479330120823776008073958,-0.95482567638320710120823776008073958,0.0
0.07498942093324558,0.438358737548315102957754406045453,0.33846416198534183828482300817112046,0.26347474105209625828482300817112046,0.96713993704292128368888196238963078,0.89215051610967570368888196238963078,-0.8222716281251105415110561414670159,-0.8972610490583561215110561414670159,1.78591779888e-102
0.07943282347242818,0.44506548103113798614835494404263679,0.34930495457472934274686954005788944,0.26987213110230116274686954005788944,0.98991236122696783956529565365121964,0.91047953775453965956529565365121964,-0.76026359826107638792577196539742976,-0.83969642173350456792577196539742976,0.0
0.08413951416451952,0.45183545998594058472318558753821618,0.3605236239512470830395132175966565,0.2763841097867275630395132175966565,1.0133146672095178553583723522435792,0.92917515304499833535837235224357922,-0.69799228024413415153689998269732837,-0.78213179440865367153689998269732837,8.92958899439e-103
0.08912509381337459,0.45866755286994071441133121541129329,0.37213526937576660223211164838907727,0.28301017556239201223211164838907727,1.0373685162811720041160378611095075,0.94824342246779741411603786110950753,-0.63544207327042765360221788905731123,-0.72456716708380224360221788905731123,8.92958899439e-103
0.09440608762859236,0.46556054620837284585923916494157227,0.38415571287053818287258447003616474,0.28974962524194582287258447003616474,1.0620965031076716175013184660564669,0.96769041547907925750131846605646689,-0.57259645213035892405136097899767243,-0.66700253975895128405136097899767243,8.92958899439e-103
0.1,0.47251313180147949404320776895106236,0.39660154094696676603446104728062135,0.29660154094696676603446104728062135,1.0875222041153350475555110843216562,0.98752220411533504755551108432165618,-0.50943791243410037460075933322618764,-0.60943791243410037460075933322618764,2.67887669832e-102
0.10592537251772886,0.47952390396983865205698944709311164,0.40949014915006276782750294290121283,0.30356477663233390782750294290121283,1.1136702287376841679371046546400646,1.0077448562199553079371046546400646,-0.44594791259152063571324309270374331,-0.55187328510924949571324309270374331,1.78591779888e-102
0.11220184543019641,0.48659135685127959681620561985197065,0.42283978963222724705505720438323542,0.31063794420203083705505720438323542,1.140566273707503527250404925999393,1.028364428277307117250404925999393,-0.38210681235420108824474991707338144,-0.49430865778439749824474991707338144,3.57183559776e-102
0.1188502227437019,0.49371388176380176128789022817374012,0.43666962198621249283185739446670203,0.31781939924251059283185739446670203,1.1682371805909457674218374319867305,1.0493869578472438674218374319867305,-0.31789380771584457520826672264642839,-0.43674403045954647520826672264642839,8.92958899439e-103
0.12589254117941676,0.5008897646501274930080268565791573,0.45099976758570234493764468867612446,0.32510722640628558493764468867612446,1.1967109967735130627306570274034576,1.0708184555940963027306570274034576,-0.25328686195527873674770736222549981,-0.37917940313469549674770736222549981,1.78591779888e-102
0.1333521432163324,0.50811718362077211353323588761489872,0.46585136770206453277276729211274561,0.33249922448573213277276729211274561,1.2260170401218065214089142885466324,1.0926648969054741214089142885466324,-0.18826263259351228335274291390616093,-0.32161477580984468335274291390616093,5.35775339664e-102
0.1412537544622754,0.51539420661381515148022031755400669,0.48124664568758480457169834315307851,0.33999289122530940457169834315307851,1.2561859675599603934879544331147829,1.1149322130976849934879544331147829,-0.12279639402271833590784943031963957,-0.26405014848499373590784943031963957,3.57183559776e-102
0.14962356560944343,0.52271878919088154776868329680635914,0.4972089735389866678423096698175445,0.3475854079295432378423096698175445,1.2872498478156578136737834502155445,1.1376262822062143836737834502155445,-0.056861955550698356328201312085549767,-0.20648552116014178632820131208554977,1.78591779888e-102
0.15848931924611143,0.53008877249019309595639888486500562,0.51376294318041362584591301652211656,0.35527362393430219584591301652211656,1.3192422386076568976642480183664718,1.1607529193615454676642480183664718,0.0095684254108207063055573631971460877,-0.14892089383529072369444263680285391,1.78591779888e-102
0.16788040181225605,0.53750188135891588218530038510486481,0.5309344428324261170149171053514774,0.3630540410201700670149171053514774,1.3521982685648931015509385602243827,1.1843178667526370515509385602243827,0.076524135301816065113155715699204017,-0.091356266510439984886844284300795983,1.78591779888e-102
0.1778279410038923,0.54495572268838995014029369785258208,0.54875073886305633920603520062081282,0.37092279785916403920603520062081282,1.3861547241864979732810400249754932,1.2083267831826056732810400249754932,0.14403630181830345818289858969371742,-0.033791639185588841817101410306282579,3.57183559776e-102
0.18836490894898,0.55244778397718021859304840566995612,0.56724056354872621121453914285651239,0.37887565459974621121453914285651239,1.4211501421725999862709022967599676,1.2327852332236199862709022967599676,0.21213789708824190448053755544990535,0.02377298813926190448053755544990535,8.92958899439e-102
0.19952623149688808,0.5599754321482057774492375568614212,0.58643420920697380872272727688773682,0.38690797771008572872272727688773682,1.457224907477573950041581101327793,1.257698675980685870041581101327793,0.28086384696100201135148507700952034,0.081337615464113931351485077009520341,5.35775339664e-102
0.21134890398366477,0.56753591264746945146374341390442919,0.60636362919957581030852545770532195,0.39501472521591104030852545770532195,1.4944213574605497037838944292862961,1.2830724534768849337838944292862961,0.35025114677262967064184915731477318,0.13890224278896490064184915731477318,1.07155067933e-101
0.223872113856834,0.57512634885310913898021922469079478,0.62706254634394125695881261505752546,0.40319043248710725695881261505752546,1.5327838925325975197476446225826556,1.3089117786757635197476446225826556,0.42033898397064978813889414553095573,0.19646687011381578813889414553095573,0.0
0.23713737056616552,0.58274374182458190888311482901448863,0.64856656931264076594736295305834424,0.41142919874647524594736295305834424,1.5723590937260534615932910032310548,1.3352217231598879415932910032310548,0.49116886800483225090765889420814683,0.25403149743866673090765889420814683,1.78591779888e-102
0.25118864315095824,0.59038497042276685814169405318869731,0.6709133176457736050232209796891053,0.4197246744948153650232209796891053,1.6131958476391172949431333620484994,1.3620072044881590549431333620484994,0.56278476791447705023989876968444651,0.31159612476351881023989876968444651,1.78591779888e-102
0.26607250597988114,0.59804679183258065362936989688414465,0.69414255604857363297975734622311607,0.42807005006869249297975734622311607,1.6553454792381182977878141456302038,1.3892729732582371577878141456302038,0.63523325806825084446317099124941899,0.36916075208836970446317099124941899,3.57183559776e-102
0.2818382931264455,0.60572584252032357930506309862719118,0.71829633869729484400905092755464989,0.43645804557084934400905092755464989,1.6988618930308591212473386568846609,1.4170235999044136212473386568846609,0.70856367253966610220578561309385674,0.42672537941322060220578561309385674,1.78591779888e-102
0.298538261891796,0.61341863965835972191003866950843267,0.74341916432994590521099638135259682,0.44488090243814990521099638135259682,1.7438017231572007200676542381426618,1.4452634612654047200676542381426618,0.78282826862986745329363358637310532,0.48429000673807145329363358637310532,7.14367119551e-102
0.31622776601683794,0.62112158304986289518762774727506272,0.76955814295486497094116617180852467,0.45333037693802703094116617180852467,1.7902244929777241561028253762910207,1.4739967269608862161028253762910207,0.858082400079760428912074375233212,0.541854634062922488912074375233212,7.14367119551e-102
0.33496543915782795,0.62883095758616820531707458449509425,0.79676317506926761375742407239719077,0.46179773591143966375742407239719077,1.8381927847778688234024148725937576,1.5032273456200408734024148725937576,0.9343847005456024266167320468403885,0.5994192613877744766167320468403885,1.25014245921e-101
0.3548133892335757,0.63654293626872638667600043076545886,0.8250871443416060208228258989096062,0.4702737551080303208228258989096062,1.8877724202435454351925551402951617,1.5329590310099697351925551402951617,1.0117972779462011324368291368810274,0.65698388871262543243682913688102738,0.0
0.3758374042884443,0.64425358382671561635503632704161846,0.85458612477555479723524100042851874,0.47874872048711049723524100042851874,1.9390326524049210182349132358033973,1.5631952481164767182349132358033973,1.0903859203259205465810336920870736,0.71454851603747624658103369208707357,7.14367119551e-102
0.3981071705534973,0.651958860959969528478582826655607,0.88531960343926236759747921441281432,0.48721243288576506759747921441281432,1.9920463697879009690782441644349393,1.5939391992344036690782441644349393,1.1702203139158244594695708010745269,0.77211314336232715946957080107452692,0.0
0.4216965034285822,0.65965462923499843464231174484679817,0.9173507199106976715728522006400083,0.4956542164821154715728522006400083,2.0468903135579570441890302883674271,1.6251938101293748441890302883674271,1.2513742741157602627352041352812721,0.82967777068717806273520413528127213,1.07155067933e-101
0.4466835921509635,0.66733665665945354115975732030900358,0.95074652365774351020920868303558387,0.50406293150678001020920868303558387,2.1036453084883588718466031815567191,1.6569617163373953718466031815567191,1.3339259901629936739571202382905055,0.88724239801203017395712023829050555,7.14367119551e-102
0.47315125896148075,0.67500062395737591490880479165198106,0.98557825063930002001923742730930338,0.51242699167781927001923742730930338,2.1623965086346835977278984204572134,1.6892452496732028477278984204572134,1.4179582842983617850713501389984899,0.94480702533688103507135013899848986,1.4287342391e-101
0.5011872336272725,0.68264213156394718016560720175078714,1.0219216204800111439471185925991997,0.52073438685273864394711859259919968,2.2232336586498123023735475382531552,1.7220464250225398023735475382531552,1.5035588862890045331901313928399384,1.0023716526617320331901313928399384,7.14367119551e-102
0.5308844442309885,0.6902567073541700493997949304834737,1.059857155634951978965623097744064,0.52897271140396347896562309774406401,2.2862513717284523664049212123849723,1.7553669274974638664049212123849723,1.5908207242175715247147499000820836,1.0599362799865830247147499000820836,3.57183559776e-102
