rankByGap,label,sector,gapExact,gapDecimal,isNearest,classification
1,s=0,zero input charge,55238449238256912340465379643990487404510637758568638144236236096561097340314612583998182842271071456124175135688554836978403074053009675576879161061950863064277340557072332031777300685505677484384575235306507252513179163772632361249229477047325509416086422045804185930320172777154523105602703799014961585361848638378387846896237273052620782866314936116495195265665590245650700260447524845496214534487198802765973922357050144688611136265024358525498298191109087612526997950582022736014299937837034483012427004381222549594195753512213712052583411328058205021561367770832352865512211327882460848558403587087852657184762664526469116804151382493758836541199520245145447846106807188839551579679084949195477529018699626469511984825456831169830980051812969131947106694526961252275162888977418447886682265098964484448661960174270515187638004900391123061997925081139960584216947085541048780607792625056843540301180118609946512981184143973447605754878268529950301594567914400513591947023989637037540925043758786802205202632981812334897460769697796084573795672811101611090034205381901909574461791788996738854479203915827446571313810121225241454667852077348794351166725901501952671760083116793908995914459415453985606578020152027364974824633789887713833140655343722898898847158777794150991947988459019178344702668069566534105158971862952545878099756403663011178549507475465729020431915480308263180203944620096188006728700942531285363232452590257109224798783802390301228379879338258373587235701377524454105692607812529696324026583237240171182913286314719965722472627159400701725805673433338743070789226781056631474649551608847332371904618708472849718864633781610538309620766748202099767105081308068111184181849344442570520757814534628377345209805873275855610146104186080014543367621290792811464917552569359020937357961707493182640075831318473564812614085254212624804793071715108648216411399258215780174568523860665355011145354444597450263721743129698884485142098842593702663444848815731384804788948343786711274987671238584070367930153550343297808643456911062199007108514795012732873518151711988906505337416197638175551566449431118446263832224479840208320212703164218208960218810989974011362188828727047047113491417132919/3101855622606518460510813569346470065355926379764615655907062776086193466303437828753160822798927721004176989802792480911081064776401260479875793031968689425547436626548005353831433746403731400727258579266356979805208238753037601753857137251894136200137389203126423929534040213733859352480107886182049129074819674342827490510049016897911430927164967672883036690319601423997609402089431353203173095211539353376573263740972885571522965619806200265884399414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0000178081948223752347917377,true,formal exact competitor gap on the complete R0.51 root box
2,"s=164,j=82",fixed positive charge,445155386817327068170584317774870161105611440765832188566873671723700151056641967101194559376392632330847225269362443251806663942339783090057312085984459641500290094426857097342692877099907329463515477941043812004695305816856998077794288332910264329665170910940889389424009967725978525554305979946985658598406473603083146114313915433350911180688240172439369930862644083054161179361774504031415293576946705565625372413245999137493975458408307208994461186068567734666919557146261099383821792937076000236746671673849435567730193422102303757016251317087665317168369191774800213559963707442691954132482791108697168084831904166882697394867858843626589527499559461558805424312256830662052119352127159379747380063438220087422673922311459770861712367407044606783210627160342454232067308767140704398290298070091094416089433765733812492234836976031092055043485728927946864152631854392103284188069794294728927546295566564717705990256875190304258445441197637993626345992499323964329995701771325850692090483194890967393412122875835956625551170141657912010139673052288490221227909064027338495658654226342238035817298550932091706101427231952715268200316663776735554531543297365318547181152806332487109691494047959227778521967565830803808816783268523831448017697884002680698240706569965110655235307502097167683826646067484205286831939250080246943779256363454146836236773117895003544923715024912852614929781458757663007922284422756464743009716291136212609743561191018607507065824210919864004676036731703561227286742734295502184191158156960164620470811467547943152132385141480241641470949300075161105912198988855307027748981962097850376530551950845775188031646679771605148273153723676411291450285761058868658262436187051772554711343314942993006081043119358408896205393520928408672682056142476426891302761926642477503048602726499173778067377096845940522285956147409757826383541550021816617932951747728978477157825870033759638712550127527037156350408372300439741653749738157251175703751515177534206634748580366978380478008424474043545798624488537646638390647931767512387164193330400173477724016260509600229829146729477457808477092995353988749778144397717245953697711578064266190890443144241947652605226570781766806158619217116532887/3064195049479186398677346777811522548392469451986475380335739259323728769314727420226535373033690236252153715477790836682833858174500450017211891160686134087937340761638600926551583992501564553302479843875832699753721189808917839964593435747438662610926393780763184270997578876984766224578421902573667215635388079803202390700488333762218524975497919010969416825473544287753685755301508034191259039196881856987126550566721776129065768490278287572436966001987457275390625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000145276452585154140441823,false,formal exact competitor gap on the complete R0.51 root box
3,"s=166,j=83",fixed positive charge,549893764281508039663866865602025246140891001028197251275031179580051567946323608208469954247152831928487069051919453562876087907640257886134776057307784070417385479678195392548107528822567271571199505122012898504661264916275608677107945227973321022144185254044562136106483881565415891757476126207507338371550720581478268998248428503666959227256154200499075002711216580129196492941820074211250385649389704855886426843490011335734517282532714024322057999063908789355470753185158549357837974299044990940677540295103621147607710197815998042177941270164522049459455498841545838132489724954927568283272173265755735533472255997900349377785830340906657768339324725567255414531176827106401426052740851027084319604693673063687943264504874724066415078115679569484222342506245679346226895045234012670982416827551150208894922092305983637130297124559721122395037796394311040577462866091643342924142998290877188907679255605810215678397093163829321895320370686812852807885821731445183452980001339866717417478321694563234581729996026799212938228444433338124591521148156073974743995726158387618213109141200299656755398960902776473957856096764318731842138668258906462356286215949888807668278461232217279199933361496436525594948949995041291564564961238883510657753673818888779594280157831731288797070150856563848044927428515512037579654468417358959783611229892444692188102003454154704764967293448273990648242877660212286098142852552904228916601202411063788048653599343271444162170084600602263853201635332363385893754798659734368724061088935541770845077531187268451054207572413568634350177013317374377213355337272901573257916137912688247597657901625907504218626720723149924670496001704597840755887887935324018504554098540370534008033702521977478239623935602220274178158172454831061138238056706791249267071327185501173012846737284556903567192194385627185131116109603044530441260906826925879821623109184182989164211015956043837585261505889937663345465828974933954599515288671516628771706545974132082444763214728223311319189368131217760304762666893228980893184313197720776129910912177081838380738319248741766950784319293216617837117577710531443076918917492138135840116130878044480698467388965803944271793633648835792135221696984849/1915441703132213682738731387358661391322227104479280152293429890299067786924522345117466446341682788875954766339431874623087916197846027900390632644495921792829844993367931446778719933025240147868018120948806715228374231354947638989284678841825656121228268997877250791140243848992479294415791670131244524583542392795976122308171272792958149768481578185460439234236023761615165975173313804755444732415064603191419537732512754293900947288875613594427704811096191406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000287084573434053258133888,false,formal exact competitor gap on the complete R0.51 root box
4,"s=168,j=84",fixed positive charge,413414202197119630126513234179747606188041051414531253964719436757701495099284100591237674765364799537417533291170914269828855513343654552441505962294548868884542538188125585162304724873060071265528654958104053607821572411642582165864851321487733656537392435457062273263045997811517734833558698209150968246101045564881714909586690535796274953111176468197728643141301709619657289288723676526101513308620092284218992606327471303653290903474493716263364317254305733640881907047868608116700004975734439523350091748979115702975887089919081889228907405817895281568131706821079526739724736047759904623781222023448696973041611903742544901498771912828709897340419341585648671317623348684241081645820677872800286989719458343536606514040191944127124148181121724030883561202197810144499265337465187339756681845746514233120970201857069451837096793205634337132358785452820867985538778945439843397362319861858497196704346248193465133034358921513807284349851720639524118690396130020979794636531810312850872546954407709803981663724747504992080925356831949521938530873546115634504494932582061397567553894112118713825674683396916699069101138770390275643019178840596994895398890188514323624184277718734400905977624025569845460174148277771527170695556185512564602459179972323564394660917377921561043518817023261220241115377425822362979871767562266657072922058791630780635346247574960689261426140280394534356970836569389026552287440012590824348040577587223272515551424778158275871647417484719926691553953148743027061717669108826939054812757841083555171221996935319145117280349651237142489330864644829648403994383549742151364833558659653888421490387241598460592915680189284389205879020096909420855672704764361044013000821245099238426887353374503809911486584882448215040947308757724635273856072462705288902314305428295599368354812316952150560605188293713628735808095030976656382757403308052740098769156443482753327460715665408384456876099331015508604427183284295197694752852726975545867579111600756342037838036698863828009120647882262198099514430812788585324951030243855605394622854774321022089906894912378244265037428971354025814720715932483082671686554063138664002265078606603739190960134130966035153341542396531753072745425278946399/971488622362409553690369816762875532948799032335347551442455207749781114670440031921580805340742855059897817544647140965293500748507861327693730480495555344850145466250793540583328724356267922600268692538050201412169234040594725508317954458208794851499089992164659816621176693996129394233716436115413607654822180328017074504945149531468694747482101515984101506213299234509785854413343190238042532073184887757585762802671136497030535128516248732921667397022247314453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000425547137332193358422821,false,formal exact competitor gap on the complete R0.51 root box
5,"s=170,j=85",fixed positive charge,124715724016483135170005279758381210875197118825969279703258014404989223803986620063539063979787356788833520252002926223291629515503915510762081593732345363099931290442360701840343734770168294845345063621712287080190224848986609893459246462860117612583605906177883147491220737508385510180847573324669637992651605038797767154016470013564168528445368702019704608426916788586547613167978888755423977291740140547397882082696990975708057670050940992242926637713567659676084715911471901545905999669713796512800764693335296864462117653839676295361735397379454274735411146226069761786010210433380768839271983352161053299232334236411686101760263947301431112858069209201251748364158709591927532771589930446352943115050081496277948203543808089571468577964772662620676754782925015205616562967216555372491307262834393767843606930365335953625199331488762103026373826696419083238421469724650368926714413674746959531632323900847109040969848641773327514746719129326547767207458184032981667138690754272087770509544249958286902893329932115825837993207416173563298652125737165418926149680605781597913193385976685365677210945934299359564928177918113811866627412922254081234696637687661695953893637038926185438400275510418094257406575287518978803201088923573257215632283075379232564478713070421575884856244416001453724078519507303703373593103127663429765909503641785916639860852231345685504622818124875238881397696732589724622856348090085186260732386818164756979063778982983678053620485189666724319898488390354416689939606998132135377859608054204149136802168322143887281785643615432230132365099139913515096474233410492128891377705798389982046695844605474235191888243563838559400302934618876304810814879527292572609256307307579236403831605244359630862018677370625304293876019985926661755680416614466091358927106609502198826535094041817012370780305002766023295797457459822464249324954310889710980793495794308455563295923711015862300893302413108307599715595371773369752214911709816311755864663427954790960908295977974268191799085500190861497244746440192610899922320783345197235272505506006015065183627030072255653126842066867163839515461637592363456384880421979752055918690262912801544264516765748360754671469266713651195973348048501950341/222396410898074582020936932891956277761327537653596928698138006720510607495013594688950687855239743255552690671372811528328415410066050797877583629502920755896286119942632328226680291065474414141386844731902705650338872271287132833718769241536993019097292352211975337189580211631211067460910949173868412851417140858764105358893700588596806983417325423094358270183569763171346144823812208467880042812333915489969497787003196748612660060828716268588323146104812622070312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000560781190275777392755049,false,formal exact competitor gap on the complete R0.51 root box
6,"s=172,j=86",fixed positive charge,624174867233293279794182368170354882829091441782523181216513879412630971472908451210397873337614916689523819559880179239481417244178291051438512379747519062337527722984562407970480972683062595294343132199297727831119537020002702441521304678943994930846729893509456485816466876163555827419876337394866747191599095194508190582558408315470435867723366531197232031368459060254946889143010426210725011942917316694701985741543638568678850547433796708584091077618725569647806375942722644872210233548732876963473822937634585041755318674254629978225217026888943682155432593968508557945519005512888522056373262864257502412480038075668151958123299809872585346115219788839785987633897353398111356310485008143827755623705430496240102899297985156081537813410397590590709101365350408884575988748289293161776913801170075245479730461406004826657400949363887243716916037975539045086785029053931786462136064636213463274928168814811050326126230614940661948526066102290249933071568129444666233633216467101877031515114303616223146235650367153916796043157124005229668920290307092965678383594532514383719395554869143626697769174138251262127961190961300432976059188202906871073592027223040035748937209539066672852312833776783288286872616958180520846600288041516795382614515150515252567438255468530181591094553346838989498592970493908533958824594938960214285937138412220436904799974244086293230721618330696204322262231859622742623814025286789976587030622984802428024829904007611550949792312892682333333094705269896936869095224438071530931699398853784306748980848041557131231156656404483303286766119913686112096287435413645493324483156026594319354471508995251777136018341386026758242694968491684985223844308614927409134986273000419691453469297693963587378026581251341565853621219970318415137556563319611949831914919001129157885190297510154660703593783350031905774235697933358536765150689520019617189747754329582981742585297655651450682983552792650604124751009714737845754509090087785526930753640524509524011221924621227239066202066416658997418428475836921948624748600013231141116064572537022893668916137302357893819020622820022758538709500946945903911863679464719440366717111501336738469879493233929817546316799959138938697389367094625747/900817328185089048737152768370038201186611999222708743288513833788901255395040772433280427863123809192442522969904637132924249278530437638321490059848619347133898555596224699235635604261620838482999770539737270760055614853232069960126469075754989818617557423037389478780836512200170594615975514884790359286681513065538303703691005844277931757000377386955061957513077131526253386535688486521589551300910086473704045461309837896680952074035531040863133966922760009765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000692898379842272947260248,false,formal exact competitor gap on the complete R0.51 root box
7,"s=174,j=87",fixed positive charge,180992407400928298013318932084521619589282850459138696573408972319010091971720531646108870994947644201488222365807000817235365972458953253702243516245769619658533060917898909360427598137068415604825153808588530977444424788686730070762867902447783778882603517097736385607463051983486499635008518554252875970093188091437365037362340561105722611694834774882282393596423052342282823388882498137723945391063369450983678695253652982280898274377842056813410113519455214415930506634429248947552446364767424816926691722841066935245072227045762604118300279652238014713739222032001934371739791289610908103260416912118402041081313007351499564137689223458071134554259701014286535693662631601580110969133487226612582377826980957740550805986717859400822268739332876540082198239591226485107194512479310430239158234116253439572065798376896624207083865444700843145731704696317291498594271483618255838450212159268821415092591183155656328390371779396059917817258708035710711469288389598388951611276366966319544019707165079202778491696774575348491821724510935732897885947628561768972588782526204176245627218043900553059555611742394164128247995197919485602779611278670453185327613758926574536893930193144712654458996338810215246046498125979618051842900272105925540498068732390248546876763460784798337890716264979480346623811077610736470730294817160780549226471471765071041942432667981379605371828360560788020354480477071179843326202713356559518927558393590819548688303188182256778785791920972911841952991635140661092814845853813098777025993606094351058937319777277955078977858665252288305263354971735332095971180254866852932766165708984657231840254354016506235715602759609529230767008489557682797621507990510558648031795676168698795802995400304733470101524781489690215029639841950726655544859618096385673050632876247940666483886583289268557096236850633980169232775742289387359221512077668699133800710631032978059037052903851943919621331498263183590496910934736926469962276947995886091203168469645809346734822792776377539668386504505000345507339527289314789769146795160422363624279457231946209709629836592538903490458731394358176471280419651589217204734989820547343213701120727151657515493439815223906710120637711840764473339047306010329/220184000707883113164160001968381497692075361720283986180428041875703709803684778945976876688504742192354299814162728044984270741159803637652901969584756317548664294618939698413722571110488654638023713943836530903696397370218278478306293381235149748856003091724933925940996154804733927874236931949288865140948937946214475164420288555765494792290680798456341929191674447193110824842716409445579909071698481928978383748393036974414990747384024416533065959811210632324218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000822005262957547566733306,false,formal exact competitor gap on the complete R0.51 root box
8,"s=176,j=88",fixed positive charge,3830622523265020216028961416770310534898609451396016080731899432832087465269026821311287054219039812546409664810883975664718994349950184782376085028481724894387987735159324266406362854629882787434470986878313451742453500453349766325644932486182806804737629244590789398274451852832366296232189998348835862007684398915135657118653523656626129705313904600299783687231487283619905436536031212457927954845326882483186053705366882785886173644800255233270499736430909598742596320175974112106017209577963390919718216473602143267081300853225721611982502436375637705423862780345922396963032821167261608900197760365211849591215109942438880154584800035889439217345294467122299873593365621142154152246557532767775848320571421517353583135008774299157055538178428043791249896912365766422809947173568699234450042457794760202390487550311819717291070968185432348086530475528412094969586327081236957245740126269312300438165110809746606854852053978924618417542965264411126132163935681130305573718840663933345431989396320037267041542273444920626697480021283877374736947736257797157853385528040093501522711362921848162879156179107099665737407797133192475997576128719449779736928307934876707784899836951521418736369498449315207171717065608533171671920924312786372300256992703830855394584090728763364688502194449351469930836833545319519651388664204412057502488441447859997039243533270059348317888690046536500848472008076259651041060200066706802921884217714587569672719656538242193222881008525662392438326812220886127377895048799708119990536682926256580786479545566963285776073520228169657795287207303519197739934874659534659101804276970893865975926459420759655344067821412002182434304765342916766025415132757511293940331283493878633123710076729121707283136652221460907730911362431835567551960757616809197632207187344212620498756915427181410285074561114932103204957230921653461275419330375730912042891554941771484006016409297744781276108452326154229377024192224327976891751972974133442308276401887256319443317486939615711592432237435261148916902667601753285690499743946154685296878481068177343085649727155002490522075034927988857017363955404722864630561134062402844588451910446420206456081225612088609100377768443338365841894639762128258072073/4039873453540019585427331172208935634580599010251109877593271672720243603461637853211016381161622268656486400531462727586045423502226650341881688869334409494723960521010616452710314024668894129072612132604717364728551729210066446167826631205920139725063697246598298708737889762781999299385654501346503270287151447352681610700002417882414491321065960094781352295966562469673951238478872412570689510296635165186697208192151370314865350963362544689516653306782245635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000948203592839860101658208,false,formal exact competitor gap on the complete R0.51 root box
9,"s=178,j=89",fixed positive charge,30198198736550395276122448351711201854746744372283908695473880132278794328517022300086383794894721691833573365025336998370938680766693254212637566718294800953243097937830679717324147701078700747463930516153016077944384186159234613549598499070577204259451646903367794535912492630570311586626267431354511041721107987066758457210708698867143167905482837177539918492428763288343466157309751798680193803692035771605251851988759544541440167239744166001953154555039042877748561765822513395053574862274678732391349373265544470189538304295277723892771388485716902535343215265861261239938634113312268413249594673230010520338991649950282856291236820123093072146881800225156670660993927793214682296977618827671735844131206751801259115745316061977672310402496088330937686684048007787379784555276696345284181005248668435023304867769916121746474369530674144970958153042518565559916179213340283808264400224000090118389329402545959160488488971571310915901777139039430574513367831348216283207856950803667933762123967317592734024602346265501503897706456486755803456075024116073888630156623800044974531614705932260665755044447086898021890471114659352307450387266900794721228937636167250561023908643429559471350948191703860550379091049492507148384261161300891502640449431174395749310892923205806892420292403470866458101253181832289438386804672564310921958740550018661337159474909990539397433314317554875658458865387981698981655370728749012941718467030753196274544060645834694534376798656963755135142680638620587033189264116133312012716624980880363627557332342875033727184354677528199388604405813354598019470824833084167761576069662965220434806951421280710593800412982052178951670081018234981017765862079957913427360639789248128865978204041699310151464800413908638629494632532137737676350793842766792473878135136355754001083735940942333611765197303397871955486991675562067063333514289874457874862573594036633370188086705880149411479224764609880159059597941940691049148410061504954428285933873233022663199700196442928765126661415071480994517636269521075452294787284802280116219435912575419018796361267646531486887495830237265162529356167185980601268103184008291062211466209972740034657819806483297792734597319367803912334493368389813613413471/28180724159062890901560628452131542696172352621298536445961807486061845636282181056542668840650544018406354212998615784526730261482404810099925527568519133425041252080929772252603897182839098092944479325001664505224582523497059250729893065889300026542782414547023209406000600258231374589651373668825239248644602208594757519688500062839245899555905027704144407982304152773824289550843670370144440741923872089090810193980668571606617266167571500545818707905709743499755859375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00107159058674646182565539,false,formal exact competitor gap on the complete R0.51 root box
