kind,index,tau,k,theta,stretch_norm,commutator_norm,combined_norm,q_profile,bulk_area,bottom_coefficient,normalized_bulk,trace_ratio,trace_ratio_over_k2,finite_box
decomposition,160,1,,,0.036631277777468357,-0.23403928869575705,-0.19740801091828869,,,,,,,
decomposition,161,1.0062500000000001,,,0.035726848306628069,-0.23158139438943273,-0.19585454608280467,,,,,,,
decomposition,162,1.0125,,,0.034844749278987029,-0.22914293709667341,-0.19429818781768637,,,,,,,
decomposition,163,1.01875,,,0.033984429353938132,-0.22672394931440515,-0.19273951996046701,,,,,,,
decomposition,164,1.0249999999999999,,,0.033145350803522509,-0.22432445637208595,-0.19117910556856343,,,,,,,
decomposition,165,1.03125,,,0.032326989176331748,-0.22194447668773942,-0.18961748751140767,,,,,,,
decomposition,166,1.0375000000000001,,,0.031528832969708973,-0.21958402201668542,-0.18805518904697646,,,,,,,
decomposition,167,1.04375,,,0.030750383310042866,-0.21724309769315958,-0.18649271438311671,,,,,,,
decomposition,168,1.05,,,0.029991153640955406,-0.21492170286500839,-0.184930549224053,,,,,,,
decomposition,169,1.0562499999999999,,,0.029250669419188444,-0.21261983072164495,-0.18336916130245651,,,,,,,
decomposition,170,1.0625,,,0.028528467817998511,-0.21033746871544073,-0.18180900089744223,,,,,,,
decomposition,171,1.0687500000000001,,,0.027824097437875239,-0.20807459877672974,-0.18025050133885448,,,,,,,
decomposition,172,1.075,,,0.027137118024401868,-0.20583119752259207,-0.17869407949819019,,,,,,,
decomposition,173,1.08125,,,0.026467100193081856,-0.2036072364595829,-0.17714013626650105,,,,,,,
decomposition,174,1.0874999999999999,,,0.025813625160959745,-0.20140268218056778,-0.17558905701960803,,,,,,,
decomposition,175,1.09375,,,0.025176284484867997,-0.19921749655581947,-0.17404121207095147,,,,,,,
decomposition,176,1.1000000000000001,,,0.024554679806136872,-0.19705163691853086,-0.17249695711239399,,,,,,,
decomposition,177,1.10625,,,0.023948422601607244,-0.19490505624489063,-0.17095663364328337,,,,,,,
decomposition,178,1.1125,,,0.023357133940790885,-0.19277770332886762,-0.16942056938807676,,,,,,,
decomposition,179,1.1187499999999999,,,0.022780444249026754,-0.19066952295184567,-0.16788907870281891,,,,,,,
decomposition,180,1.125,,,0.022217993076484612,-0.18858045604724405,-0.16636246297075943,,,,,,,
decomposition,181,1.1312500000000001,,,0.021669428872872303,-0.186510439860261,-0.16484101098738868,,,,,,,
decomposition,182,1.1375,,,0.021134408767705309,-0.18445940810286748,-0.16332499933516217,,,,,,,
decomposition,183,1.14375,,,0.020612598356001481,-0.1824272911041806,-0.16181469274817911,,,,,,,
decomposition,184,1.1499999999999999,,,0.020103671489267172,-0.18041401595634032,-0.16031034446707315,,,,,,,
decomposition,185,1.15625,,,0.019607310071643656,-0.17841950665600895,-0.15881219658436529,,,,,,,
decomposition,186,1.1625000000000001,,,0.019123203861087009,-0.17644368424161308,-0.15732048038052607,,,,,,,
decomposition,187,1.16875,,,0.018651050275456653,-0.17448646692644099,-0.15583541665098433,,,,,,,
decomposition,188,1.175,,,0.018190554203391631,-0.17254777022770759,-0.15435721602431596,,,,,,,
decomposition,189,1.1812499999999999,,,0.017741427819856517,-0.17062750709169686,-0.15288607927184034,,,,,,,
decomposition,190,1.1875,,,0.017303390406241268,-0.16872558801508572,-0.15142219760884446,,,,,,,
decomposition,191,1.1937500000000001,,,0.016876168174903061,-0.16684192116255472,-0.14996575298765166,,,,,,,
decomposition,192,1.2,,,0.01645949409804006,-0.16497641248078496,-0.14851691838274489,,,,,,,
decomposition,193,1.20625,,,0.016053107740790308,-0.16312896580893904,-0.14707585806814871,,,,,,,
decomposition,194,1.2124999999999999,,,0.015656755098451547,-0.16129948298572308,-0.14564272788727153,,,,,,,
decomposition,195,1.21875,,,0.015270188437719923,-0.15948786395312084,-0.14421767551540093,,,,,,,
decomposition,196,1.2250000000000001,,,0.014893166141848676,-0.1576940068568923,-0.14280084071504365,,,,,,,
decomposition,197,1.23125,,,0.014525452559629783,-0.15591780814392389,-0.14139235558429411,,,,,,,
decomposition,198,1.2375,,,0.014166817858104237,-0.1541591626565165,-0.13999234479841224,,,,,,,
decomposition,199,1.2437499999999999,,,0.013817037878909064,-0.15241796372369606,-0.138600925844787,,,,,,,
decomposition,200,1.25,,,0.013475893998170934,-0.15069410324962668,-0.13721820925145573,,,,,,,
decomposition,201,1.2562500000000001,,,0.013143172989859226,-0.14898747179920724,-0.13584429880934801,,,,,,,
decomposition,202,1.2625,,,0.012818666892512766,-0.14729795868092832,-0.13447929178841556,,,,,,,
decomposition,203,1.26875,,,0.012502172879257123,-0.14562545202706417,-0.13312327914780706,,,,,,,
decomposition,204,1.2749999999999999,,,0.012193493131031276,-0.14396983887127507,-0.13177634574024377,,,,,,,
