azimuthOverPi,mu,D,sign
1.41666666667,-0.566666666667,-0.30075422569008398,-1
1.425,-0.566666666667,-0.30276068258476541,-1
1.43333333333,-0.566666666667,-0.30455964243083677,-1
1.44166666667,-0.566666666667,-0.3061498723110796,-1
1.45,-0.566666666667,-0.30753028236136776,-1
1.45833333333,-0.566666666667,-0.3086999265176058,-1
1.46666666667,-0.566666666667,-0.30965800316411413,-1
1.475,-0.566666666667,-0.31040385568301609,-1
1.48333333333,-0.566666666667,-0.31093697290425149,-1
1.49166666667,-0.566666666667,-0.31125698945590663,-1
1.5,-0.566666666667,-0.31136368601462228,-1
1.50833333333,-0.566666666667,-0.31125698945590663,-1
1.51666666667,-0.566666666667,-0.31093697290425149,-1
1.525,-0.566666666667,-0.31040385568301609,-1
1.53333333333,-0.566666666667,-0.30965800316411413,-1
1.54166666667,-0.566666666667,-0.3086999265176058,-1
1.55,-0.566666666667,-0.30753028236136781,-1
1.55833333333,-0.566666666667,-0.3061498723110796,-1
1.56666666667,-0.566666666667,-0.30455964243083683,-1
1.575,-0.566666666667,-0.30276068258476546,-1
1.58333333333,-0.566666666667,-0.30075422569008409,-1
1.59166666667,-0.566666666667,-0.29854164687212348,-1
1.6,-0.566666666667,-0.29612446252188473,-1
1.60833333333,-0.566666666667,-0.29350432925678038,-1
1.61666666667,-0.566666666667,-0.29068304278527202,-1
1.625,-0.566666666667,-0.28766253667618036,-1
1.63333333333,-0.566666666667,-0.28444488103351528,-1
1.64166666667,-0.566666666667,-0.28103228107772865,-1
1.65,-0.566666666667,-0.27742707563436692,-1
1.65833333333,-0.566666666667,-0.27363173553115716,-1
1.66666666667,-0.566666666667,-0.26964886190462456,-1
1.675,-0.566666666667,-0.26548118441740359,-1
1.68333333333,-0.566666666667,-0.26113155938746402,-1
1.69166666667,-0.566666666667,-0.25660296783053277,-1
1.7,-0.566666666667,-0.2518985134170546,-1
1.70833333333,-0.566666666667,-0.24702142034509195,-1
1.71666666667,-0.566666666667,-0.24197503113062019,-1
1.725,-0.566666666667,-0.23676280431673385,-1
1.73333333333,-0.566666666667,-0.23138831210333477,-1
1.74166666667,-0.566666666667,-0.22585523789892414,-1
1.75,-0.566666666667,-0.22016737379617848,-1
1.75833333333,-0.566666666667,-0.21432861797303859,-1
1.76666666667,-0.566666666667,-0.20834297202109353,-1
1.775,-0.566666666667,-0.20221453820308871,-1
1.78333333333,-0.566666666667,-0.19594751664144103,-1
1.79166666667,-0.566666666667,-0.18954620243968415,-1
1.8,-0.566666666667,-0.18301498273881922,-1
1.80833333333,-0.566666666667,-0.17635833371058743,-1
1.81666666667,-0.566666666667,-0.16958081748972598,-1
1.825,-0.566666666667,-0.1626870790473077,-1
1.83333333333,-0.566666666667,-0.15568184300731128,-1
1.84166666667,-0.566666666667,-0.14856991040859927,-1
1.85,-0.566666666667,-0.14135615541452576,-1
1.85833333333,-0.566666666667,-0.13404552197242869,-1
1.86666666667,-0.566666666667,-0.12664302042529521,-1
1.875,-0.566666666667,-0.11915372407792196,-1
1.88333333333,-0.566666666667,-0.11158276571992704,-1
1.89166666667,-0.566666666667,-0.10393533410799118,-1
1.9,-0.566666666667,-0.096216670409743507,-1
1.90833333333,-0.566666666667,-0.08843206461172691,-1
1.91666666667,-0.566666666667,-0.080586851893905895,-1
1.925,-0.566666666667,-0.072686408973199598,-1
1.93333333333,-0.566666666667,-0.064736150418550215,-1
1.94166666667,-0.566666666667,-0.056741524940046813,-1
1.95,-0.566666666667,-0.048708011654651925,-1
1.95833333333,-0.566666666667,-0.040641116331088405,-1
1.96666666667,-0.566666666667,-0.032546367616460896,-1
1.975,-0.566666666667,-0.024429313247196119,-1
1.98333333333,-0.566666666667,-0.016295516246903143,-1
1.99166666667,-0.566666666667,-0.0081505511137537363,-1
2,-0.566666666667,-7.6262108289705747e-17,-1
0,-0.555555555556,0,0
0.00833333333333,-0.555555555556,0.0080637853211830961,1
0.0166666666667,-0.555555555556,0.01612204412670212,1
0.025,-0.555555555556,0.024169253688490776,1
0.0333333333333,-0.555555555556,0.032199898851082494,1
0.0416666666667,-0.555555555556,0.04020847581142252,1
0.05,-0.555555555556,0.048189495890899582,1
0.0583333333333,-0.555555555556,0.056137489297012046,1
0.0666666666667,-0.555555555556,0.0640470088720905,1
0.075,-0.555555555556,0.071912633826507491,1
0.0833333333333,-0.555555555556,0.079728973453816021,1
0.0916666666667,-0.555555555556,0.087490670825270372,1
0.1,-0.555555555556,0.095192406461197629,1
0.108333333333,-0.555555555556,0.10282890197670318,1
0.116666666667,-0.555555555556,0.11039492369921212,1
0.125,-0.555555555556,0.11788528625536716,1
0.133333333333,-0.555555555556,0.12529485612482416,1
0.141666666667,-0.555555555556,0.13261855515851093,1
0.15,-0.555555555556,0.13985136405893675,1
0.158333333333,-0.555555555556,0.14698832582016802,1
0.166666666667,-0.555555555556,0.15402454912511285,1
0.175,-0.555555555556,0.16095521169778523,1
0.183333333333,-0.555555555556,0.16777556360825219,1
0.191666666667,-0.555555555556,0.17448093052799846,1
0.2,-0.555555555556,0.18106671693347778,1
0.208333333333,-0.555555555556,0.1875284092556552,1
0.216666666667,-0.555555555556,0.19386157897338185,1
0.225,-0.555555555556,0.20006188564848212,1
0.233333333333,-0.555555555556,0.20612507990047299,1
0.241666666667,-0.555555555556,0.21204700631887766,1
0.25,-0.555555555556,0.21782360631113565,1
0.258333333333,-0.555555555556,0.22345092088415991,1
0.266666666667,-0.555555555556,0.2289250933576327,1
0.275,-0.555555555556,0.2342423720071817,1
0.283333333333,-0.555555555556,0.23939911263562452,1
0.291666666667,-0.555555555556,0.24439178107051948,1
0.3,-0.555555555556,0.24921695558631049,1
0.308333333333,-0.555555555556,0.25387132924940736,1
0.316666666667,-0.555555555556,0.25835171218459252,1
0.325,-0.555555555556,0.26265503376120236,1
0.333333333333,-0.555555555556,0.26677834469758394,1
0.341666666667,-0.555555555556,0.27071881908238543,1
0.35,-0.555555555556,0.27447375631129467,1
0.358333333333,-0.555555555556,0.27804058293789813,1
0.366666666667,-0.555555555556,0.28141685443739295,1
0.375,-0.555555555556,0.28460025688194202,1
0.383333333333,-0.555555555556,0.28758860852652418,1
0.391666666667,-0.555555555556,0.29037986130419369,1
0.4,-0.555555555556,0.29297210222972314,1
0.408333333333,-0.555555555556,0.29536355471066739,1
0.416666666667,-0.555555555556,0.2975525797649517,1
0.425,-0.555555555556,0.29953767714414803,1
0.433333333333,-0.555555555556,0.30131748636167066,1
0.441666666667,-0.555555555556,0.30289078762518523,1
0.45,-0.555555555556,0.30425650267259402,1
0.458333333333,-0.555555555556,0.30541369551102238,1
0.466666666667,-0.555555555556,0.30636157305830192,1
0.475,-0.555555555556,0.30709948568650941,1
0.483333333333,-0.555555555556,0.30762692766718891,1
0.491666666667,-0.555555555556,0.30794353751795328,1
0.5,-0.555555555556,0.30804909825022575,1
0.508333333333,-0.555555555556,0.30794353751795328,1
0.516666666667,-0.555555555556,0.30762692766718891,1
0.525,-0.555555555556,0.30709948568650941,1
0.533333333333,-0.555555555556,0.30636157305830197,1
0.541666666667,-0.555555555556,0.30541369551102238,1
0.55,-0.555555555556,0.30425650267259402,1
0.558333333333,-0.555555555556,0.30289078762518529,1
0.566666666667,-0.555555555556,0.30131748636167066,1
0.575,-0.555555555556,0.29953767714414808,1
0.583333333333,-0.555555555556,0.2975525797649517,1
0.591666666667,-0.555555555556,0.29536355471066744,1
0.6,-0.555555555556,0.2929721022297232,1
0.608333333333,-0.555555555556,0.2903798613041938,1
0.616666666667,-0.555555555556,0.28758860852652418,1
0.625,-0.555555555556,0.28460025688194202,1
0.633333333333,-0.555555555556,0.281416854437393,1
0.641666666667,-0.555555555556,0.27804058293789818,1
0.65,-0.555555555556,0.27447375631129467,1
0.658333333333,-0.555555555556,0.27071881908238554,1
0.666666666667,-0.555555555556,0.26677834469758399,1
0.675,-0.555555555556,0.26265503376120242,1
0.683333333333,-0.555555555556,0.25835171218459263,1
0.691666666667,-0.555555555556,0.25387132924940742,1
0.7,-0.555555555556,0.24921695558631049,1
0.708333333333,-0.555555555556,0.24439178107051954,1
0.716666666667,-0.555555555556,0.23939911263562461,1
0.725,-0.555555555556,0.23424237200718173,1
0.733333333333,-0.555555555556,0.22892509335763275,1
0.741666666667,-0.555555555556,0.22345092088415994,1
0.75,-0.555555555556,0.21782360631113568,1
0.758333333333,-0.555555555556,0.21204700631887774,1
0.766666666667,-0.555555555556,0.20612507990047313,1
0.775,-0.555555555556,0.20006188564848215,1
0.783333333333,-0.555555555556,0.19386157897338194,1
0.791666666667,-0.555555555556,0.18752840925565528,1
0.8,-0.555555555556,0.18106671693347781,1
0.808333333333,-0.555555555556,0.17448093052799857,1
0.816666666667,-0.555555555556,0.16777556360825227,1
0.825,-0.555555555556,0.16095521169778526,1
0.833333333333,-0.555555555556,0.15402454912511296,1
0.841666666667,-0.555555555556,0.1469883258201681,1
0.85,-0.555555555556,0.13985136405893675,1
0.858333333333,-0.555555555556,0.13261855515851106,1
0.866666666667,-0.555555555556,0.12529485612482424,1
0.875,-0.555555555556,0.11788528625536719,1
0.883333333333,-0.555555555556,0.11039492369921226,1
0.891666666667,-0.555555555556,0.10282890197670325,1
0.9,-0.555555555556,0.095192406461197657,1
0.908333333333,-0.555555555556,0.087490670825270511,1
0.916666666667,-0.555555555556,0.079728973453816104,1
0.925,-0.555555555556,0.071912633826507547,1
0.933333333333,-0.555555555556,0.064047008872090624,1
0.941666666667,-0.555555555556,0.056137489297012129,1
0.95,-0.555555555556,0.048189495890899624,1
0.958333333333,-0.555555555556,0.040208475811422645,1
0.966666666667,-0.555555555556,0.032199898851082577,1
0.975,-0.555555555556,0.024169253688490815,1
0.983333333333,-0.555555555556,0.016122044126702248,1
0.991666666667,-0.555555555556,0.0080637853211831811,1
1,-0.555555555556,3.7725134215236746e-17,1
1.00833333333,-0.555555555556,-0.0080637853211829678,-1
1.01666666667,-0.555555555556,-0.016122044126702036,-1
1.025,-0.555555555556,-0.024169253688490735,-1
1.03333333333,-0.555555555556,-0.032199898851082369,-1
1.04166666667,-0.555555555556,-0.040208475811422444,-1
1.05,-0.555555555556,-0.04818949589089954,-1
1.05833333333,-0.555555555556,-0.056137489297011914,-1
1.06666666667,-0.555555555556,-0.064047008872090416,-1
1.075,-0.555555555556,-0.071912633826507463,-1
1.08333333333,-0.555555555556,-0.079728973453815896,-1
1.09166666667,-0.555555555556,-0.087490670825270317,-1
1.1,-0.555555555556,-0.095192406461197601,-1
1.10833333333,-0.555555555556,-0.10282890197670305,-1
1.11666666667,-0.555555555556,-0.11039492369921207,-1
1.125,-0.555555555556,-0.11788528625536712,-1
1.13333333333,-0.555555555556,-0.12529485612482405,-1
1.14166666667,-0.555555555556,-0.13261855515851087,-1
1.15,-0.555555555556,-0.13985136405893672,-1
1.15833333333,-0.555555555556,-0.14698832582016788,-1
1.16666666667,-0.555555555556,-0.15402454912511282,-1
1.175,-0.555555555556,-0.16095521169778523,-1
1.18333333333,-0.555555555556,-0.16777556360825213,-1
1.19166666667,-0.555555555556,-0.1744809305279984,-1
1.2,-0.555555555556,-0.18106671693347776,-1
1.20833333333,-0.555555555556,-0.18752840925565509,-1
1.21666666667,-0.555555555556,-0.1938615789733818,-1
1.225,-0.555555555556,-0.20006188564848207,-1
1.23333333333,-0.555555555556,-0.20612507990047294,-1
1.24166666667,-0.555555555556,-0.2120470063188776,-1
1.25,-0.555555555556,-0.21782360631113565,-1
1.25833333333,-0.555555555556,-0.22345092088415977,-1
1.26666666667,-0.555555555556,-0.22892509335763259,-1
1.275,-0.555555555556,-0.23424237200718162,-1
1.28333333333,-0.555555555556,-0.23939911263562447,-1
1.29166666667,-0.555555555556,-0.24439178107051943,-1
1.3,-0.555555555556,-0.24921695558631046,-1
1.30833333333,-0.555555555556,-0.25387132924940742,-1
1.31666666667,-0.555555555556,-0.25835171218459241,-1
1.325,-0.555555555556,-0.26265503376120225,-1
1.33333333333,-0.555555555556,-0.26677834469758388,-1
1.34166666667,-0.555555555556,-0.27071881908238543,-1
1.35,-0.555555555556,-0.27447375631129461,-1
1.35833333333,-0.555555555556,-0.27804058293789818,-1
1.36666666667,-0.555555555556,-0.28141685443739289,-1
1.375,-0.555555555556,-0.28460025688194196,-1
1.38333333333,-0.555555555556,-0.28758860852652413,-1
1.39166666667,-0.555555555556,-0.29037986130419369,-1
1.4,-0.555555555556,-0.29297210222972314,-1
1.40833333333,-0.555555555556,-0.29536355471066739,-1
1.41666666667,-0.555555555556,-0.29755257976495164,-1
1.425,-0.555555555556,-0.29953767714414803,-1
1.43333333333,-0.555555555556,-0.30131748636167066,-1
1.44166666667,-0.555555555556,-0.30289078762518523,-1
1.45,-0.555555555556,-0.30425650267259396,-1
1.45833333333,-0.555555555556,-0.30541369551102238,-1
1.46666666667,-0.555555555556,-0.30636157305830192,-1
1.475,-0.555555555556,-0.30709948568650941,-1
1.48333333333,-0.555555555556,-0.30762692766718891,-1
1.49166666667,-0.555555555556,-0.30794353751795328,-1
1.5,-0.555555555556,-0.30804909825022575,-1
1.50833333333,-0.555555555556,-0.30794353751795328,-1
1.51666666667,-0.555555555556,-0.30762692766718897,-1
1.525,-0.555555555556,-0.30709948568650947,-1
1.53333333333,-0.555555555556,-0.30636157305830197,-1
1.54166666667,-0.555555555556,-0.30541369551102238,-1
1.55,-0.555555555556,-0.30425650267259402,-1
1.55833333333,-0.555555555556,-0.30289078762518529,-1
1.56666666667,-0.555555555556,-0.30131748636167072,-1
1.575,-0.555555555556,-0.29953767714414814,-1
1.58333333333,-0.555555555556,-0.29755257976495175,-1
1.59166666667,-0.555555555556,-0.29536355471066744,-1
1.6,-0.555555555556,-0.2929721022297232,-1
1.60833333333,-0.555555555556,-0.2903798613041938,-1
1.61666666667,-0.555555555556,-0.28758860852652424,-1
1.625,-0.555555555556,-0.28460025688194207,-1
1.63333333333,-0.555555555556,-0.28141685443739306,-1
1.64166666667,-0.555555555556,-0.27804058293789818,-1
1.65,-0.555555555556,-0.27447375631129467,-1
1.65833333333,-0.555555555556,-0.27071881908238549,-1
1.66666666667,-0.555555555556,-0.2667783446975841,-1
1.675,-0.555555555556,-0.26265503376120247,-1
1.68333333333,-0.555555555556,-0.25835171218459263,-1
1.69166666667,-0.555555555556,-0.25387132924940747,-1
1.7,-0.555555555556,-0.24921695558631057,-1
1.70833333333,-0.555555555556,-0.24439178107051948,-1
1.71666666667,-0.555555555556,-0.23939911263562472,-1
1.725,-0.555555555556,-0.23424237200718181,-1
1.73333333333,-0.555555555556,-0.22892509335763278,-1
1.74166666667,-0.555555555556,-0.22345092088415996,-1
1.75,-0.555555555556,-0.2178236063111357,-1
1.75833333333,-0.555555555556,-0.21204700631887768,-1
1.76666666667,-0.555555555556,-0.20612507990047321,-1
1.775,-0.555555555556,-0.20006188564848226,-1
1.78333333333,-0.555555555556,-0.19386157897338199,-1
1.79166666667,-0.555555555556,-0.18752840925565528,-1
1.8,-0.555555555556,-0.18106671693347784,-1
1.80833333333,-0.555555555556,-0.17448093052799848,-1
1.81666666667,-0.555555555556,-0.16777556360825244,-1
1.825,-0.555555555556,-0.16095521169778546,-1
1.83333333333,-0.555555555556,-0.15402454912511299,-1
1.84166666667,-0.555555555556,-0.14698832582016813,-1
1.85,-0.555555555556,-0.13985136405893681,-1
1.85833333333,-0.555555555556,-0.13261855515851098,-1
1.86666666667,-0.555555555556,-0.12529485612482441,-1
1.875,-0.555555555556,-0.11788528625536734,-1
1.88333333333,-0.555555555556,-0.11039492369921229,-1
1.89166666667,-0.555555555556,-0.10282890197670327,-1
1.9,-0.555555555556,-0.095192406461197712,-1
1.90833333333,-0.555555555556,-0.087490670825270414,-1
1.91666666667,-0.555555555556,-0.079728973453816271,-1
1.925,-0.555555555556,-0.071912633826507713,-1
1.93333333333,-0.555555555556,-0.064047008872090666,-1
1.94166666667,-0.555555555556,-0.056137489297012164,-1
1.95,-0.555555555556,-0.048189495890899658,-1
1.95833333333,-0.555555555556,-0.040208475811422548,-1
1.96666666667,-0.555555555556,-0.032199898851082751,-1
1.975,-0.555555555556,-0.024169253688490985,-1
1.98333333333,-0.555555555556,-0.016122044126702286,-1
1.99166666667,-0.555555555556,-0.0080637853211832176,-1
2,-0.555555555556,-7.5450268430473492e-17,-1
0,-0.544444444444,0,0
0.00833333333333,-0.544444444444,0.0079720561309328981,1
0.0166666666667,-0.544444444444,0.015938648612806743,1
0.025,-0.544444444444,0.023894317541074631,1
0.0333333333333,-0.544444444444,0.031833610497647657,1
0.0416666666667,-0.544444444444,0.039751086287709923,1
0.05,-0.544444444444,0.047641318668841671,1
0.0583333333333,-0.544444444444,0.055498900069894747,1
0.0666666666667,-0.544444444444,0.06331844529707184,1
0.075,-0.544444444444,0.071094595224669224,1
0.0833333333333,-0.544444444444,0.07882202046795389,1
0.0916666666667,-0.544444444444,0.086495425035657603,1
0.1,-0.544444444444,0.09410954995958476,1
0.108333333333,-0.544444444444,0.10165917689884654,1
0.116666666667,-0.544444444444,0.10913913171625102,1
0.125,-0.544444444444,0.11654428802439847,1
0.133333333333,-0.544444444444,0.12386957069905107,1
0.141666666667,-0.544444444444,0.13110995935736966,1
0.15,-0.544444444444,0.13826049179863334,1
0.158333333333,-0.544444444444,0.14531626740508385,1
0.166666666667,-0.544444444444,0.15227245050056443,1
0.175,-0.544444444444,0.15912427366465057,1
0.183333333333,-0.544444444444,0.16586704100000177,1
0.191666666667,-0.544444444444,0.17249613135069516,1
0.2,-0.544444444444,0.17900700146933482,1
0.208333333333,-0.544444444444,0.18539518913076655,1
0.216666666667,-0.544444444444,0.19165631619026446,1
0.225,-0.544444444444,0.19778609158409216,1
0.233333333333,-0.544444444444,0.20378031427038382,1
0.241666666667,-0.544444444444,0.20963487610832837,1
0.25,-0.544444444444,0.21534576467368402,1
0.258333333333,-0.544444444444,0.22090906600869331,1
0.266666666667,-0.544444444444,0.22632096730451426,1
0.275,-0.544444444444,0.23157775951432927,1
0.283333333333,-0.544444444444,0.2366758398953403,1
0.291666666667,-0.544444444444,0.24161171447790913,1
0.3,-0.544444444444,0.24638200046014924,1
0.308333333333,-0.544444444444,0.25098342852632943,1
0.316666666667,-0.544444444444,0.25541284508749967,1
0.325,-0.544444444444,0.25966721444280327,1
0.333333333333,-0.544444444444,0.26374362085999453,1
0.341666666667,-0.544444444444,0.26763927057373615,1
0.35,-0.544444444444,0.27135149370030648,1
0.358333333333,-0.544444444444,0.27487774606740406,1
0.366666666667,-0.544444444444,0.27821561095779684,1
0.375,-0.544444444444,0.28136280076561904,1
0.383333333333,-0.544444444444,0.28431715856418199,1
0.391666666667,-0.544444444444,0.28707665958422401,1
0.4,-0.544444444444,0.28963941260158604,1
0.408333333333,-0.544444444444,0.29200366123336252,1
0.416666666667,-0.544444444444,0.29416778514163794,1
0.425,-0.544444444444,0.29613030114398597,1
0.433333333333,-0.544444444444,0.29788986422996855,1
0.441666666667,-0.544444444444,0.29944526848293868,1
0.45,-0.544444444444,0.30079544790651552,1
0.458333333333,-0.544444444444,0.30193947715516506,1
0.466666666667,-0.544444444444,0.30287657216838587,1
0.475,-0.544444444444,0.30360609070806482,1
0.483333333333,-0.544444444444,0.30412753279863508,1
0.491666666667,-0.544444444444,0.30444054106973439,1
0.5,-0.544444444444,0.30454490100112891,1
0.508333333333,-0.544444444444,0.30444054106973439,1
0.516666666667,-0.544444444444,0.30412753279863508,1
0.525,-0.544444444444,0.30360609070806482,1
0.533333333333,-0.544444444444,0.30287657216838593,1
0.541666666667,-0.544444444444,0.30193947715516511,1
0.55,-0.544444444444,0.30079544790651552,1
0.558333333333,-0.544444444444,0.29944526848293868,1
0.566666666667,-0.544444444444,0.2978898642299686,1
0.575,-0.544444444444,0.29613030114398603,1
0.583333333333,-0.544444444444,0.29416778514163794,1
0.591666666667,-0.544444444444,0.29200366123336258,1
0.6,-0.544444444444,0.2896394126015861,1
0.608333333333,-0.544444444444,0.28707665958422401,1
0.616666666667,-0.544444444444,0.28431715856418199,1
0.625,-0.544444444444,0.28136280076561904,1
0.633333333333,-0.544444444444,0.2782156109577969,1
0.641666666667,-0.544444444444,0.27487774606740412,1
0.65,-0.544444444444,0.27135149370030648,1
0.658333333333,-0.544444444444,0.26763927057373627,1
0.666666666667,-0.544444444444,0.26374362085999459,1
0.675,-0.544444444444,0.25966721444280333,1
0.683333333333,-0.544444444444,0.25541284508749978,1
0.691666666667,-0.544444444444,0.25098342852632949,1
0.7,-0.544444444444,0.24638200046014924,1
0.708333333333,-0.544444444444,0.24161171447790922,1
0.716666666667,-0.544444444444,0.23667583989534038,1
0.725,-0.544444444444,0.2315777595143293,1
0.733333333333,-0.544444444444,0.22632096730451431,1
0.741666666667,-0.544444444444,0.22090906600869334,1
0.75,-0.544444444444,0.21534576467368405,1
0.758333333333,-0.544444444444,0.20963487610832848,1
0.766666666667,-0.544444444444,0.2037803142703839,1
0.775,-0.544444444444,0.19778609158409219,1
0.783333333333,-0.544444444444,0.19165631619026455,1
0.791666666667,-0.544444444444,0.18539518913076666,1
0.8,-0.544444444444,0.17900700146933485,1
0.808333333333,-0.544444444444,0.17249613135069528,1
0.816666666667,-0.544444444444,0.16586704100000188,1
0.825,-0.544444444444,0.1591242736646506,1
0.833333333333,-0.544444444444,0.15227245050056454,1
0.841666666667,-0.544444444444,0.14531626740508391,1
0.85,-0.544444444444,0.13826049179863334,1
0.858333333333,-0.544444444444,0.1311099593573698,1
0.866666666667,-0.544444444444,0.12386957069905115,1
0.875,-0.544444444444,0.11654428802439852,1
0.883333333333,-0.544444444444,0.10913913171625116,1
0.891666666667,-0.544444444444,0.10165917689884661,1
0.9,-0.544444444444,0.094109549959584801,1
0.908333333333,-0.544444444444,0.086495425035657741,1
0.916666666667,-0.544444444444,0.078822020467953988,1
0.925,-0.544444444444,0.071094595224669266,1
0.933333333333,-0.544444444444,0.063318445297071965,1
0.941666666667,-0.544444444444,0.05549890006989483,1
0.95,-0.544444444444,0.047641318668841706,1
0.958333333333,-0.544444444444,0.039751086287710055,1
0.966666666667,-0.544444444444,0.031833610497647748,1
0.975,-0.544444444444,0.023894317541074669,1
0.983333333333,-0.544444444444,0.015938648612806871,1
0.991666666667,-0.544444444444,0.0079720561309329797,1
1,-0.544444444444,3.7295993820768007e-17,1
1.00833333333,-0.544444444444,-0.0079720561309327698,-1
1.01666666667,-0.544444444444,-0.015938648612806663,-1
1.025,-0.544444444444,-0.023894317541074597,-1
1.03333333333,-0.544444444444,-0.03183361049764754,-1
1.04166666667,-0.544444444444,-0.039751086287709847,-1
1.05,-0.544444444444,-0.04764131866884163,-1
1.05833333333,-0.544444444444,-0.055498900069894615,-1
1.06666666667,-0.544444444444,-0.063318445297071757,-1
1.075,-0.544444444444,-0.071094595224669183,-1
1.08333333333,-0.544444444444,-0.078822020467953779,-1
1.09166666667,-0.544444444444,-0.086495425035657533,-1
1.1,-0.544444444444,-0.094109549959584732,-1
1.10833333333,-0.544444444444,-0.10165917689884642,-1
1.11666666667,-0.544444444444,-0.10913913171625095,-1
1.125,-0.544444444444,-0.11654428802439844,-1
1.13333333333,-0.544444444444,-0.12386957069905095,-1
1.14166666667,-0.544444444444,-0.13110995935736958,-1
1.15,-0.544444444444,-0.13826049179863331,-1
1.15833333333,-0.544444444444,-0.14531626740508372,-1
1.16666666667,-0.544444444444,-0.1522724505005644,-1
1.175,-0.544444444444,-0.15912427366465057,-1
1.18333333333,-0.544444444444,-0.16586704100000169,-1
1.19166666667,-0.544444444444,-0.17249613135069511,-1
1.2,-0.544444444444,-0.17900700146933476,-1
1.20833333333,-0.544444444444,-0.1853951891307665,-1
1.21666666667,-0.544444444444,-0.19165631619026444,-1
1.225,-0.544444444444,-0.19778609158409213,-1
1.23333333333,-0.544444444444,-0.20378031427038373,-1
1.24166666667,-0.544444444444,-0.20963487610832834,-1
1.25,-0.544444444444,-0.21534576467368402,-1
1.25833333333,-0.544444444444,-0.22090906600869317,-1
1.26666666667,-0.544444444444,-0.22632096730451418,-1
1.275,-0.544444444444,-0.23157775951432916,-1
1.28333333333,-0.544444444444,-0.23667583989534025,-1
1.29166666667,-0.544444444444,-0.24161171447790908,-1
1.3,-0.544444444444,-0.24638200046014921,-1
1.30833333333,-0.544444444444,-0.25098342852632943,-1
1.31666666667,-0.544444444444,-0.25541284508749962,-1
1.325,-0.544444444444,-0.25966721444280322,-1
1.33333333333,-0.544444444444,-0.26374362085999448,-1
1.34166666667,-0.544444444444,-0.26763927057373615,-1
1.35,-0.544444444444,-0.27135149370030642,-1
1.35833333333,-0.544444444444,-0.27487774606740406,-1
1.36666666667,-0.544444444444,-0.27821561095779679,-1
1.375,-0.544444444444,-0.28136280076561898,-1
1.38333333333,-0.544444444444,-0.28431715856418194,-1
1.39166666667,-0.544444444444,-0.28707665958422401,-1
1.4,-0.544444444444,-0.28963941260158604,-1
1.40833333333,-0.544444444444,-0.29200366123336252,-1
1.41666666667,-0.544444444444,-0.29416778514163788,-1
1.425,-0.544444444444,-0.29613030114398597,-1
1.43333333333,-0.544444444444,-0.29788986422996855,-1
1.44166666667,-0.544444444444,-0.29944526848293868,-1
1.45,-0.544444444444,-0.30079544790651552,-1
1.45833333333,-0.544444444444,-0.30193947715516506,-1
1.46666666667,-0.544444444444,-0.30287657216838587,-1
1.475,-0.544444444444,-0.30360609070806482,-1
1.48333333333,-0.544444444444,-0.30412753279863508,-1
1.49166666667,-0.544444444444,-0.30444054106973439,-1
1.5,-0.544444444444,-0.30454490100112891,-1
1.50833333333,-0.544444444444,-0.30444054106973439,-1
1.51666666667,-0.544444444444,-0.30412753279863514,-1
1.525,-0.544444444444,-0.30360609070806488,-1
1.53333333333,-0.544444444444,-0.30287657216838593,-1
1.54166666667,-0.544444444444,-0.30193947715516511,-1
1.55,-0.544444444444,-0.30079544790651552,-1
1.55833333333,-0.544444444444,-0.29944526848293868,-1
1.56666666667,-0.544444444444,-0.2978898642299686,-1
1.575,-0.544444444444,-0.29613030114398603,-1
1.58333333333,-0.544444444444,-0.29416778514163799,-1
1.59166666667,-0.544444444444,-0.29200366123336258,-1
1.6,-0.544444444444,-0.2896394126015861,-1
1.60833333333,-0.544444444444,-0.28707665958422401,-1
1.61666666667,-0.544444444444,-0.28431715856418216,-1
1.625,-0.544444444444,-0.28136280076561909,-1
1.63333333333,-0.544444444444,-0.2782156109577969,-1
1.64166666667,-0.544444444444,-0.27487774606740412,-1
1.65,-0.544444444444,-0.27135149370030648,-1
1.65833333333,-0.544444444444,-0.26763927057373621,-1
1.66666666667,-0.544444444444,-0.26374362085999464,-1
1.675,-0.544444444444,-0.25966721444280338,-1
1.68333333333,-0.544444444444,-0.25541284508749978,-1
1.69166666667,-0.544444444444,-0.25098342852632954,-1
1.7,-0.544444444444,-0.24638200046014927,-1
1.70833333333,-0.544444444444,-0.24161171447790913,-1
1.71666666667,-0.544444444444,-0.2366758398953405,-1
1.725,-0.544444444444,-0.23157775951432938,-1
1.73333333333,-0.544444444444,-0.22632096730451434,-1
1.74166666667,-0.544444444444,-0.22090906600869337,-1
1.75,-0.544444444444,-0.21534576467368408,-1
1.75833333333,-0.544444444444,-0.20963487610832843,-1
1.76666666667,-0.544444444444,-0.20378031427038401,-1
1.775,-0.544444444444,-0.19778609158409233,-1
1.78333333333,-0.544444444444,-0.19165631619026458,-1
1.79166666667,-0.544444444444,-0.18539518913076666,-1
1.8,-0.544444444444,-0.17900700146933488,-1
1.80833333333,-0.544444444444,-0.17249613135069522,-1
1.81666666667,-0.544444444444,-0.16586704100000202,-1
1.825,-0.544444444444,-0.15912427366465076,-1
1.83333333333,-0.544444444444,-0.15227245050056457,-1
1.84166666667,-0.544444444444,-0.14531626740508394,-1
1.85,-0.544444444444,-0.13826049179863337,-1
