panel,route,series,kind,x,y,phi,theta,radius,distance,source,pointer,status,note
A,incidence-preimage,A4 closure,exact-parametric-curve,0.031810584017307235,-0.17576342253239305,-1.0733774899765125,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.032320641349755805,-0.17492394142787915,-1.064650843716541,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.032828237340231138,-0.17407113918797995,-1.0559241974565694,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.033333333333333326,-0.17320508075688773,-1.0471975511965979,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.033835890864046952,-0.17232583208830513,-1.0384709049366259,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.034335871660670286,-0.17143346014042243,-1.0297442586766543,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.034833237647729928,-0.17052803287081844,-1.0210176124166828,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.035327950948880325,-0.1696096192312852,-1.0122909661567112,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.035819973889788276,-0.16867828916257713,-1.0035643198967392,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.036309269001001815,-0.1677341135890848,-0.9948376736367677,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.036795799020803883,-0.16677716441343363,-0.9861110273767961,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.037279526898049788,-0.16580751451100834,-0.9773843811168246,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.037760415794988851,-0.16482523772440313,-0.968657734856853,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.038238429090069755,-0.16383040885779834,-0.959931088596881,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.038713530380729326,-0.16282310367126382,-0.9512044423369095,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.039185683486164878,-0.16180339887498948,-0.9424777960769379,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.039654852450089415,-0.16077137212344347,-0.9337511498169664,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.040121001543469897,-0.15972710200945855,-0.9250245035569944,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.040584095267248051,-0.15867066805824701,-0.9162978572970228,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.041044098355043891,-0.15760215072134437,-0.9075712110370513,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.041500975775841303,-0.15652163137048278,-0.8988445647770797,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.041954692736655828,-0.15542919229139418,-0.8901179185171082,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.042405214685184281,-0.15432491667754397,-0.8813912722571362,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.042852507312435964,-0.15320888862379561,-0.8726646259971647,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.043296536555345579,-0.15208119312000618,-0.8639379797371931,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.043737268599367149,-0.1509419160445544,-0.8552113334772216,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.044174669881049185,-0.1497911441578004,-0.8464846872172496,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.044608707090590553,-0.14862896509547882,-0.837758040957278,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.045039347174377346,-0.14745546736202481,-0.8290313946973065,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.045466557337499901,-0.14627074032383408,-0.8203047484373349,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.04589030504625026,-0.14507487420245754,-0.8115781021773634,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.04631055803059983,-0.1438679600677302,-0.8028514559173914,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.046727284286656734,-0.1426500898308363,-0.7941248096574198,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.047140452079103175,-0.1414213562373095,-0.7853981633974483,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.047550029943612106,-0.14018185285997017,-0.7766715171374767,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.047955986689243418,-0.13893167409179941,-0.7679448708775047,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.048358291400819181,-0.13767091513875079,-0.7592182246175332,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.048756913441278041,-0.1363996720124997,-0.7504915783575616,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.049151822454008273,-0.13511804152313206,-0.7417649320975901,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.049542988365159607,-0.13382612127177168,-0.7330382858376185,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.049930381385933489,-0.13252400964314745,-0.7243116395776465,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.050313972014851466,-0.13121180579810143,-0.715584993317675,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.050693731040002063,-0.12988960966603674,-0.7068583470577035,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.051069629541265198,-0.12855752193730788,-0.6981317007977319,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.051441638892514671,-0.12721564405555275,-0.6894050545377599,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.051809730763798065,-0.12586407820996745,-0.6806784082777884,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.052173877123494264,-0.12450292732752391,-0.6719517620178168,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.052534050240448125,-0.12313229506513165,-0.6632251157578453,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.052890222686082337,-0.12175228580174416,-0.6544984694978737,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.053242367336486199,-0.12036300463040961,-0.6457718232379017,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.053590457374481162,-0.11896455735026823,-0.6370451769779302,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.053934466291663166,-0.11755705045849463,-0.6283185307179586,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.054274367890421275,-0.11614059114218796,-0.6195918844579871,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.054610136285932795,-0.11471528727020916,-0.6108652381980151,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.054941745908134387,-0.11328124738496655,-0.6021385919380435,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.055269171503669452,-0.11183858069414936,-0.593411945678072,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.055592388137811213,-0.11038739706241163,-0.5846852994181004,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.055911371196361595,-0.10892780700300544,-0.5759586531581289,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.056226096387525723,-0.10745992166936473,-0.5672320068981569,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.056536539743761736,-0.10598385284664098,-0.5585053606381853,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.056842677623606154,-0.10449971294318976,-0.5497787143782138,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.057144486713474149,-0.10300761498201086,-0.5410520681182422,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.05744194402943506,-0.1015076725921408,-0.5323254218582703,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.057735026918962581,-0.099999999999999964,-0.5235987755982987,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.058023713062659979,-0.098484712020693407,-0.5148721293383272,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.058307980475959718,-0.096961924049267414,-0.5061454830783556,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.058587807510797688,-0.095431752051921698,-0.49741883681838406,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.058863172857261802,-0.093894312557178117,-0.48869219055841207,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.059134055545214781,-0.092349722647006777,-0.4799655442984405,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.059400434945891194,-0.090798099947909355,-0.47123889803846897,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.059662290773468331,-0.089239562621961782,-0.4625122517784974,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.059919603086611144,-0.087674229357815436,-0.4537856055185254,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06017235228999071,-0.086102219361658988,-0.4450589592585539,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06042051913577666,-0.084523652348139883,-0.43633231299858233,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.060664084725102881,-0.082938648531247813,-0.4276056667386108,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.060903030509506725,-0.081347328615160058,-0.41887902047863923,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.061137338292341609,-0.079749813785049209,-0.41015237421866724,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.061366990230162691,-0.078146225697854732,-0.4014257279586957,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.061591968834085783,-0.076536686473017951,-0.39269908169872414,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.061812256971119153,-0.074921318683182428,-0.3839724354387526,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06202783786546831,-0.073300245344859405,-0.3752457891787806,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06223869509981346,-0.071673589909060018,-0.36651914291880905,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.062444812616559847,-0.07004147625189347,-0.3577924966588375,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06264617471906056,-0.068404028665133759,-0.34906585039886595,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06284276607281189,-0.066761371846754208,-0.3403392041388944,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.06303457170662112,-0.065113630891431296,-0.3316125578789224,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.063221577013746616,-0.063460931281018401,-0.32288591161895086,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.063403767753010237,-0.061803398874989479,-0.3141592653589793,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.063581130049881793,-0.060141159900854647,-0.30543261909900776,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.063753650397535708,-0.058474340944547301,-0.29670597283903577,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.063921315657879535,-0.056803068940784497,-0.2879793265790642,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064084113062554598,-0.055127471163399819,-0.27925268031909267,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064242030213908202,-0.053447675215651379,-0.2705260340591211,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064395055085937875,-0.051763809020504183,-0.2617993877991496,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064543176025207191,-0.050076000810888241,-0.2530727415391776,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064686381751733094,-0.048384379119933527,-0.24434609527920603,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064824661359845104,-0.046689072771181075,-0.23561944901923448,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.064958004319015689,-0.044990210868773015,-0.22689280275926293,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065086400474662229,-0.043287922787620524,-0.21816615649929094,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065209840048920373,-0.041582338163551835,-0.2094395102393194,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065328313641388636,-0.039873586883439428,-0.20071286397934784,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065441812229844271,-0.038161799075308971,-0.1919862177193763,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065550327170930303,-0.036447105098429515,-0.18325957145940475,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065653850200813879,-0.034729635533386025,-0.17453292519943275,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065752373435815428,-0.033009521172135507,-0.1658062789394612,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065845889373009184,-0.031286893008046171,-0.15707963267948966,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.065934390890794461,-0.029561882225922143,-0.1483529864195181,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066017871249438018,-0.027834620192013038,-0.13962634015954611,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066096324091587361,-0.026105238444010286,-0.13089969389957457,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066169743442754808,-0.024373868681029486,-0.12217304763960302,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066238123711772498,-0.022640642753581353,-0.11344640137963147,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066301459691218215,-0.020905692653530723,-0.10471975511965992,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066359746557811919,-0.019169150504044757,-0.09599310885968793,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066412979872783037,-0.017431148549531615,-0.08726646259971638,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066461155582208525,-0.01569181914556899,-0.07853981633974483,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066504270017321607,-0.01395129474882508,-0.06981317007977328,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066542319894791133,-0.012209707906971325,-0.061086523819801286,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066575302316971591,-0.010467191248588737,-0.05235987755982974,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066603214772123859,-0.008723877473067191,-0.04363323129985819,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066626055134606385,-0.0069798993405002039,-0.03490658503988664,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066643821665037156,-0.0052353896615746597,-0.02617993877991509,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066656513010426091,-0.0034904812874566628,-0.017453292519943098,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066664128204278084,-0.0017453070996747671,-0.008726646259971549,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066666666666666666,0,0.0,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066664128204278084,0.0017453070996747671,0.008726646259971549,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066656513010426091,0.0034904812874567517,0.017453292519943542,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066643821665037156,0.0052353896615746597,0.02617993877991509,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066626055134606385,0.0069798993405002039,0.03490658503988664,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
A,incidence-preimage,A4 closure,exact-parametric-curve,0.066603214772123859,0.008723877473067191,0.04363323129985819,,,,research/r072s_report-source.md,(1.6)-(1.8),proved,"A=cos(phi)/15, B=sin(phi)/5"
