schemaVersion,evidenceClass,diagnosticOnly,smokeMode,gridKind,windowId,endpoint,endpointRole,N,Lambda,epsilon,integrator,fastStep,stepCount,logSelectedGain,LambdaInverseLogGain,finiteAction,finiteAverageRate,finiteWkbCorrection,residualLogGainMinusLambdaAction,residualMinusWkb,topClusterDimension,topEigenvalueReal,topEigenvalueImag,topRealGap,topComplexSeparation,topEigenCondition,topEigenResidualRelative,wallTimeSeconds
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,primary,one-over-450,0.0022222222222222222,legacy finite comparison; not the currently known theorem endpoint D=d0,48,10000,0.0001,kinetic-cf4-exponential,0.25,89,3.7746978984407353,0.00037746978984407351,0.00037786035537770328,0.17003715991996649,-0.0039874134416229522,-0.0039056553362972757,8.1758105325676483e-05,1,0.17026100524771026,1.0479753916231471e-16,0.13004323778482255,0.18095455296040333,1.6756794461662456,6.1176900951532826e-16,0.076681167003698647
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,primary,one-over-450,0.0022222222222222222,legacy finite comparison; not the currently known theorem endpoint D=d0,48,50000,2.0000000000000002e-05,kinetic-cf4-exponential,0.25,445,18.88904766674499,0.00037778095333489977,0.00037786035537770328,0.17003715991996649,-0.0039874134416229522,-0.0039701021401725711,1.7311301450381039e-05,1,0.17037857283208849,-5.8236386265728887e-18,0.12990351468892031,0.174475317020651,1.6818622707707067,4.6705375795288374e-16,0.34605158306658268
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,primary,one-over-450,0.0022222222222222222,legacy finite comparison; not the currently known theorem endpoint D=d0,48,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,889,37.782056781551368,0.00037782056781551369,0.00037786035537770328,0.17003715991996649,-0.0039874134416229522,-0.0039787562189559367,8.6572226670154906e-06,1,0.17039327426669829,-4.0597083316988457e-16,0.12988606960137636,0.17310049981528386,1.6826778772119244,6.1467683609663956e-16,0.70948654203675687
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,primary,one-over-450,0.0022222222222222222,legacy finite comparison; not the currently known theorem endpoint D=d0,48,500000,1.9999999999999999e-06,kinetic-cf4-exponential,0.25,4445,188.92619200710718,0.00037785238401421433,0.00037786035537770328,0.17003715991996649,-0.0039874134416229522,-0.0039856817444672288,1.7316971557233829e-06,1,0.17040503629215817,-1.0923548962842324e-16,0.1298721803089512,0.17142605427069799,1.6833380604255681,5.402651841036836e-16,3.3805400410201401
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,primary,one-over-450,0.0022222222222222222,legacy finite comparison; not the currently known theorem endpoint D=d0,48,1000000,9.9999999999999995e-07,kinetic-cf4-exponential,0.25,8889,377.85636883012609,0.00037785636883012609,0.00037786035537770328,0.17003715991996649,-0.0039874134416229522,-0.0039865475771989622,8.6586442398992047e-07,1,0.17040650660020096,1.3107597275218847e-16,0.12987045643375056,0.17105190567139916,1.6834210770437357,4.7228375719952847e-16,6.7674683749210089
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,cutoff,explicit-pilot,0.0001,explicit finite pilot; not a theorem endpoint,24,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,40,1.703742697053537,1.703742697053537e-05,1.7039125194741829e-05,0.17039125194741828,-0.00017970645483995798,-0.00016982242064589315,9.8840341940648318e-06,1,0.17039327426656689,1.2858354840005944e-16,0.1299580720518268,0.17258744262358977,1.6826774655240471,7.1362219755178374e-16,0.010040833964012563
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,cutoff,explicit-pilot,0.0001,explicit finite pilot; not a theorem endpoint,48,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,40,1.7037426970548628,1.7037426970548628e-05,1.7039125194755544e-05,0.17039125194755542,-0.00017970645480646475,-0.00016982242069163433,9.8840341148304155e-06,1,0.17039327426669829,-4.0597083316988457e-16,0.12988606960137636,0.17310049981528386,1.6826778772119244,6.1467683609663956e-16,0.037571209017187357
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,cutoff,explicit-pilot,0.0001,explicit finite pilot; not a theorem endpoint,96,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,40,1.7037426970548628,1.7037426970548628e-05,1.7039125194755557e-05,0.17039125194755556,-0.00017970645480646445,-0.0001698224206929666,9.8840341134978497e-06,1,0.17039327426669784,-1.2437366979682406e-16,0.12988604871476217,0.17310045116242689,1.6826778772119566,6.6196666531535641e-16,0.15450175001751631
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,cutoff,analytic-upper-bound,0.00082880904292593235,finite route diagnostic at a strict analytic upper bound for d0; not d0,24,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,332,14.110607459280143,0.00014110607459280142,0.00014112087459729241,0.17026946774023538,-0.0014886471315208598,-0.0014800004490975738,8.6466824232860236e-06,1,0.17039327426656689,1.2858354840005944e-16,0.1299580720518268,0.17258744262358977,1.6826774655240471,7.1362219755178374e-16,0.074838833999820054
r073i-finite-diagnostic-v1,finite-binary64-galerkin-diagnostic-only,true,false,cutoff,analytic-upper-bound,0.00082880904292593235,finite route diagnostic at a strict analytic upper bound for d0; not d0,48,100000,1.0000000000000001e-05,kinetic-cf4-exponential,0.25,332,14.11060745929103,0.0001411060745929103,0.00014112087459740226,0.17026946774036794,-0.001488647131189417,-0.0014800004491970498,8.646681992367268e-06,1,0.17039327426669829,-4.0597083316988457e-16,0.12988606960137636,0.17310049981528386,1.6826778772119244,6.1467683609663956e-16,0.25982608296908438
