branch,N,epsilon,sampleIndex,d,lambda,lambdaImaginary,cumulativeAction,fixedContourCount,phaseAnchorAbs,eigenResidualRelative,finiteCompressionOnly
viscous,40,0.000125,30,0.0010416666666666667,0.16987663205722228,-1.4408347421187442e-16,0.00017713579064341172,1,0.26966465048589056,5.9542486347716844e-16,true
viscous,40,0.000125,31,0.0010763888888888889,0.16986506392257922,-2.5250411969125351e-16,0.00018303408397263345,1,0.26967253956003906,5.3790096142640069e-16,true
viscous,40,0.000125,32,0.0011111111111111111,0.16985349708762168,-8.3788255514513863e-17,0.00018893197565307795,1,0.26968042946094689,5.0536641817324537e-16,true
viscous,40,0.000125,33,0.0011458333333333333,0.16984193155216221,2.206925039318997e-16,0.00019482946572986991,1,0.26968832018859351,4.6208991078309778e-16,true
viscous,40,0.000125,34,0.0011805555555555556,0.16983036731601459,-2.3439310499957026e-17,0.00020072655424812754,1,0.26969621174295727,5.6377710086074999e-16,true
viscous,40,0.000125,35,0.0012152777777777778,0.16981880437898997,1.8732517015394185e-16,0.00020662324125296258,1,0.26970410412401891,5.6284007076697621e-16,true
viscous,40,0.000125,36,0.00125,0.16980724274090148,2.4319466529826891e-16,0.00021251952678948024,1,0.26971199733175594,5.3433113950419268e-16,true
viscous,40,0.000125,37,0.0012847222222222223,0.16979568240156245,-8.4665905843277308e-17,0.00021841541090277924,1,0.26971989136614682,4.9177095045278104e-16,true
viscous,40,0.000125,38,0.0013194444444444445,0.1697841233607856,-1.090919472274206e-16,0.00022431089363795175,1,0.26972778622717342,5.4649593983550687e-16,true
viscous,40,0.000125,39,0.0013541666666666667,0.16977256561838211,-1.255051668585947e-16,0.00023020597504008346,1,0.26973568191480968,4.9253713191758472e-16,true
viscous,40,0.000125,40,0.0013888888888888889,0.16976100917416792,4.836741991219394e-16,0.00023610065515425359,1,0.26974357842903801,8.7952128283541913e-16,true
viscous,40,0.000125,41,0.0014236111111111112,0.16974945402795119,-3.3490224714283627e-17,0.00024199493402553488,1,0.26975147576983716,5.5297328601338284e-16,true
viscous,40,0.000125,42,0.0014583333333333334,0.16973790017954901,-1.8992523627690043e-16,0.00024788881169899348,1,0.26975937393718458,5.2977022116593907e-16,true
viscous,40,0.000125,43,0.0014930555555555556,0.16972634762877148,2.2021904129356707e-16,0.00025378228821968903,1,0.26976727293106118,5.7992871737168603e-16,true
viscous,40,0.000125,44,0.0015277777777777779,0.16971479637543324,3.3764641725764376e-16,0.00025967536363267482,1,0.26977517275144181,5.6757335672723734e-16,true
viscous,40,0.000125,45,0.0015625000000000001,0.16970324641934559,-1.5165162019041462e-16,0.00026556803798299749,1,0.26978307339830809,5.8925828952712862e-16,true
viscous,40,0.000125,46,0.0015972222222222223,0.16969169776032439,-1.9997681053224818e-16,0.00027146031131569729,1,0.26979097487163878,5.0406637744147755e-16,true
viscous,40,0.000125,47,0.0016319444444444445,0.1696801503981791,-2.7823077733954934e-17,0.00027735218367580793,1,0.26979887717141099,5.2195961036295448e-16,true
viscous,40,0.000125,48,0.0016666666666666666,0.16966860433272557,5.3134589599332586e-16,0.00028324365510835658,1,0.26980678029760724,6.4103981081271487e-16,true
viscous,40,0.000125,49,0.0017013888888888888,0.16965705956377392,4.1494096658813118e-17,0.00028913472565836405,1,0.26981468425019928,5.4740793918738524e-16,true
viscous,40,0.000125,50,0.001736111111111111,0.16964551609114037,8.5461142539514601e-17,0.00029502539537084455,1,0.2698225890291725,5.2142850128689517e-16,true
viscous,40,0.000125,51,0.0017708333333333332,0.16963397391463717,3.6304404446182459e-17,0.00030091566429080586,1,0.26983049463450115,6.3847116149894477e-16,true
viscous,40,0.000125,52,0.0018055555555555555,0.16962243303407556,-8.4331048507727704e-17,0.00030680553246324922,1,0.2698384010661673,5.1996718604129636e-16,true
viscous,40,0.000125,53,0.0018402777777777777,0.16961089344927138,1.5873640422456674e-16,0.00031269499993316944,1,0.2698463083241473,5.5759280682064634e-16,true
viscous,40,0.000125,54,0.0018749999999999999,0.1695993551600348,2.265562096733376e-16,0.00031858406674555473,1,0.26985421640841617,5.4458545980360033e-16,true
viscous,40,0.000125,55,0.0019097222222222222,0.16958781816618393,1.1023382169729265e-16,0.00032447273294538707,1,0.26986212531896064,6.6718851670755014e-16,true
viscous,40,0.000125,56,0.0019444444444444444,0.1695762824675259,1.4801805938555056e-16,0.00033036099857764161,1,0.2698700350557523,6.173843826800919e-16,true
viscous,40,0.000125,57,0.0019791666666666668,0.16956474806387969,2.1041950096489056e-17,0.00033624886368728731,1,0.26987794561877115,5.7929642387798018e-16,true
viscous,40,0.000125,58,0.0020138888888888888,0.16955321495505507,1.5039575488001249e-16,0.00034213632831928635,1,0.26988585700799728,4.6967774611235746e-16,true
viscous,40,0.000125,59,0.0020486111111111113,0.16954168314086673,-2.3570572361682644e-16,0.00034802339251859476,1,0.26989376922340924,6.3249996466935233e-16,true
viscous,40,0.000125,60,0.0020833333333333333,0.16953015262112861,-3.8937070992712279e-16,0.00035391005633016192,1,0.26990168226498201,6.0833141290745919e-16,true
viscous,40,0.000125,61,0.0021180555555555558,0.1695186233956531,-4.1576745337793051e-18,0.00035979631979893084,1,0.26990959613269561,6.7583922340161742e-16,true
viscous,40,0.000125,62,0.0021527777777777778,0.16950709546425341,3.000959513403741e-16,0.00036568218296983778,1,0.26991751082653098,5.2104550172633638e-16,true
viscous,40,0.000125,63,0.0021875000000000002,0.16949556882674438,9.1687547853839432e-17,0.00037156764588781285,1,0.26992542634646299,5.4495062033292198e-16,true
viscous,40,0.000125,64,0.0022222222222222222,0.16948404348293902,-9.8130136838700656e-17,0.00037745270859777954,1,0.26993334269247221,5.7640481805200569e-16,true
viscous,40,6.2500000000000001e-05,0,0,0.17031610533662966,1.336389931315523e-16,0,1,0.26913459215460001,5.6485294351212655e-16,true
viscous,40,6.2500000000000001e-05,1,3.4722222222222222e-05,0.1703044941467253,3.5495210478479608e-16,5.913552070586569e-06,1,0.26914243531197679,6.565813546411144e-16,true
viscous,40,6.2500000000000001e-05,2,6.9444444444444444e-05,0.17029288426213768,-2.0300453127943015e-17,1.1826700997519311e-05,1,0.26915027929673341,4.6974018093253524e-16,true
viscous,40,6.2500000000000001e-05,3,0.00010416666666666666,0.17028127568267709,3.0424773322699511e-16,1.7739446826118427e-05,1,0.2691581241088517,5.7051885736718911e-16,true
viscous,40,6.2500000000000001e-05,4,0.00013888888888888889,0.17026966840815538,6.2369032462200366e-17,2.3651789601697561e-05,1,0.2691659697483092,5.9890225023613577e-16,true
viscous,40,6.2500000000000001e-05,5,0.00017361111111111112,0.17025806243838598,-6.0324380593391687e-17,2.9563729369563855e-05,1,0.2691738162150909,4.6405940715705268e-16,true
viscous,40,6.2500000000000001e-05,6,0.00020833333333333332,0.17024645777317796,-4.8467366306100876e-16,3.5475266175017894e-05,1,0.26918166350917222,5.506920020497901e-16,true
viscous,40,6.2500000000000001e-05,7,0.00024305555555555555,0.17023485441234415,4.057901282041942e-16,4.1386400063353694e-05,1,0.2691895116305339,7.6940760794605701e-16,true
viscous,40,6.2500000000000001e-05,8,0.00027777777777777778,0.1702232523556968,-4.6843185547424056e-16,4.7297131079858764e-05,1,0.26919736057915622,7.632688757540667e-16,true
viscous,40,6.2500000000000001e-05,9,0.00031250000000000001,0.17021165160304819,-8.2296257931090024e-17,5.3207459269814115e-05,1,0.2692052103550211,4.5346985121561363e-16,true
viscous,40,6.2500000000000001e-05,10,0.00034722222222222224,0.17020005215420761,-9.8906427694207488e-17,5.9117384678494147e-05,1,0.26921306095810627,5.4428254264302174e-16,true
viscous,40,6.2500000000000001e-05,11,0.00038194444444444446,0.1701884540089891,6.1517546568285096e-17,6.5026907351166746e-05,1,0.2692209123883923,5.2055659664100802e-16,true
viscous,40,6.2500000000000001e-05,12,0.00041666666666666664,0.17017685716720327,3.4267960750029262e-17,7.0936027333093267e-05,1,0.26922876464585827,5.4057938976038923e-16,true
viscous,40,6.2500000000000001e-05,13,0.00045138888888888887,0.17016526162866361,-1.7020923987852666e-16,7.6844744669528581e-05,1,0.26923661773048668,5.7228025338617001e-16,true
viscous,40,6.2500000000000001e-05,14,0.0004861111111111111,0.17015366739317966,1.6477020892706326e-16,8.2753059405720996e-05,1,0.26924447164225307,4.8099532328333324e-16,true
viscous,40,6.2500000000000001e-05,15,0.00052083333333333333,0.17014207446056598,9.7938997419675572e-17,8.8660971586912251e-05,1,0.26925232638114044,5.4389250788565022e-16,true
viscous,40,6.2500000000000001e-05,16,0.00055555555555555556,0.17013048283063217,1.2371297875719249e-16,9.4568481258337604e-05,1,0.26926018194712875,5.1372817855737782e-16,true
viscous,40,6.2500000000000001e-05,17,0.00059027777777777778,0.17011889250319193,1.8550331330836959e-17,0.00010047558846522577,1,0.26926803834019503,5.77142089542053e-16,true
viscous,40,6.2500000000000001e-05,18,0.00062500000000000001,0.17010730347805669,-8.9382838020236971e-17,0.00010638229325279891,1,0.269275895560323,5.9610101651362566e-16,true
viscous,40,6.2500000000000001e-05,19,0.00065972222222222224,0.17009571575503815,1.6716470666703435e-16,0.00011228859566627272,1,0.26928375360748857,5.5606032797765158e-16,true
viscous,40,6.2500000000000001e-05,20,0.00069444444444444447,0.17008412933394815,8.830540842469219e-17,0.00011819449575085627,1,0.26929161248167388,5.0878795384263781e-16,true
viscous,40,6.2500000000000001e-05,21,0.0007291666666666667,0.17007254421460111,-1.7215201252523357e-16,0.00012409999355175226,1,0.26929947218285633,5.7586533734051479e-16,true
viscous,40,6.2500000000000001e-05,22,0.00076388888888888893,0.17006096039680693,2.6406483517094114e-16,0.00013000508911415671,1,0.26930733271101848,5.4623650442470713e-16,true
viscous,40,6.2500000000000001e-05,23,0.00079861111111111116,0.17004937788037827,2.3913216753918707e-16,0.00013590978248325926,1,0.26931519406613919,5.2853219083815833e-16,true
viscous,40,6.2500000000000001e-05,24,0.00083333333333333328,0.17003779666512847,-3.6308487885344223e-17,0.00014181407370424291,1,0.26932305624819619,5.1961874414847236e-16,true
viscous,40,6.2500000000000001e-05,25,0.00086805555555555551,0.17002621675086935,-3.5983952894995522e-16,0.00014771796282228428,1,0.26933091925716873,8.11080026638843e-16,true
viscous,40,6.2500000000000001e-05,26,0.00090277777777777774,0.17001463813741094,2.7512796598480899e-16,0.0001536214498825533,1,0.26933878309303988,5.6863865836720056e-16,true
viscous,40,6.2500000000000001e-05,27,0.00093749999999999997,0.17000306082456967,-2.5619702324333796e-16,0.00015952453493021354,1,0.26934664775578709,4.6032874361667043e-16,true
viscous,40,6.2500000000000001e-05,28,0.00097222222222222219,0.1699914848121549,-2.5314680430599446e-16,0.00016542721801042192,1,0.26935451324538862,6.2133148132289569e-16,true
viscous,40,6.2500000000000001e-05,29,0.0010069444444444444,0.16997991009998031,-1.5884901185187305e-16,0.00017132949916832894,1,0.26936237956182452,5.9010549391161626e-16,true
viscous,40,6.2500000000000001e-05,30,0.0010416666666666667,0.16996833668785807,3.4821646659838105e-17,0.00017723137844907858,1,0.26937024670507603,4.4482617333317997e-16,true
viscous,40,6.2500000000000001e-05,31,0.0010763888888888889,0.16995676457560044,-1.5262028783581262e-16,0.00018313285589780827,1,0.26937811467512229,5.3423792128748781e-16,true
viscous,40,6.2500000000000001e-05,32,0.0011111111111111111,0.16994519376302014,-7.2441125308267756e-17,0.00018903393155964894,1,0.26938598347193904,6.3088257788696609e-16,true
viscous,40,6.2500000000000001e-05,33,0.0011458333333333333,0.16993362424993122,4.5185990573013122e-16,0.0001949346054797251,1,0.26939385309551028,6.4935759293256202e-16,true
viscous,40,6.2500000000000001e-05,34,0.0011805555555555556,0.16992205603614322,3.123370266167795e-16,0.00020083487770315459,1,0.26940172354581327,5.9057275102961676e-16,true
viscous,40,6.2500000000000001e-05,35,0.0012152777777777778,0.16991048912147086,2.2355369250914919e-16,0.00020673474827504889,1,0.26940959482282612,6.0802475001116238e-16,true
viscous,40,6.2500000000000001e-05,36,0.00125,0.16989892350572625,-3.0440724010662032e-16,0.00021263421724051286,1,0.26941746692653057,4.8950095928624535e-16,true
viscous,40,6.2500000000000001e-05,37,0.0012847222222222223,0.16988735918872302,1.9882960792399833e-17,0.00021853328464464496,1,0.26942533985690365,5.7757225880642636e-16,true
viscous,40,6.2500000000000001e-05,38,0.0013194444444444445,0.16987579617027229,-9.4353149868282188e-17,0.00022443195053253707,1,0.2694332136139273,5.8649789789522903e-16,true
viscous,40,6.2500000000000001e-05,39,0.0013541666666666667,0.16986423445018731,7.3977884871515914e-17,0.00023033021494927458,1,0.26944108819757728,5.749517823290981e-16,true
viscous,40,6.2500000000000001e-05,40,0.0013888888888888889,0.16985267402828144,-3.4679957558555184e-16,0.00023622807793993638,1,0.26944896360783605,5.7872069703188179e-16,true
viscous,40,6.2500000000000001e-05,41,0.0014236111111111112,0.16984111490436707,-7.2127358276435491e-19,0.00024212553954959491,1,0.26945683984467944,5.4381905950631606e-16,true
viscous,40,6.2500000000000001e-05,42,0.0014583333333333334,0.16982955707825709,5.990361678254894e-17,0.00024802259982331605,1,0.26946471690809076,4.7819301453998162e-16,true
viscous,40,6.2500000000000001e-05,43,0.0014930555555555556,0.16981800054976567,6.6612712382777282e-17,0.0002539192588061593,1,0.26947259479804669,6.6590527466474158e-16,true
viscous,40,6.2500000000000001e-05,44,0.0015277777777777779,0.16980644531870309,2.3393999452445336e-16,0.00025981551654317742,1,0.26948047351452548,4.8834041027364598e-16,true
viscous,40,6.2500000000000001e-05,45,0.0015625000000000001,0.16979489138488404,1.243530916873206e-16,0.00026571137307941693,1,0.26948835305750729,4.5182754180692124e-16,true
viscous,40,6.2500000000000001e-05,46,0.0015972222222222223,0.16978333874812226,-1.2710957790453446e-17,0.00027160682845991772,1,0.26949623342697038,5.4840352072483513e-16,true
viscous,40,6.2500000000000001e-05,47,0.0016319444444444445,0.16977178740822971,8.7660218068790691e-17,0.0002775018827297132,1,0.26950411462289486,5.4399313193945242e-16,true
viscous,40,6.2500000000000001e-05,48,0.0016666666666666666,0.16976023736501838,1.336575819987301e-16,0.0002833965359338303,1,0.26951199664525982,5.0718375554325479e-16,true
viscous,40,6.2500000000000001e-05,49,0.0017013888888888888,0.1697486886183035,-3.8320008539751764e-16,0.00028929078811728963,1,0.26951987949404099,5.6543398237450275e-16,true
viscous,40,6.2500000000000001e-05,50,0.001736111111111111,0.16973714116789643,-1.2301559620506488e-16,0.00029518463932510494,1,0.26952776316922322,5.8092586990866481e-16,true
viscous,40,6.2500000000000001e-05,51,0.0017708333333333332,0.16972559501361195,5.6037799445678901e-17,0.00030107808960228385,1,0.2695356476707812,5.5230612648411055e-16,true
viscous,40,6.2500000000000001e-05,52,0.0018055555555555555,0.16971405015526267,1.4643534298030439e-16,0.00030697113899382731,1,0.26954353299869432,5.9360182707205695e-16,true
viscous,40,6.2500000000000001e-05,53,0.0018402777777777777,0.16970250659266087,-2.9432285861906338e-16,0.00031286378754472982,1,0.26955141915294056,5.6347534015392559e-16,true
viscous,40,6.2500000000000001e-05,54,0.0018749999999999999,0.16969096432562009,8.0198060884930783e-17,0.00031875603529997931,1,0.26955930613350076,6.4484820962869081e-16,true
viscous,40,6.2500000000000001e-05,55,0.0019097222222222222,0.16967942335395703,7.3824121110229558e-17,0.00032464788230455744,1,0.26956719394035472,5.8316236295818862e-16,true
viscous,40,6.2500000000000001e-05,56,0.0019444444444444444,0.16966788367747845,-2.8632684280728798e-16,0.00033053932860343914,1,0.26957508257347762,7.8074714524803901e-16,true
viscous,40,6.2500000000000001e-05,57,0.0019791666666666668,0.16965634529600271,-9.1961764433741933e-17,0.00033643037424159299,1,0.26958297203285009,6.5565771785447377e-16,true
viscous,40,6.2500000000000001e-05,58,0.0020138888888888888,0.16964480820934294,2.0046312413752628e-16,0.00034232101926398112,1,0.26959086231845136,5.0009220388678563e-16,true
viscous,40,6.2500000000000001e-05,59,0.0020486111111111113,0.16963327241731105,3.8577836101466685e-16,0.00034821126371555928,1,0.2695987534302608,5.6986620031059911e-16,true
viscous,40,6.2500000000000001e-05,60,0.0020833333333333333,0.16962173791971999,-1.2698372170866214e-18,0.00035410110764127638,1,0.26960664536825346,5.8544990394467036e-16,true
viscous,40,6.2500000000000001e-05,61,0.0021180555555555558,0.1696102047163846,-1.0367657730793166e-16,0.00035999055108607518,1,0.26961453813241071,5.7142849020460919e-16,true
viscous,40,6.2500000000000001e-05,62,0.0021527777777777778,0.16959867280711924,-1.6337712748036449e-16,0.00036587959409489188,1,0.26962243172271205,4.6939941324189736e-16,true
viscous,40,6.2500000000000001e-05,63,0.0021875000000000002,0.16958714219173496,-1.1419385792374303e-17,0.00037176823671265617,1,0.26963032613913462,6.375917409568692e-16,true
viscous,40,6.2500000000000001e-05,64,0.0022222222222222222,0.16957561287004719,2.7653919491050979e-16,0.00037765647898429123,1,0.26963822138165744,5.9543517017168429e-16,true
inviscid,48,0,0,0,0.17040797692043391,3.711836942959743e-16,0,1,0.26884109348309049,5.6161188211782048e-16,true
inviscid,48,0,1,3.4722222222222222e-05,0.17039636175550599,8.8683935830251586e-17,5.9167419871245261e-06,1,0.26884891556951085,4.8524303657339631e-16,true
inviscid,48,0,2,6.9444444444444444e-05,0.17038474789588556,3.420383488346986e-16,1.1833080692573419e-05,1,0.26885673848331304,5.7962570821555009e-16,true
inviscid,48,0,3,0.00010416666666666666,0.17037313534138215,2.2212579340161461e-16,1.7749016161666541e-05,1,0.26886456222447686,5.5356992183370674e-16,true
inviscid,48,0,4,0.00013888888888888889,0.17036152409180913,-1.1985461921699678e-16,2.3664548439717207e-05,1,0.26887238679297776,6.3181049000378181e-16,true
inviscid,48,0,5,0.00017361111111111112,0.17034991414697892,-7.8775602484573688e-18,2.9579677572032257e-05,1,0.26888021218880526,5.805000626198794e-16,true
inviscid,48,0,6,0.00020833333333333332,0.17033830550670054,-1.8336647324324296e-16,3.5494403603911932e-05,1,0.26888803841193348,4.9727848797362187e-16,true
inviscid,48,0,7,0.00024305555555555555,0.1703266981707878,-2.200595705105565e-16,4.1408726580649942e-05,1,0.26889586546234451,5.5958776371987133e-16,true
inviscid,48,0,8,0.00027777777777777778,0.1703150921390513,-3.5730248561805554e-17,4.732264654753348e-05,1,0.26890369334001668,5.77478668769023e-16,true
inviscid,48,0,9,0.00031250000000000001,0.17030348741130227,2.0668000622714669e-16,5.323616354984316e-05,1,0.26891152204493207,5.2545259949234031e-16,true
inviscid,48,0,10,0.00034722222222222224,0.17029188398735534,3.0506279012186673e-17,5.9149277632853114e-05,1,0.26891935157707086,6.1678986547152823e-16,true
inviscid,48,0,11,0.00038194444444444446,0.17028028186701855,-1.361155185677893e-17,6.5061988841830907e-05,1,0.26892718193641135,5.0578198780564903e-16,true
inviscid,48,0,12,0.00041666666666666664,0.17026868105010784,3.0095186529886351e-18,7.0974297222037579e-05,1,0.26893501312293755,5.7048772842515629e-16,true
inviscid,48,0,13,0.00045138888888888887,0.17025708153643232,2.9623812204909283e-16,7.6886202818727682e-05,1,0.26894284513662736,6.5058102633739053e-16,true
inviscid,48,0,14,0.0004861111111111111,0.17024548332580355,1.9794528785042331e-17,8.2797705677149162e-05,1,0.26895067797746036,4.8538279895887863e-16,true
inviscid,48,0,15,0.00052083333333333333,0.1702338864180355,5.0074117207174981e-16,8.8708805842543456e-05,1,0.26895851164541867,5.5263242366657641e-16,true
inviscid,48,0,16,0.00055555555555555556,0.17022229081293896,2.3681806703837686e-16,9.4619503360145513e-05,1,0.26896634614047965,5.1734324495358387e-16,true
inviscid,48,0,17,0.00059027777777777778,0.17021069651032658,-3.2239469938312841e-16,0.00010052979827518371,1,0.26897418146262497,5.2081993778327508e-16,true
inviscid,48,0,18,0.00062500000000000001,0.17019910351001111,1.5818406502399029e-16,0.00010643969063287995,1,0.26898201761183599,4.8190880681897065e-16,true
inviscid,48,0,19,0.00065972222222222224,0.17018751181180225,-1.8073262972405478e-16,0.0001123491804784496,1,0.26898985458809105,5.5485434318756115e-16,true
inviscid,48,0,20,0.00069444444444444447,0.17017592141551491,-2.2104257471746054e-16,0.00011825826785710144,1,0.26899769239136939,5.7926019243029983e-16,true
inviscid,48,0,21,0.0007291666666666667,0.17016433232095995,2.0258128581029783e-16,0.00012416695281403781,1,0.26900553102165281,6.1109246775410224e-16,true
inviscid,48,0,22,0.00076388888888888893,0.17015274452794912,1.1264116247431726e-16,0.0001300752353944545,1,0.26901337047891977,6.1041247861793181e-16,true
inviscid,48,0,23,0.00079861111111111116,0.1701411580362959,-3.2092053258722307e-16,0.00013598311564354075,1,0.269021210763154,4.8870200673586739e-16,true
inviscid,48,0,24,0.00083333333333333328,0.17012957284581165,2.7430942401457489e-16,0.0001418905936064793,1,0.26902905187432946,4.9629281170378643e-16,true
inviscid,48,0,25,0.00086805555555555551,0.17011798895630939,-1.9383477976912389e-16,0.00014779766932844645,1,0.26903689381243057,5.873637868313367e-16,true
inviscid,48,0,26,0.00090277777777777774,0.17010640636759974,4.5808352149074634e-16,0.00015370434285461184,1,0.26904473657743505,5.5913152389082725e-16,true
inviscid,48,0,27,0.00093749999999999997,0.17009482507949683,1.0471820426263974e-16,0.00015961061423013865,1,0.26905258016932221,6.4946770592374212e-16,true
inviscid,48,0,28,0.00097222222222222219,0.17008324509181372,-1.8809564689759247e-16,0.00016551648350018362,1,0.26906042458807355,4.828466536676695e-16,true
inviscid,48,0,29,0.0010069444444444444,0.17007166640435983,-2.190823414398392e-16,0.0001714219507098969,1,0.26906826983366788,8.4691467041868234e-16,true
inviscid,48,0,30,0.0010416666666666667,0.1700600890169536,-1.9272503965164786e-16,0.00017732701590442214,1,0.26907611590608638,5.7604974470530209e-16,true
inviscid,48,0,31,0.0010763888888888889,0.17004851292940062,1.0889301858574069e-16,0.00018323167912889655,1,0.26908396280530672,5.3931442742066492e-16,true
inviscid,48,0,32,0.0011111111111111111,0.17003693814151655,1.2313143769622975e-17,0.00018913594042845074,1,0.26909181053130998,5.0225316251294131e-16,true
inviscid,48,0,33,0.0011458333333333333,0.17002536465311463,-3.6906738290228002e-17,0.00019503979984820884,1,0.26909965908407585,4.8006348548402998e-16,true
inviscid,48,0,34,0.0011805555555555556,0.17001379246400597,7.2605705663943038e-17,0.00020094325743328848,1,0.26910750846358283,5.2945920955158629e-16,true
inviscid,48,0,35,0.0012152777777777778,0.17000222157400383,2.7802177475633971e-16,0.00020684631322880073,1,0.26911535866981262,6.2213139955233589e-16,true
inviscid,48,0,36,0.00125,0.16999065198292185,-7.8791143290773053e-17,0.00021274896727985031,1,0.26912320970274128,5.1623383192626335e-16,true
inviscid,48,0,37,0.0012847222222222223,0.16997908369057105,3.8325172866740059e-16,0.00021865121963153525,1,0.26913106156235189,6.412451590836217e-16,true
inviscid,48,0,38,0.0013194444444444445,0.16996751669676666,3.0422000811369966e-16,0.0002245530703289472,1,0.26913891424862357,5.0631122215883661e-16,true
inviscid,48,0,39,0.0013541666666666667,0.16995595100131894,5.9977736733163861e-17,0.0002304545194171713,1,0.2691467677615349,4.63061892652051e-16,true
inviscid,48,0,40,0.0013888888888888889,0.1699443866040421,-3.9897050509333167e-16,0.00023635556694128615,1,0.26915462210106378,5.1247164726774152e-16,true
inviscid,48,0,41,0.0014236111111111112,0.16993282350474756,2.8746113674949695e-16,0.00024225621294636382,1,0.26916247726719045,5.3578599441879835e-16,true
inviscid,48,0,42,0.0014583333333333334,0.16992126170325031,-1.4404992464881718e-16,0.00024815645747747,1,0.26917033325990031,4.760254946915536e-16,true
inviscid,48,0,43,0.0014930555555555556,0.16990970119936158,1.5371895000737467e-16,0.00025405630057966376,1,0.26917819007916427,5.3637701002146569e-16,true
inviscid,48,0,44,0.0015277777777777779,0.16989814199289546,-5.1877605933500874e-17,0.00025995574229799778,1,0.26918604772496491,4.9094235278652189e-16,true
inviscid,48,0,45,0.0015625000000000001,0.16988658408366425,-1.4257269510421099e-16,0.00026585478267751806,1,0.26919390619728478,4.8832663178677469e-16,true
inviscid,48,0,46,0.0015972222222222223,0.16987502747148073,-1.8249817077644585e-16,0.0002717534217632643,1,0.26920176549609798,5.2549838399535098e-16,true
inviscid,48,0,47,0.0016319444444444445,0.1698634721561596,2.0412441504981994e-16,0.00027765165960026976,1,0.26920962562138701,4.5497086132475396e-16,true
inviscid,48,0,48,0.0016666666666666666,0.16985191813751185,2.6804406346108114e-17,0.00028354949623356093,1,0.26921748657313077,4.9019566485178354e-16,true
inviscid,48,0,49,0.0017013888888888888,0.16984036541535144,-1.1543932287968519e-16,0.00028944693170815811,1,0.26922534835130846,5.4945899587155901e-16,true
inviscid,48,0,50,0.001736111111111111,0.16982881398949268,-1.5401545224464823e-16,0.00029534396606907494,1,0.26923321095589786,6.0587412069498012e-16,true
inviscid,48,0,51,0.0017708333333333332,0.16981726385974624,9.3377281271694584e-17,0.00030124059936131859,1,0.26924107438688111,5.112518665154467e-16,true
inviscid,48,0,52,0.0018055555555555555,0.16980571502592764,-3.8427258661341353e-16,0.0003071368316298898,1,0.26924893864423494,4.6342265280224748e-16,true
inviscid,48,0,53,0.0018402777777777777,0.1697941674878489,6.2736556904549165e-17,0.0003130326629197828,1,0.26925680372793842,5.4324497200930931e-16,true
inviscid,48,0,54,0.0018749999999999999,0.169782621245325,-5.0912662709760202e-16,0.0003189280932759853,1,0.26926466963797435,5.2579747423286861e-16,true
inviscid,48,0,55,0.0019097222222222222,0.16977107629816732,2.1723494523914423e-17,0.00032482312274347865,1,0.26927253637431692,5.6812341484436004e-16,true
inviscid,48,0,56,0.0019444444444444444,0.16975953264618873,-1.9751360895885533e-16,0.00033071775136723748,1,0.26928040393694658,4.8390315621729014e-16,true
inviscid,48,0,57,0.0019791666666666668,0.16974799028920443,7.2812557307193362e-17,0.00033661197919223018,1,0.26928827232584546,5.0955215488103186e-16,true
inviscid,48,0,58,0.0020138888888888888,0.16973644922702852,-1.5287279465716815e-16,0.00034250580626341844,1,0.26929614154098946,5.3804605035936811e-16,true
inviscid,48,0,59,0.0020486111111111113,0.16972490945947222,3.5088891678098041e-17,0.00034839923262575779,1,0.26930401158235956,5.0962658819969752e-16,true
inviscid,48,0,60,0.0020833333333333333,0.16971337098634973,9.8255343302655931e-17,0.00035429225832419692,1,0.26931188244993209,4.8209452973823335e-16,true
inviscid,48,0,61,0.0021180555555555558,0.16970183380747578,1.2155630683455497e-16,0.00036018488340367843,1,0.26931975414368842,5.6177992524178147e-16,true
inviscid,48,0,62,0.0021527777777777778,0.16969029792266177,6.8419151427991613e-17,0.00036607710790913803,1,0.26932762666360743,5.1355950041766714e-16,true
inviscid,48,0,63,0.0021875000000000002,0.16967876333172321,-2.4985138085633682e-16,0.00037196893188550531,1,0.26933550000966616,5.2714499699347992e-16,true
inviscid,48,0,64,0.0022222222222222222,0.1696672300344719,1.0272196854189066e-16,0.00037786035537770317,1,0.26934337418184562,5.4200748073283134e-16,true
viscous,48,0.001,0,0,0.16894375143319584,1.8785615204518334e-16,0,1,0.27356928016377924,2.4807522859264168e-16,true
viscous,48,0.001,1,3.4722222222222222e-05,0.16893220014484073,-4.2573278246945591e-17,5.865901933341036e-06,1,0.27357744322976063,2.1095625599042696e-16,true
viscous,48,0.001,2,6.9444444444444444e-05,0.16892065016194882,6.8739401499538305e-17,1.1731402802945692e-05,1,0.27358560712257318,2.1608426056285166e-16,true
viscous,48,0.001,3,0.00010416666666666666,0.16890910148433078,-4.3838456331491089e-17,1.7596502654139268e-05,1,0.27359377184218536,2.1317172241088061e-16,true
viscous,48,0.001,4,0.00013888888888888889,0.1688975541117963,1.1253677538145432e-16,2.3461201532240458e-05,1,0.27360193738857963,1.8669264473079629e-16,true
viscous,48,0.001,5,0.00017361111111111112,0.1688860080441594,-4.2871186158873581e-18,2.9325499482561449e-05,1,0.27361010376172268,1.8866907111993334e-16,true
