equal_phase_delta,base_C0,mixed_C1
-0.57719999999999994,0.48745512280859415,2.2457371481876032
-0.57599999999999996,0.48476415300215064,2.2392113070191972
-0.57479999999999998,0.48208101858471519,2.2326781834349165
-0.5736,0.47940572823423611,2.2261378790298063
-0.57240000000000002,0.47673829050671035,2.2195904954606487
-0.57119999999999993,0.47407871383611006,2.2130361344446214
-0.56999999999999995,0.47142700653431213,2.2064748977579542
-0.56879999999999997,0.46878317679102632,2.1999068872345853
-0.56759999999999999,0.46614723267372848,2.1933322047648178
-0.56640000000000001,0.46351918212759213,2.1867509522939774
-0.56519999999999992,0.46089903297542445,2.1801632318210613
-0.56399999999999995,0.45828679291760244,2.1735691453973995
-0.56279999999999997,0.45568246953201075,2.1669687951253027
-0.56159999999999999,0.45308607027398096,2.1603622831567169
-0.56040000000000001,0.45049760247623394,2.1537497116918756
-0.55919999999999992,0.44791707334882069,2.1471311829779518
-0.55800000000000005,0.44534448997906989,2.1405067993077105
-0.55679999999999996,0.44277985933153041,2.1338766630181527
-0.55559999999999998,0.44022318824792273,2.1272408764891755
-0.5544,0.43767448344708437,2.1205995421422128
-0.55320000000000003,0.43513375152492428,2.1139527624388892
-0.55200000000000005,0.43260099895437404,2.1073006398796648
-0.55079999999999996,0.43007623208534068,2.1006432770024874
-0.54959999999999998,0.42755945714466592,2.0939807763814389
-0.5484,0.42505068023607973,2.0873132406253787
-0.54720000000000002,0.42254990734016262,2.0806407723765949
-0.54600000000000004,0.42005714431430374,2.0739634743094508
-0.54479999999999995,0.41757239689266545,2.0672814491290255
-0.54359999999999997,0.41509567068614583,2.0605947995697673
-0.54239999999999999,0.41262697118234487,2.0539036283941332
-0.54120000000000001,0.4101663037455312,2.0472080383912359
-0.54000000000000004,0.4077136736166117,2.0405081323754883
-0.53879999999999995,0.40526908591310012,2.0338040131852475
-0.53759999999999997,0.40283254562909243,2.0270957836814625
-0.53639999999999999,0.40040405763523756,2.0203835467463116
-0.53520000000000001,0.39798362667871345,2.0136674052818506
-0.53400000000000003,0.39557125738320476,2.0069474622086569
-0.53279999999999994,0.39316695424888126,2.0002238204644689
-0.53159999999999996,0.39077072165237736,1.9934965830028333
-0.53039999999999998,0.38838256384677444,1.9867658527917456
-0.5292,0.38600248496158451,1.9800317328122925
-0.52800000000000002,0.38363048900273533,1.9732943260572964
-0.52679999999999993,0.38126657985255596,1.9665537355299565
-0.52559999999999996,0.37891076126976736,1.9598100642424936
-0.52439999999999998,0.37656303688947029,1.9530634152147885
-0.5232,0.37422341022313765,1.9463138914730285
-0.52200000000000002,0.37189188465860828,1.9395615960483474
-0.52079999999999993,0.36956846346008088,1.9328066319754669
-0.51959999999999995,0.36725314976811163,1.9260491022913426
-0.51839999999999997,0.3649459465996111,1.9192891100338043
-0.51719999999999999,0.36264685684784492,1.9125267582401955
-0.51600000000000001,0.36035588328243484,1.90576214994602
-0.51479999999999992,0.35807302854936163,1.8989953881835833
-0.51360000000000006,0.35579829517097045,1.8922265759806352
-0.51239999999999997,0.35353168554597547,1.8854558163590092
-0.51119999999999999,0.3512732019494702,1.8786832123332722
-0.51000000000000001,0.34902284653293481,1.8719088669093604
-0.50880000000000003,0.34678062132424858,1.865132883083227
-0.50760000000000005,0.34454652822770215,1.8583553638394821
-0.50639999999999996,0.34232056902401187,1.8515764121500393
-0.50519999999999998,0.34010274537033675,1.8447961309727601
-0.504,0.33789305880029513,1.8380146232500905
-0.50280000000000002,0.33569151072398434,1.8312319919077158
-0.50160000000000005,0.33349810242800132,1.824448339853197
-0.50039999999999996,0.33131283507546583,1.8176637699746174
-0.49919999999999998,0.32913570970604455,1.8108783851392312
-0.498,0.32696672723597614,1.8040922881921042
-0.49680000000000002,0.32480588845809943,1.7973055819547616
-0.49559999999999998,0.32265319404188186,1.7905183692238325
-0.49440000000000001,0.32050864453345107,1.7837307527697006
-0.49319999999999997,0.31837224035562628,1.7769428353351444
-0.49199999999999999,0.31624398180795288,1.77015471963399
-0.49080000000000001,0.31412386906673762,1.7633665083497565
-0.48959999999999998,0.31201190218508551,1.7565783041343033
-0.4884,0.30990808109293971,1.7497902096064804
-0.48719999999999997,0.30781240559712064,1.7430023273507735
-0.48599999999999999,0.30572487538136894,1.7362147599159612
-0.48480000000000001,0.3036454900063888,1.7294276098137564
-0.48360000000000003,0.30157424890989321,1.7226409795174611
-0.4824,0.29951115140665052,1.7158549714606173
-0.48119999999999996,0.29745619668853418,1.7090696880356588
-0.47999999999999998,0.29540938382457166,1.7022852315925618
-0.4788,0.29337071176099627,1.6955017044374996
-0.47760000000000002,0.29134017932130152,1.6887192088314946
-0.47639999999999999,0.28931778520629459,1.6819378469890718
-0.47519999999999996,0.28730352799415482,1.6751577210769153
-0.47399999999999998,0.28529740614049026,1.668378933212525
-0.4728,0.2832994179783983,1.6616015854628672
