timestampUtc,elapsedSeconds,status,processCount,cpuPercent,rssMiB,gpuCount,gpuUtilPercentMean,gpuMemoryUsedMiB,gpuMemoryTotalMiB,gpuTemperatureCMax
2026-08-21T05:32:18.839364+00:00,0.023677,running,1,0.000,4.594,0,,,,
2026-08-21T05:32:18.963240+00:00,0.147426,running,1,24.400,45.250,0,,,,
2026-08-21T05:32:19.090906+00:00,0.275091,running,1,38.900,65.328,0,,,,
2026-08-21T05:32:19.212493+00:00,0.396678,running,1,38.900,81.750,0,,,,
2026-08-21T05:32:19.340878+00:00,0.525063,running,1,61.100,91.688,0,,,,
2026-08-21T05:32:19.462099+00:00,0.646288,running,1,61.100,306.188,0,,,,
2026-08-21T05:32:19.586770+00:00,0.770959,running,1,74.900,306.188,0,,,,
2026-08-21T05:32:19.713295+00:00,0.897488,running,1,85.800,425.469,0,,,,
2026-08-21T05:32:19.838992+00:00,1.023184,running,1,91.600,496.219,0,,,,
2026-08-21T05:32:19.960963+00:00,1.145155,running,1,94.000,501.250,0,,,,
2026-08-21T05:32:20.085787+00:00,1.269981,running,1,94.700,503.031,0,,,,
2026-08-21T05:32:20.210304+00:00,1.394503,running,1,98.200,512.062,0,,,,
2026-08-21T05:32:20.335529+00:00,1.519727,running,1,97.300,512.062,0,,,,
2026-08-21T05:32:20.462070+00:00,1.646268,running,1,99.900,621.422,0,,,,
2026-08-21T05:32:20.588075+00:00,1.772274,running,1,100.000,716.594,0,,,,
2026-08-21T05:32:20.717298+00:00,1.901499,running,1,97.000,747.094,0,,,,
2026-08-21T05:32:20.845145+00:00,2.029345,running,1,99.400,751.484,0,,,,
2026-08-21T05:32:20.970892+00:00,2.155093,running,1,99.200,751.484,0,,,,
2026-08-21T05:32:21.094057+00:00,2.278268,running,1,99.800,751.484,0,,,,
2026-08-21T05:32:21.221768+00:00,2.405973,running,1,99.600,751.484,0,,,,
2026-08-21T05:32:21.343563+00:00,2.527772,running,1,99.600,799.344,0,,,,
2026-08-21T05:32:21.471017+00:00,2.655226,running,1,99.900,799.344,0,,,,
2026-08-21T05:32:21.596240+00:00,2.780448,running,1,100.000,799.344,0,,,,
2026-08-21T05:32:21.724949+00:00,2.909159,running,1,99.700,799.344,0,,,,
2026-08-21T05:32:21.848925+00:00,3.033137,running,1,100.000,799.375,0,,,,
2026-08-21T05:32:21.974899+00:00,3.159111,running,1,99.100,799.375,0,,,,
2026-08-21T05:32:22.097370+00:00,3.281585,running,1,100.000,799.375,0,,,,
2026-08-21T05:32:22.222200+00:00,3.406413,running,1,99.600,799.375,0,,,,
2026-08-21T05:32:22.345452+00:00,3.529667,running,1,99.600,799.375,0,,,,
2026-08-21T05:32:22.473475+00:00,3.657691,running,1,100.000,799.391,0,,,,
2026-08-21T05:32:22.594394+00:00,3.778612,running,1,100.000,799.391,0,,,,
2026-08-21T05:32:22.718989+00:00,3.903210,running,1,100.000,799.406,0,,,,
2026-08-21T05:32:22.844618+00:00,4.028840,running,1,100.000,799.406,0,,,,
2026-08-21T05:32:22.964562+00:00,4.148788,running,1,98.800,799.406,0,,,,
2026-08-21T05:32:23.090044+00:00,4.274266,running,1,100.000,799.406,0,,,,
2026-08-21T05:32:23.214023+00:00,4.398248,running,1,99.200,799.453,0,,,,
2026-08-21T05:32:23.339702+00:00,4.523927,running,1,99.700,799.453,0,,,,
2026-08-21T05:32:23.461469+00:00,4.645695,running,1,99.600,799.453,0,,,,
2026-08-21T05:32:23.580669+00:00,4.764896,running,1,99.900,799.453,0,,,,
2026-08-21T05:32:23.704713+00:00,4.888941,running,1,100.000,799.453,0,,,,
2026-08-21T05:32:23.827999+00:00,5.012230,running,1,99.800,799.453,0,,,,
2026-08-21T05:32:23.954750+00:00,5.138981,running,1,99.600,799.453,0,,,,
2026-08-21T05:32:24.078565+00:00,5.262796,running,1,100.000,799.453,0,,,,
2026-08-21T05:32:24.206979+00:00,5.391213,running,1,99.300,799.453,0,,,,
2026-08-21T05:32:24.332413+00:00,5.516647,running,1,100.000,799.453,0,,,,
2026-08-21T05:32:24.462991+00:00,5.647229,running,1,99.600,799.453,0,,,,
2026-08-21T05:32:24.590677+00:00,5.774913,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:24.715318+00:00,5.899555,running,1,99.200,799.672,0,,,,
2026-08-21T05:32:24.841756+00:00,6.025997,running,1,98.900,799.672,0,,,,
2026-08-21T05:32:24.965623+00:00,6.149861,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:25.093063+00:00,6.277305,running,1,99.000,799.672,0,,,,
2026-08-21T05:32:25.220200+00:00,6.404444,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:25.347997+00:00,6.532238,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:25.473279+00:00,6.657522,running,1,99.000,799.672,0,,,,
2026-08-21T05:32:25.599147+00:00,6.783394,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:25.723407+00:00,6.907654,running,1,99.000,799.672,0,,,,
2026-08-21T05:32:25.846104+00:00,7.030351,running,1,100.000,799.672,0,,,,
2026-08-21T05:32:25.964988+00:00,7.149234,running,1,99.000,799.672,0,,,,
2026-08-21T05:32:26.089152+00:00,7.273400,running,1,98.300,799.672,0,,,,
2026-08-21T05:32:26.216634+00:00,7.400891,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:26.344591+00:00,7.528842,running,1,98.800,810.906,0,,,,
2026-08-21T05:32:26.472431+00:00,7.656682,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:26.597681+00:00,7.781934,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:26.723213+00:00,7.907467,running,1,99.700,810.906,0,,,,
2026-08-21T05:32:26.848584+00:00,8.032840,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:26.974939+00:00,8.159196,running,1,99.300,810.906,0,,,,
2026-08-21T05:32:27.094286+00:00,8.278544,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:27.222430+00:00,8.406690,running,1,99.100,810.906,0,,,,
2026-08-21T05:32:27.350448+00:00,8.534708,running,1,100.000,810.906,0,,,,
2026-08-21T05:32:27.469450+00:00,8.653711,running,1,98.900,810.906,0,,,,
2026-08-21T05:32:27.596052+00:00,8.780316,running,1,99.700,810.922,0,,,,
2026-08-21T05:32:27.725373+00:00,8.909639,running,1,100.000,810.922,0,,,,
2026-08-21T05:32:27.850785+00:00,9.035051,running,1,99.900,810.922,0,,,,
2026-08-21T05:32:27.975753+00:00,9.160019,running,1,100.000,810.922,0,,,,
2026-08-21T05:32:28.102242+00:00,9.286509,running,1,99.400,810.938,0,,,,
2026-08-21T05:32:28.226085+00:00,9.410355,running,1,100.000,810.938,0,,,,
2026-08-21T05:32:28.352795+00:00,9.537068,running,1,99.200,810.938,0,,,,
2026-08-21T05:32:28.481551+00:00,9.665824,running,1,100.000,810.938,0,,,,
2026-08-21T05:32:28.606808+00:00,9.791085,running,1,99.100,810.938,0,,,,
2026-08-21T05:32:28.730642+00:00,9.914914,running,1,100.000,810.938,0,,,,
2026-08-21T05:32:28.856340+00:00,10.040614,running,1,99.500,810.938,0,,,,
2026-08-21T05:32:28.976681+00:00,10.160956,running,1,100.000,810.938,0,,,,
2026-08-21T05:32:29.103275+00:00,10.287550,running,1,99.200,810.938,0,,,,
2026-08-21T05:32:29.227771+00:00,10.412049,running,1,100.000,810.953,0,,,,
2026-08-21T05:32:29.356122+00:00,10.540403,running,1,99.400,810.953,0,,,,
2026-08-21T05:32:29.481488+00:00,10.665768,running,1,98.100,811.062,0,,,,
2026-08-21T05:32:29.610416+00:00,10.794697,running,1,98.900,811.062,0,,,,
2026-08-21T05:32:29.736739+00:00,10.921021,running,1,100.000,813.875,0,,,,
2026-08-21T05:32:29.865266+00:00,11.049551,running,1,100.000,813.875,0,,,,
2026-08-21T05:32:29.989767+00:00,11.174051,running,1,98.600,813.875,0,,,,
2026-08-21T05:32:30.117665+00:00,11.301949,running,1,98.900,813.875,0,,,,
2026-08-21T05:32:30.244464+00:00,11.428757,running,1,98.400,813.875,0,,,,
2026-08-21T05:32:30.372059+00:00,11.556346,running,1,99.900,813.875,0,,,,
2026-08-21T05:32:30.497978+00:00,11.682266,running,1,100.000,813.875,0,,,,
2026-08-21T05:32:30.623517+00:00,11.807812,running,1,99.600,813.891,0,,,,
2026-08-21T05:32:30.748507+00:00,11.932804,running,1,99.000,813.891,0,,,,
2026-08-21T05:32:30.878037+00:00,12.062334,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:31.002412+00:00,12.186706,running,1,98.800,813.891,0,,,,
2026-08-21T05:32:31.129641+00:00,12.313936,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:31.254068+00:00,12.438365,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:31.377858+00:00,12.562159,running,1,99.700,813.891,0,,,,
2026-08-21T05:32:31.506329+00:00,12.690628,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:31.630088+00:00,12.814390,running,1,99.300,813.891,0,,,,
2026-08-21T05:32:31.753885+00:00,12.938186,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:31.876830+00:00,13.061133,running,1,99.100,813.891,0,,,,
2026-08-21T05:32:32.003773+00:00,13.188075,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:32.132316+00:00,13.316622,running,1,99.100,813.891,0,,,,
2026-08-21T05:32:32.262060+00:00,13.446368,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:32.390847+00:00,13.575153,running,1,99.300,813.891,0,,,,
2026-08-21T05:32:32.510601+00:00,13.694908,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:32.634925+00:00,13.819234,running,1,99.100,813.891,0,,,,
2026-08-21T05:32:32.763149+00:00,13.947458,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:32.891867+00:00,14.076179,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:33.017836+00:00,14.202150,running,1,99.500,813.891,0,,,,
2026-08-21T05:32:33.144799+00:00,14.329112,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:33.268624+00:00,14.452939,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:33.397220+00:00,14.581535,running,1,98.800,813.891,0,,,,
2026-08-21T05:32:33.521328+00:00,14.705645,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:33.644189+00:00,14.828508,running,1,100.000,813.891,0,,,,
2026-08-21T05:32:33.768286+00:00,14.952608,running,1,99.700,813.891,0,,,,
