replicate,index,xZone,yZone,xRole,yRole,pairClass,c0,c1,c2,c3
3,1,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-3.6499428529554646e-06,-2.0542571724004857e-06,-3.4920864687024074e-05
3,1,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
3,1,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,-8.673617379884035e-18,2.0816681711721685e-17,-0.008094248656992063
3,1,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,2.0816681711721685e-17,-2.7755575615628914e-17,0.016815852832292102
4,-8,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-8,0,1,inner-core,inner-transition,inner-core--inner-transition,1.1542043667245642e-10,-2.3084087334501252e-10,1.1542043667270641e-10,-1.5034007633151278e-22
4,-8,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-8,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-8,1,1,inner-transition,inner-transition,inner-transition--inner-transition,1.4909850035977602e-06,-5.489484233915456e-06,6.5060134570376574e-06,-2.5075142267199635e-06
4,-8,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-1.7630905079914565e-08,3.526181015982913e-08,-1.7630905079914565e-08
4,-8,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-8,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-8,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,0.0,0.0,0.0
4,-8,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.4060746924421386e-18,-6.261267546103788e-18,2.1336793438571627e-05
4,-7,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-7,0,1,inner-core,inner-transition,inner-core--inner-transition,3.0912313577757703e-07,-6.182462715551707e-07,3.091231357776185e-07,-2.4775713707188285e-20
4,-7,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-7,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-7,1,1,inner-transition,inner-transition,inner-transition--inner-transition,3.997889944136659e-05,-0.00019527227842374968,0.00027060785852339974,-0.00011531447954101664
4,-7,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-3.091834224588879e-06,6.183668449177748e-06,-3.091834224588869e-06
4,-7,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-7,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-7,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,7.395570986446986e-32,-3.289488345013399e-31,8.762131172756088e-19
4,-7,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-1.4907779871675686e-18,6.884683795282953e-18,4.6250177607819605e-05
4,-6,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-6,0,1,inner-core,inner-transition,inner-core--inner-transition,4.514963903670929e-05,-9.02992780734188e-05,4.514963903670991e-05,-3.7947076036992655e-19
4,-6,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-6,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-6,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.00024170680815485164,-0.0004673289633760796,0.00020953750228760396,1.608465293362403e-05
4,-6,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.0002647323601689246,0.0005294647203378489,-0.0002647323601689244
4,-6,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-6,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-6,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,-1.6543612251060553e-24,-1.9852334701272664e-23,-8.66423745494398e-09
4,-6,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.8431436932253575e-18,-6.071532165918825e-18,0.0005197821210161779
4,-5,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-5,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0015498587583966193,-0.0030997175167932394,0.0015498587583966227,-3.469446951953614e-18
4,-5,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-5,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-5,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0007631205333090479,-0.0002240181825645957,-0.0018413252347979515,0.001302222884053501
4,-5,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.00266111666724056,0.005322233334481121,-0.0026611166672405595
4,-5,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-5,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-5,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,2.0328790734103208e-20,-2.710505431213761e-20,1.954899156240774e-05
4,-5,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,9.540979117872439e-18,-3.642919299551295e-17,0.0022197229808066828
4,-4,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-4,0,1,inner-core,inner-transition,inner-core--inner-transition,0.016858091244353467,-0.03371618248870693,0.016858091244353474,-1.3877787807814457e-17
4,-4,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-4,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-4,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.004276815152203995,-0.0035423910423064524,0.019915227541224906,-0.012096021346714447
4,-4,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0005574588866402426,-0.0011149177732804852,0.0005574588866402424
4,-4,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-4,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-4,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,3.469446951953614e-18,-6.938893903907228e-18,0.0026403876447613165
4,-4,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.734723475976807e-17,0.0,0.023313092575334954
4,-3,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-3,0,1,inner-core,inner-transition,inner-core--inner-transition,0.022367429452661833,-0.04473485890532368,0.022367429452661847,0.0
4,-3,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-3,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
4,-3,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.0024619977573401034,-0.018058519286860246,0.04350303184574081,-0.022982514801540455
4,-3,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.002740523275640128,-0.005481046551280254,0.0027405232756401257
4,-3,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
4,-3,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-3,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,0.10102278037207807
4,-3,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,8.326672684688674e-17,-1.6653345369377348e-16,0.05390271105387573
4,-2,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-2,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0032315432837201757,-0.0064630865674403515,0.003231543283720169,0.0
4,-2,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-2,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,1.5567231003956488e-05,-1.4969154026299607e-05,-6.776263578034403e-21
4,-2,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.008255400899757312,0.019170012569537303,-0.013573822439802666,0.0026592107700226797
4,-2,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0034911787050470253,-0.006982357410094048,0.003491178705047022
4,-2,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,8.380143230856665e-05,0.000497376364730186,0.0019139127826148065
4,-2,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-2,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.1102230246251565e-15,-1.7763568394002505e-15,1.072986502754933
4,-2,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-1.6653345369377348e-16,-2.220446049250313e-16,-0.26893978794059636
4,-1,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,-1,0,1,inner-core,inner-transition,inner-core--inner-transition,-0.00014000918056635619,0.0002800183611327123,-0.00014000918056635632,0.0
4,-1,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,-1,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.05154301608436068,-0.01017926120844681,0.0
4,-1,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.001047700670994391,-0.0036279562443235617,0.00411281047566395,-0.0015325549023347792
4,-1,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.0008686627787363554,0.0017373255574727102,-0.0008686627787363547
4,-1,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-0.09254248336002588,0.0908564997825112,0.2859052671412946
4,-1,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,-1,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.3322676295501878e-15,-1.7763568394002505e-15,1.085171296928217
4,-1,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-1.1102230246251565e-16,-4.440892098500626e-16,-0.29812646464332127
4,0,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,0,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0,0.0,0.0,0.0
4,0,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,0,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0018888923420873217,0.000400045841609277,6.938893903907228e-18
4,0,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0,0.0,0.0,0.0
4,0,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.00011743902883517132,0.00023487805767034265,-0.00011743902883517131
4,0,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-0.007540947168266837,0.012283719000537333,0.01475257049345928
4,0,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,0,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,2.7755575615628914e-16,-4.440892098500626e-16,0.20610113815030073
4,0,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-2.7755575615628914e-16,5.551115123125783e-16,-0.18734283552793396
4,1,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
4,1,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0,0.0,0.0,0.0
4,1,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
4,1,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,-1.0686239518318043e-08,-3.109094877546808e-10,0.0
4,1,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0,0.0,0.0,0.0
4,1,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0,0.0,0.0
4,1,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-2.166019675865313e-06,-3.2891576895021236e-06,-3.469135347405086e-05
4,1,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
4,1,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,-1.0408340855860843e-17,1.3877787807814457e-17,-0.008257245210728091
4,1,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.0408340855860843e-17,-6.938893903907228e-18,0.008618320835893506
5,-8,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-8,0,1,inner-core,inner-transition,inner-core--inner-transition,-9.880011080175653e-12,1.976002216024942e-11,-9.880011079923e-12,-1.5077951603193158e-22
5,-8,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-8,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-8,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-3.830353365175192e-07,1.2929549560020449e-05,-2.4709993110488394e-05,1.2163478886985461e-05
5,-8,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-1.5410651866543557e-09,3.0821303733086933e-09,-1.5410651866543371e-09
5,-8,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-8,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-8,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,0.0,0.0,0.0
5,-8,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-6.318865786517081e-19,2.8663594935085523e-18,5.565812790544296e-06
5,-7,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-7,0,1,inner-core,inner-transition,inner-core--inner-transition,3.143603205139827e-07,-6.287206410279826e-07,3.1436032051402656e-07,-2.625802136488331e-20
5,-7,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-7,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-7,1,1,inner-transition,inner-transition,inner-transition--inner-transition,3.7505651351268095e-05,-0.00013562722252633528,0.00015873749099886618,-6.0615919823799e-05
5,-7,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,2.0469406676653152e-06,-4.093881335330635e-06,2.0469406676653195e-06
5,-7,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-7,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-7,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,3.436436799770145e-30,-1.546560263941838e-29,-4.273281739477096e-19
5,-7,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.4365678785432934e-18,-7.15573433840433e-18,-0.00018055446199131053
5,-6,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-6,0,1,inner-core,inner-transition,inner-core--inner-transition,4.3449625764687785e-05,-8.689925152937581e-05,4.3449625764688477e-05,-4.336808689942018e-19
5,-6,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-6,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-6,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.000513009364473235,-0.0009605604394466736,0.0003820927854736424,6.54582894997961e-05
5,-6,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.0004715531176576469,0.0009431062353152936,-0.0004715531176576468
5,-6,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-6,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-6,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,-8.271806125530277e-24,4.632211430296955e-23,2.373602867021344e-09
5,-6,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.1926223897340549e-18,-4.553649124439119e-18,0.00024996551898156063
5,-5,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-5,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0015883699034693651,-0.0031767398069387307,0.001588369903469368,-1.734723475976807e-18
5,-5,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-5,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-5,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0008772900234935362,-0.0013943573114088854,0.0001568445523371636,0.0003602227355781872
5,-5,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.0031379516690253862,0.0062759033380507725,-0.0031379516690253862
5,-5,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-5,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-5,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,2.0328790734103208e-20,1.3552527156068805e-20,2.239826640510254e-05
5,-5,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,4.336808689942018e-18,-1.214306433183765e-17,0.00213721420031069
5,-4,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-4,0,1,inner-core,inner-transition,inner-core--inner-transition,0.016798943204460463,-0.03359788640892092,0.01679894320446046,0.0
5,-4,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-4,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-4,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.004537126119496434,-0.0042876552159045525,0.02218668879029842,-0.013361907454897425
5,-4,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0011173875812840294,-0.0022347751625680585,0.0011173875812840292
5,-4,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-4,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-4,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,3.469446951953614e-18,-3.469446951953614e-18,0.0028973760132703866
5,-4,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,2.7755575615628914e-17,-4.163336342344337e-17,0.020351186843791225
5,-3,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-3,0,1,inner-core,inner-transition,inner-core--inner-transition,0.02185943629186,-0.043718872583719995,0.021859436291859963,0.0
5,-3,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-3,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
5,-3,1,1,inner-transition,inner-transition,inner-transition--inner-transition,3.4841092820713654e-05,-0.019661748670726217,0.03921897406299029,-0.019592066485084794
5,-3,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0001055303469982344,-0.0002110606939964694,0.000105530346998235
5,-3,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
5,-3,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-3,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.3877787807814457e-16,-2.220446049250313e-16,0.10184533368785775
5,-3,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,3.122502256758253e-17,-9.71445146547012e-17,0.015987887998975547
5,-2,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-2,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0031835280071644606,-0.006367056014328919,0.0031835280071644545,0.0
5,-2,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-2,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,1.5557684595745144e-05,-1.4960416716551747e-05,-6.776263578034403e-21
5,-2,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.001355301638546253,0.002500452323012492,-0.0009349997303862208,-0.00021015095408001734
5,-2,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0023648408477463735,-0.004729681695492746,0.002364840847746373
5,-2,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-7.952958927751009e-05,0.0007406797621561656,0.0018331911373208002
5,-2,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-2,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.1102230246251565e-15,-8.881784197001252e-16,1.0710778115915573
5,-2,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-3.3306690738754696e-16,8.881784197001252e-16,-0.2406714913451864
5,-1,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,-1,0,1,inner-core,inner-transition,inner-core--inner-transition,-0.0001507051795442979,0.0003014103590885958,-0.00015070517954429794,1.0842021724855044e-19
5,-1,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,-1,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.05153821080913787,-0.010161233664043312,5.551115123125783e-17
5,-1,1,1,inner-transition,inner-transition,inner-transition--inner-transition,-0.0008654454803957574,0.002362169442280883,-0.002128002443374493,0.0006312784814893673
5,-1,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.0038246790370486897,0.00764935807409738,-0.0038246790370486906
5,-1,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-0.09304157429054061,0.09171664621535092,0.28531665894423663
5,-1,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,-1,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,1.5543122344752192e-15,-3.552713678800501e-15,1.0910222045853928
5,-1,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-2.220446049250313e-16,-4.440892098500626e-16,-0.43009546411660504
5,0,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,0,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0,0.0,0.0,0.0
5,0,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,0,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.001916861427370525,0.00040372010609515674,0.0
5,0,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0,0.0,0.0,0.0
5,0,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-0.00010792718962819857,0.00021585437925639714,-0.00010792718962819859
5,0,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0009712072909648858,0.0011307762773947044,0.018014238706716437
5,0,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,0,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,2.220446049250313e-16,-4.440892098500626e-16,0.18849249299899873
5,0,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,-5.551115123125783e-16,8.881784197001252e-16,-0.5016611133213349
5,1,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
5,1,0,1,inner-core,inner-transition,inner-core--inner-transition,0.0,0.0,0.0,0.0
5,1,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
5,1,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,-1.1606750795348869e-08,-3.284435465598878e-10,0.0
5,1,1,1,inner-transition,inner-transition,inner-transition--inner-transition,0.0,0.0,0.0,0.0
5,1,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,0.0,0.0,0.0
5,1,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,-2.5255600159965753e-06,2.325504422762256e-07,-3.78253258116327e-05
5,1,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
5,1,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,-1.0408340855860843e-17,1.3877787807814457e-17,-0.008607075711767949
5,1,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,8.326672684688674e-17,-1.1102230246251565e-16,0.07078918809954943
6,-8,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
6,-8,0,1,inner-core,inner-transition,inner-core--inner-transition,7.52760778619109e-11,-1.5055215572390664e-10,7.527607786212532e-11,-1.295054646528334e-22
6,-8,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
6,-8,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
6,-8,1,1,inner-transition,inner-transition,inner-transition--inner-transition,1.4231012488289006e-05,-3.538436362789306e-05,2.807568979091913e-05,-6.922338651315079e-06
6,-8,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,4.094071305258243e-09,-8.188142610516502e-09,4.0940713052582595e-09
6,-8,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
6,-8,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
6,-8,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,0.0,0.0,0.0
6,-8,3,3,outer-transition,outer-transition,outer-transition--outer-transition,0.0,1.4230153513872246e-19,-6.776263578034403e-19,-8.345373791964797e-06
6,-7,0,0,inner-core,inner-core,inner-core--inner-core,0.0,0.0,0.0,0.0
6,-7,0,1,inner-core,inner-transition,inner-core--inner-transition,3.606683944960664e-07,-7.213367889921503e-07,3.606683944961103e-07,-2.625802136488331e-20
6,-7,0,2,inner-core,intermediate-plateau,inner-core--intermediate-plateau,0.0,0.0,0.0,0.0
6,-7,0,3,inner-core,outer-transition,inner-core--outer-transition,0.0,0.0,0.0,0.0
6,-7,1,1,inner-transition,inner-transition,inner-transition--inner-transition,2.7863468707868068e-05,-8.337457722810163e-05,8.315874833259891e-05,-2.764763981236532e-05
6,-7,1,2,inner-transition,intermediate-plateau,inner-transition--intermediate-plateau,0.0,-7.782378749542055e-06,1.55647574990841e-05,-7.782378749542045e-06
6,-7,1,3,inner-transition,outer-transition,inner-transition--outer-transition,0.0,0.0,0.0,0.0
6,-7,2,2,intermediate-plateau,intermediate-plateau,intermediate-plateau--intermediate-plateau,0.0,0.0,0.0,0.0
6,-7,2,3,intermediate-plateau,outer-transition,intermediate-plateau--outer-transition,0.0,4.511182745935998e-29,-2.029976383702812e-28,1.7584462329962703e-18
