control,radiusExact,radiusDecimal,series,boundExact,boundDecimal,passes
entry,47/125,0.376,lattice-sharp tail,619983639919237706967048915027832928729659908163953308757716661095940889056957616663802131793057445966503822986073116157032734922904172477336421258832542176585418726528472612530375465414352134473572975451783944807497225830015948021139675055643105914130851384129460459558959456388450732347974992294951443528549743443586647096036103069198499536775173802385468579076135849391214210727601586164686693946830657412858194435837963530007257434161741767320500342649873846374947040247/623061762039290769907521465693110582831446205313564515594164304663107253586761873052949614908392518504688974970548881004521680575462099163283393080136700560354131000851564781587094156343218819473793820211605387232631102318043095582497426830881438680034914330267245863755520466046224057340518983024902841829695930013805733472046393996918811465668099885809906590683482363601797260344028472900390625000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99505968379446307903,true
entry,47/125,0.376,R0.46 separated tail,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,true
entry,47/125,0.376,canonical stretch,94139537074494541232894530375755891589226523884529355966194416953118201447929577512222030887567281176194436179866122266704330512299287365071843579344147668146846969402370407702137165002903591355484992723013368083862244322651240579500241221636948622380512565051143519891763963615624695829533099791747762951452014057857125342613592710683204932397622799540414066184715999180199399153862938017242060360341685268263031313389798568834565892606332857055595233076281303214163750881755486161/95440256687346759299039710649030725826878875557180412371067441103709372296734154213830117929058107362912273001892068086755511969498659861556138523147994931080135161730135474588110206558997382143107684365020958342154242456763678044648413358712610314863691716114694242562661189425513090918358362563874419512357701868510460151922836668181399474709616778980817179342532874386506591690704226493835449218750000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98637137348537051729,true
target,94233/250000,0.376932,lattice-sharp tail,47270470896096045285954163884292245708663341927149282511904946855056770886964251549437935985946756498030528496219002972505394953593683070440217843602265492613039270552680808356500831778581890133110515475999615829088666483291740771067350166389073197504808086436435732604672051832843900476953552537233055519140483782526165205852025392361640451152502109196619038991174065142370665694672920697527301621640222181893684050409310167538110921833015636916573725613685599858082591719011396034519577573243526381217655388462550131213309157177826019135742492307513022299987907532971472596639518056747642666129348215210606601545546104688831577082246960761623524826850563531401069137789423744532408330208348380135832460742667139727598483/47270596206541107975163533603808597290415392051849076577934653280770992652963559315689461079642999536502657482756816126603753687081701096184339560857022356122221169417191849430874607905433169698008860019662027619684573277139509989705509758974731885538466284051107431807448641145161672555419229979634110350161790847778320312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99999734908261961319,true
target,94233/250000,0.376932,R0.46 separated tail,44317368020680378822073863743197822248506325133965543862334973647112894914840150085490161926507081822921378818674321370157840086007310558708386037052277354878808826999510195751801939831959456128750391148043345133425438962626069896374189647489243352871854925651633995135753620319350350448835337504791329074852811796189171989377566723201641855418578517535723691490298876399033112999984303720341450401610381478826604879412420596400307206520176174709340843029392558162377595214536291888261657175984924463363664885299635308709798155453515195778910776613975336929946433703110905281329925302573561570186334568463046512068413737506250100237128838147746934652299584656207/44199021842835008652784404057412224159050537632284596958733351105325515272857452935394820961284980128169927416634622448215054063544466280761353528892790050580120644805727886712101165635631540228511533586411999535515730729777310326067407686423393897712230682373046875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0026775745912701598,false
target,94233/250000,0.376932,canonical stretch,480669766401775698452889394070785142369628500736110854942463020407053943191831382849068452013993414481806063126740928755779192387175949297765028623055800839645217768046205949486985863042656508573434463276429646253312874553742304778692213015887907486272346494458810748225467947555962519290027204049589981713407459638603865372069787816109155041371684535745144879832023286060033744342208983023613916843108360170192153338478363481087223622092972819004335204026157489937979808610548080028186604409560932483359685994664824125042330163978224127985593999871265757064369295070694420682606718716035422733172329601445320363986690141612781759678391885315733264160663020689881531903126404376870459246188685789967082373593885575433938278913/484891436857213763070498902419886129125806562810237755745403870119914077278246675594326801472670493922868763788621024318879614423968032013260307590825256059170079817993089129215787543803973387598475529835279143000366605491004429314112070331127645980716242487100485700844684800399938921777742706353819812647998332977294921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9912935759748604525,true
probe,376933/1000000,0.376933,lattice-sharp tail,1104866817928552368867447082599822719055092487696658054714376457732247625101854013832518873338479052438785215534436914658839071143620723282211861649457984265651287656874492745373636142196361059392899197499844156889706824476462731619800901425568887921277522404103865788751654670647310993499175538680474861345554271220269472558571721243853454205335476095901095984173013166258795839261161881467119346383257928990129668473424169924473574021430733889830683042696462823054934218580697763835841142449196079072205310665995486304567584307055863291026724949559780350880552281599935056799606466522216009301715012580299796322721547030430934495558350640533549356390272901839609098228845899129422767022927194860598974582411296857638352486891570328462695293974036191900546604594329940557996749211619979509235381/1104863880695168486213718711965304887014561713676045782982138184201004555421005263079703127475920348970363523036294607223896461746006136144326642141043286428016911425020858389791729455803151380431997958405016267266670149449203708026378913829967034888101649442026302136675748482161288675328000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0000026584572410115,false
probe,376933/1000000,0.376933,R0.46 separated tail,715796636844670051078236247666226079236010309837478221504409862464473575984803695740098361529669541425442179890764316966796363480062791769425327427398874313669975188322688726504952058050791274026767004779601657136551178201464558912794512611908733861749404706121585611115886743161165308624436222706001572283110389899803467510131816198448174058542396802592705187700894225238045451006244509935594498718825406372959664266699713065859952793140803793392104912260817887460576228505840779596187362363911851550846309016852600751808188632745687218013072045638900154426910335166984256305522258165338524704466052938273052419214503044190241628558753747127371411621916530340532102453182577225890445626958157034022052078767798553368257124869062563/713881350306954942303685512805345313606691066566035207660952407231923100115268873275564141237117920844619377860623101132714055749220240404689170233485812925601311295931075610569040018705118120280280653452964980645402978235187200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0026829199794777825,false
probe,376933/1000000,0.376933,canonical stretch,31829507332636651009359162904008304582474296274419527186720395306527419793379919735971760262238682446530838407025333083344469545741683671495967238894215110631710554019403471124319069782175256359605432672444773250683237070179911859057795019474893943682445705634782838419613205748227560164580769989573426863515288504235097264053875314382688198116028526632154394529732041109327808397130739977111661865052514542375259827970506935016279388864077453387424602287983137105164273708186406763844757940576834471692732301109967877156181015707604467862030629940523680099487384701910338823097707531474000124798226522148152239773930366573201935453128556927245671735224414046122870297930128152178772706586643463/32108891005814387209728586274130064938043097400000120186911006850478899713037859035425349157333656875591530130836566530532856565724776096081070146883008280345464012950719586217292953536167936000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99129886880468265353,true
