metric,radius,gate,exact,decimal,threshold,status,classification
acceptance_legacy_tail,0.257,legacy tail,153558128775920537494499906217720206088388289511070867808079578931237467564316397772816784117324159316873329482306670485657235318919042828413258363050838807827879192685673272297598762427100216221867241085532039816483946945306747221279748844494646080788338594148050222316616620523037726373763399582277724296247848436642083197646003375011084518423813814608161728280868206807184477762690050959524817716816184196563232053308603242198269896990294332290985202697043892914372065140041775603951466190194942791701203318089406274607113581793950382924291209637972559/153518804560003955596659547401229133918051941388148949637407677910193553765664971285205392508578364040440871093407572511215436569954662070009990316321691737895659714760648956633543932166949739944548982045230702631379924117016255150646599423845049280924880875150384895857920618771500761088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0002561524370208179,1,fails,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
acceptance_resolved_tail,0.257,resolved tail,7637525190833113464356504903297582165640480754318286018437083575252855596567114289413739745412526204239027294649056268767294113494297618272076161939885517122550838402993436246065554055471306521282558293788848002451922071137287287428313066844929535459316668774703256065928107588502090310358838801820033356721867938195894659100123826493405159542590513874514950092461182629613685444835504244071281796250242146815008730403674981398489819345302996692794454011511130219/11223635051775232338071145227182438301453763769144938852282000895701171125251000032504562405155575409010102887650838842633538283626870320716662193696416360677850798319933294453893097747649431716495360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68048588141014909603,1,passes,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
acceptance_transport,0.257,transport,535799670178049638449257544660396301698170718491058261433880702375181344745686974475192967128195384723027020461092736110567359545281135491254632050170763772551603886040583665147372217492541036507478398247432162743098043728058892479589918899877019909404921024698044939709945742942141477862858035326471196971857843789822868805564069654680571287493121317371609582981183536655587434517969502708857239282948403041059050088498631605736437669207603684537173948531239034193615889743839/617788262596922993065326293988296200879234109837685248592503412981535921993879110173665189541523764003813983892386380517468169533429330953635642267019534064926706856905832332639162037857170097356513654865920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.86728690494340621164,1,passes,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
target_legacy_tail,0.28125,legacy tail,11049546209183798037446719447617408299073529038617044161331093726294883946431107307435318661296720351342210378267329353597067582835954965762834586585632692131110091944942082540169740158554965493092890967315573632328016661489555680942475993524621840325155918636026334064576530177234631073617127345375272817244924834337110821223017530936143350539564234724742803807727803780971105647889453511218672705386773874811199507939/9621454041836297192669904408880106631928604496102692583084829103478519914112800101992062758306424599175800005227789294864795024560984337484792722189277787043883237482574839596139954278447740245861347028895721842563141819085148861401882603864908580779612095554382726890038010256490648713742112529901977213784686617565001574904847619687299710384535382746210144721598637801106482374929492738048000000000000000000000000000,1.1484278946963553114,1,fails,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
target_resolved_tail,0.28125,resolved tail,128151485673408603341109638783393497252527314813906424538822198641250033465160736686993668473030021586744406125729626855779756682298654538398993506808705213514307188382568727648833392874759124185439870327219629212795418813487291770552002129062426421937269430155210025740613241755146947967584930046645208333457636135614596466147/164604390113512596635034301615732625385484030943073640725722568057296383780594948360009490983601462247378856730264337259822031595299293284718335806375962643199960210550236155268790981936536820146521243363430132758547414128665507694347292632288106739799315636553876955246636266858445756171242923181998080000000000000000000000000,0.77854233161724450962,1,passes,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
target_transport,0.28125,transport,1613816428371016234843420995171091056566124866271025418115994405569485015968428312623311505169363715633820760663980735669059175643287122145276404256448265682468001086585493404207981889432907948977793116327103930472381728016323405426470922127476345689503929704056849356737088564445084719485833111550935278703339204893172284625832943739599/1619954105302134219783690079351232632731241090526259235202198653535882360976725184285033405515113790707579018510896475142538523945137994861555501838449036353052408412130149122077806448728427115471988816561197651543244376147261593973918880440663402479734964837144980055059770820287393909359287228495634104320000000000000000000000000000000,0.99621120319950462463,1,passes,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
probe_resolved_tail,0.282,resolved tail,17776255415355103866601675146958878790953045798230631145492236337140387543898191584367848029952035596487829271670550577623335316143948819679803554769188262217348760614140863598776277607562777292150072495120340576679054054860978559445459571928614894847724885297567408654000425520057812009720474781544832219344448840545169307687559991469294162828082729117598755107239140778966478200048680190023028474504102167253295981/22740309617474717671479629433307371564612409035025504461126077837740176951568831685791160825711084106931927977997760410633310612750081323262862821107868192461654543876647949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.78170683312486644034,1,passes,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
probe_transport,0.282,transport,100672082863721966101971523872913595025708393631031649290268009575095497409434475227434855368870839618599249289022955974692896658166619467472814555526440996134858508820808040582181074623475807986682485260167840472540051689004403158178926188439414106257144286905562132172510353132060078821011581543223608269921868199700858169491896342309314494880845753711066636253204157215155421606289763534108843048767138247864573347298827191/100634340441109315943483716748650545744697399837044527814292240051597562069892161217401466582803942912555893530846659452641595090539966429353879989352460957580281905829906463623046875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0003750451629853657,1,fails,all-order sufficient inequality; failure does not imply singularity or loss of analyticity
