field,coefficient_cut,pade_order,root_lower,root_upper,root_mid,residue_lower,residue_upper,residue_mid,classification
U,30,14,-18919983990243545/25236699746439011,-13037099851966584/17389727956328465,-0.74970119628709464,-173996505319522333577976478791067730751569422596630925272676787113782471557111695363974813225172267684478020690919804449086448183290605195443451501919778987607102412349405049269857674535782838124736463630642631634553723508936437441758458161440835672925778993144962061892909835046720345785617601835446843585305913333077075860809246314135376240957989381217258729689301794297522983366391209176135409129699371507312201061926305517796488649430710473919231872385662839361072953941986355506772439216969611306452809143959797789293415339100512229377165163311311566633176349629111960802435894063196961230761871304958914043185423668065654890162559773036632632507079659044278818600144886574993617255815964425994434663646317167236065576688943616183729571490313707571426133329379009753781445146319496999598055475621910629432146796843979194941811465325493490510492937420160441762253907226458889884137670288017383266928194299693910342109592562839107026994358083511827746513246764884740753535854664127263188160301344772548666689940745910678463062564600698101026897022289297902777573405201741688936553643501383382743401860865716469670318504875986624540089652733131406449885707254840864192184324508667461469654098822640590149915785352808866378166957400398214256158989230124868907743663268230671819817056969940025452560803678051742360669608878573973171549584697078424887149821654249212281961039476004172375895123922495714337764604987843134912210177537885111008/309838245966111207318486447079179306245413166238620879885325310315750256427464548243900141201194195560222714609641041723874970825466942899798234030606213965644652177164045544292525352912394573652807910569016493905526916283819448695412041185047302142706464214516571066717305122779051132604942030516675695289460832491792080363016011522873870774478035047503280395219293887661155870648427970512560589639602888992308760153564701056044752371143234140833939366003322218981942706191133074996170002549705593475557360267322413086519463659677144218182592133592434109378253103228043546070595297152063915597858091126524896347711669724187128648655367670623286879762471787799809922341767774321425847337444872979678506674806550729208568148937309140091987568935513104626911226586406692226579609325720744524509047496712467009836980812205001253479984203886869461099146026105270095668397434219019289133784361049474216915522234553965950197493271686791619088944929270289784225531013985644556012067561046979188527828494899872058291162990391639836853679415477853336571724916945133987535835648641595126040472514371568537512824773961379995972623565279208061633828103525641617188295335267731617634103298188392722826206190105585717174677825002292246854216130984748266622861707729727186664297768146177314063488445548935914468988589437771652943633585781510801916005510067253762183173296363432789064319248454340199348777691267349372087555622915850689536324084419444776375,-1136299491123554541341252686270500285369354368928005868425621848491281962803043785234997625034842291252913133211000603139755541549836159947840149208281071274080897144144100510381203601706779874236349621057443020398798016560819076218212535518799952603640244233220873584948734388373719818405565571619111418882876431446653144480476344314936911670918096417818809599982901572057451552961391697559520091292013476750653717491984273347183798181223893536602856730983373384481685796564382736208012060220305933828722281927436860391434278654046911236797769789118932048108584529414431467711519231845219421991545038665181637213812119248791005627033769817812055388920774761999305425750749701466078495666378623529796299585674220832141723666206538052865618500851926259286183129789938006205985055405884566005669376082335424460192398213481431737673708136850488622993818045920824279437031695541398716554403740591399947934394018123721542113970497792993431072204929514071406460744709779482485408348799480445509172879762565090854165250452198879774506428538505783108995889071922358622767411729336913445886434290252021351608312822914511319923262438632833721667434737918074663259172368424821977330324215288576291197727068787675515730737505452224576284858840141927688631458719045811245123212526531792818374369031517333017835374923533307779293835719215723218088664689261267849225875312058319940332647354473885305461318379145198028265050242089961387080512258814693554525/2023425933615029303978507194521847856715443249941172711152159034391537395400636983498277490603453739792143973551106599707481486830635523336445350074649444865719428043231208871877161469802447007675961202640569011849863917645166297343615488569739935870806943300731912809418040399475980772050795797402970592539240383249993919338830338143492096215588142898606838712928252849128009826155430539452519491914640948284481849615202155126934684582122243753937759937824533590277921625516179444897911435749639835576803598695720671541145835774120267316773775971849321533891523320539077050262304440542039016903666433993271981692298267397964892671549820882008472864250327865917046406581372716220154507782819300801791197233005754841087673381598919183648904484229668324875186309152511952482205751831700334333788522719560483822710803892471116446463186121693098098633999935890221744655046181833353026420529949338097281214216627721934493786904469285639388445138595777319299041982586579106452175419102643340678688989983314589938101127002559861785975122054910312346682061282034906891210573508740654177616840597861215898830014074331028807495021211509234026637658412330622480283035508864002315782118630763862740597924886427426808648034385278955175860187067616311173457094150178646192754480794691492144845072177568464125298777980083909270191920312325739557180623279176959860675816200219011450648532954856551464293713752024906512472554071283017675761766021721473071144,-0.56157207053952063,transport branch candidate
U,32,15,-12644776240360162/16867875008429293,-9989066993939261/13325212744120077,-0.7496365863537201,-3666475330543995260487359004246389184640000043882749853931410049055076664186789688436021042960222321001207540759244554122745301663252345270347227593380780284790685102052691613094830881958806938772934439453504087560604539735507359681284439070124957162147807440011659193684768428602658220006197018338057026685709139467509888237938381797852563840502207119239226267291368902216385087808047806310671721863390176796854298650886351034752194714327882146270235862326261939756388624783160242692346005940538994192300724407671115487922237464978442602087649672385086803256032167829718274349258576348857487006930823281018294507647537515255984540051269641061356836451217543604739033312476108975081213338125061489961965119401351190745670781353603463551250671364586394709565227117628423501351117553311450700785213842397989938559072609651958719878383987404884537438893489417179030661749951440190580104965522905086116667020984438323417866291536757379536683188008452962182305518891093507715314546707026965403325556608107602492369625285626943820349849064849672195417788333351866216892678995330036177162417157626263973634103212286928960885688299661478828208929847581223406984217228463096747303035946603521716425880076422229798722790892538386058493158237863305924990557364107806769530866303360719750297774575976576711963564424735909722031820848619484830739313532336954637633533411932319439142545002391467875186358132978125099367081250232176739940301840947985231304318858909826757206616568871552259730421897229280058845530272907858493184326483350447076893683183688571661125067122765256648654206590656706614328823350253494061360283830507750587449678103721825188583215934005647567825144639727/6585229611803631654943255576523004172259278918072950874672264539972388864457128566797052963834177574862910908861335935083579084582110887517074970331148769443149996724133083168871037654821888297752371371763422875516957367623570661156128971969057098852948734329589164952689281024649745145625681495368482276705742657445853289083730886213331455393614256031142080330837669186667444806533019481947961858135322772733147625202820922378256268783255441039639045550859364845916119571139665018266408651412613309770469502907506120329070411976065350697512099530567474350942336963552358594015900972802767967931522040826135987032597732409228501488756541454936100634201124707634366565503157932136364144486864550694429306622329887092587821825864852025096106689596914905182818572274147775103188187408394021860815896844706549727062893497220961779366984280254274366152791507863933688369955674889200990105572033922623804777132642229797616944411609717334317677858666861864436708156460904099374641653025029746374081343753088823446448662813615821388542450140579334929009486840670215327422767511577461775464389730300627899710022947836976833085205551217342725526608972212800858306983732736245164552858892343386799190747346199592921744528636686157173188589356725017738427855382453398831622662024257488377119473726816206362509799511967597198848932624914026282359418094312987530764817618356551643046836269541878192307122101303130400393106320570995306003535245049021244402826067041645622223924560542224853746648103553586525949855666997131723578684768397200069700928174281929879231448982966761150835755542450258121423814049294819426795748505635199236367208820167946573456112327520528680454463796955,-4888633774058660347316478672099222404847078847312309798904767503484099318167200187236236974568743683238482500144304201910207111458217026518841872157231555474219075565341470382125481269892590418906100132627204651456792451986316652344772048103074354833375540432646604876989947707042932295446884465594954008831066421764524291477140695453042189529414010938977486737695330120655559466033722219618530822590032238164653808696920598072230306804830051488330556394192446473921322984343874662058114436852394679112339309763897905509889036888756101724602971656056885598960606657662596669244934491131713121143205816072199942610452926559741405084984472033262569819678253098643604307887247528949942699893761141582106933344088383398667082201977108631568435038407489407679128313083108411239442076317439990785092730883535009034952501944920707903524620984286684205476747454592379720540734504288829191847644181088980997851807266161418902021584692370691665865083805135655102209941917534579119999404952437104798490242175667414044458546528950334168904591629597398681884388712302005714517079328152151681048002229210422434977063471602741257198988485504234813208116895191293125600957916320064946786272801417498210416422866521564989436217534537806482111167202008116522525094944154369619885711363129983338780688193299207859467859906382995126472326122056641168044695416980187407992881915960926201705088535418121253785535708086556658178380147676412185923224602709870282353886685803306253900074026463567888632678046603925824991165561656857364890773029529308553704603828433477899001796600061103495429043892335504491016652111829153222534965349749724456405336465932882510311886149851061822308217656864/8780306149071508873257674103389666903080190295727166825364908575939243851380349194585817116565536330008613680741571679815472027458157671298674425700936822075417705240311659590937911474505378021451911657081239380348267570113922136732262484499658437828712270057686176839240896430425158663543206208443613882092520625760940700815021354479831465412840881716739806254887983459080114275073628534482780333994688925916710968357731115453114754236101883644224669980398959642895366464184663550850097084427468589727002994560860557929954168393658876231869646200966809903933145610602575653926721406638717778277191978291399911271640848551123258749308991671023242548383552894374293020296427158991671760210772977008127954259487529574313417861210686417859171834825773364057899918141945260936967262087990963128065641719328027486036603292073611799025965505662284565708872307641599992047583534637419683487281733300469455631646439743361468429662086485775460842122222984715539739540664536713811607762759396214454342231509696771799579755395093846569989690623600870392171744952963360306663781405092198508675195252279083690749656115398032405956099597301009902670386149739533675336434789984504138786576549754237434366125155426619636270308787150181389136016664801766383480188532077475126362054510487802086722270612202797901208047101561424365600151030826908097154624249573363471628736407954388161349037483164766668466508089804528604064093058637598106333643470453298956125545593165863602645467208092326206840934286073798066327322598195257695511174161514866701227255432229780090438767062322168012088338269025152463223132541181006553557546781627499106447513460516083263603527933325276798482089792625,-0.55677258754532366,transport branch candidate
U,34,16,-36666310553766165/48915234466723016,-5961153158376694/7952564630315437,-0.74958877236314214,-64622504605507736319460320456332057516346960566815012775243932088499319572879446084425725531014091339226933661073471548209042632942450185125263675243052897141082424264266570080677270923915027494144214141085806904162663447223881139243906646877190799640701527609526177298282244171288316804077192952199724959710328310135061152796783329272475403735108367124866768950959880964509726684480096998295368601065025747830219161978401242249065275644643125239175916744204870422129962888276563347501862066612904409847792076797962339125179213980784912078261502663232964294703650782841956169120419360988977836844611821846840044153691074820663914463887318933495929482769681991276442867105309159332955591001637993822045281621203671214867423452928775544760961483200937207437123699711230712647580322150113427757582372680498898038485572022051185978479018773805555476510392820324053223260545116625396767682387574617368833696697526989571884184493597957983049900671266534362725646337725112393521151739070129237374149019398591419226248375472964529279777205163029302888605510212260289812400889057593129072205180826981886701174074233559856593990808856978518882098646166264320899086314720962234301847750009521112965912840963773838000545266143723738113018796707509272676179977724016535327969443230430318968385623820177044573185516399036292447677369131241470513200411147204392288782433972444227482680472324256570953478328100976133240345018096078411891456381880658275887275432688128223313584229669098750531696143070997171480567929590559931694661198401521261976205281673672429234313861474934491519885252634623373337463344538824443818482833514926225576046313473920040708776129553420832335021858020973325813838340353063620245958977813330927773666549943491828951315296572163547750092486675953961488607408657164988089438748771479821551792189120333854800879657373060974763797664688342580958377133866922462235/116929689161356386154790609575755012530867256184691334727928253924156725152563009423241925755595019744324814939371030632221227890724428653647039581513213541274092840555457492556228103763869005400217577251747435864667011492250736879077877474041663408277980259433395273673959166057145622334907850841613970614897906168350430259556415176573404350548281159101996479877212769421503431475849206602344005135957760152257918566206888991799346828831177343500210202042178273116848063464985808762788257884209712396238865493642868356830155875519572147103040835682805116038709994582668103330042713138088535322459268107211266462199009364752328421028317370985726196574321739979236335052557530957743849577917354341164748884625878868032419356396784588974495328066208313228445785687856863147731933826625287995188686671257616164294791326266008690082530037926094475661653723057105621149233836744356623950859697214128837776907547139212999976977800820866910493253049554525904780893897328515465597034068967754818861321370417572351148326493097753007340219838491738751541553588412761675405250973251887349691061189436294090528122523140452789838132419299032774044392872163089616115487011446796816325816035134858591956932502612518360448102554420745064347400245594074740688243143188852447804806883134661366153697331157705559297663778924180221669661353529910946068741421825181144442613931621955722516345131933793077975749157527987467654316027043250250299003749795074556853761716818259380373353748723416521568963430431927582017858542338360456396385038722812244433202651807543971418235627723116665795595601731652054632134609307011916849338832510169338644318887430678220249971855573956630026712284818270501476755150147914296919004500138411277462781611293813158505220087887876759192964611227716891491426659198707535870193450508121116792837144572128870388598668183484355248229197009958180137808336876711656128,-1746906894607451992310026677433520604181474618048295579069660297759631228976459517126817135822320414752976379550902690108380401806392676976781088313027371065596264406389714759480415897411818366141994415724865700371672842654846959562315466245834416161907989456535910206296686496434455789357913089527074897871500792305441226195014459881556292335773374075328051320583364051723915689110671364271721932685316380361077335091655820561538447611992883752064076604061596741152815694481469617177774395927174771373947747382100497257917836815023485088363218394355030489180665040532728062140066533432961599673046953631088664533746476029108022418290930545167151718197517073823216787937173135966147602893467595522505515355090182342660813879635221474564917700141419043989654996437998061057940325394658141881122831362819649383933762613095340132830714896733686270442099055035381726211034608490606311706851447421712740200928689585171677762043247346635560186401530115491042826048221079981468424112259413985084166746903388528290890194745438782024901114406882374915111845271941907613089248939714463804497177614911454477740010905434320255146786983067094535901284435498528377586724465041049163165271300653756317629086145099932381811917577420197364032757237271287086064332273753683543384070610750659152022669436163321463074797084561288545730658115304957816647993265965662023775441602179192708804274492557817562786715426058829425004875998616521306857488766003367124719923360901343206338326902556251187999932190762312519847259570975882961169550897184900340810785080309594303807950912708474499440722734912149626876975088433026937878343013805230089260363137246070861694772913214844841766251431450917891552929468112144008981442080046403239155619211699022886098145305921185816169639132534345676086661887002380916678250165763240039843051820218355584959099050307197727624375425643026848790387534619617925/3160900083140236533263232712812194450438657952357195626896843215330750128118895032814058215201732932642376555634870989530238330769980447162011814243175625622647713215794626278015685198574584194367953344295924193216223106181530506767335612870553399212538935573353419066589791306250153465491281564733362325537743399755906411503886999121348020253459897601909083384332135705823108300692626036875220013781119989832144052598810624148890333188015150079414345061309711442236074102897580981931828595537099483735916960405141413820257227163119031136610166317088850018453691595042878936218630431021699531111615725364961600669504216827648717015941747180880514066749329475353363121890639672606217474453605452204563207312296330939732048159310891605826587110933595124641966973208300962856409680841156495036599158947511702339018333138451969316452430281677259193446506001306303074417906011410657405589308947911234015891244943227183411972209940422652316492486252638411938970649204522491783914194010009210169829573543376050328628897083146872932596733254365389815685817446148501539558931257748487554300070939186961151325354003155240269722196343229089241239753233746981675640441040137737260147213441117590758694175925804918888622488904502301735379771882456918064985804072382759477424603526342280385530206904123106430763577851276792716363977684729437590183888837637924797531391084108005186780746812377574784840461531136932266175412851479984064751122968881075520827787514153641186218043171464174419563609773483141556002056893262699570474051836663835018000108274571180971414254162210666080452313570177903615917656259663726422347922648830567163662760229384387940713865115644514143073588082335585405508977081253511346661610701537846757545240770135859108725140783044635145494211066931223151089447904433220355821615324910308556839569602735527736445635484200348268553570972062462973109965162069823148,-0.55266121948149816,transport branch candidate
U,36,17,-14188632303676155/18928255692747239,-9362459784816331/12489930595646762,-0.74960062532929694,-893385157609509403281058262817845158377911095252502835713237188899653145372377506233846898011113737364474947221653975561584728566281425469317120032072476936442653056471442750857825324706259188235028258085475352031962035302162082716031896213452300374558748616597378519088121854119793487970424368687110752131857586320149320052741211032398082210360710136369402476156674425926585904195693489948260367125748565859510699504920049306162625748898145547851037684611139437801032912060098013140333424582028399270098842698421884279422504339405983596081834080559851314533727449567631688721657722295959808762297555124602743454902785386317200132849684215690103301750791307252707228547770531029186716082599715835321173969997812310199730540622486539533024684557490070244850885125212808420581045762124535685668429913646731365425179685934464025471268901827977462622193209562700478721580401230176776480997489211478353309892182481638336357512152758510584303432817181441797364464057505133158516812929794381609774280539924857390349908226698900165249497676597548238333689196283973478340326464230475649606240522646852450800858944771571697158240329180572727714335402115834842436607482779210270305314004536989351967502801727960877951598693834310241467272192521230901278193777645120476089558123603978210303610942772439339444696042037064294663981302979215837482539373741499957347317910374932490233227023849409456373192516704362720429821005668357614922838973467457846330877219886153266016699359629508134850690727278051445070531813783874242849883032043580132569509439068661449045406913529492274745570713897576482703903540714259063981681906999183227874330641316962236374982615882117603373391709790252504278441173420666253280122374719733395709105840287424111754138556628946901510010384090827384422755398669646973737903598296269156244413362625909097208174831654655169985686626430695750785035785838777754235267698925128524988311908860664773477321483208299598986620128614846988820091833060550369146407051828618796993393598784467435771348115805356581634542075632838537731205521594506569112974702204739696728150410592355828288800534320868633606638258313696348558648/1613418458645800734509893579125655224735591055253038793548535321029618105809932087148218377107365196429402313911402505872652541587937796605956824000398696782759069891499909175572419171289264340388047563310970526619670518407670328364063272855473834174730637584286649751787330430938350742375297171234031515968092395994556334680686155100899174944770847316975579290407754144729901585051680721548351391245623041367626638414888715303102108860927779588157189510626813624234401856414411834937590145710376641377005561785086303107155345719624198447586472428841344131033900061667142367726779995911817028859230682807520170450151132231038133892828830863684425208537950279937127457594426447678698660261457956418739863597326369652392349119263646662674320876642933243614923069114075527828927774290234869563279301106324383389937150571317449985837223260359533235218908171083817770643515610781519468552211104125654522034602628801581382107831637286303797386321210803689625227112387712216627789162856843857843982057412884375666096571525314372090770344315638845790031898545300925106025613169641747205043732682097112305550048653439118674729451975519158853037892315525296251135853788556007050320059408345680697613245846037506354187531057590135684562992444889021663998191804330146748896561848170304522509982732085848150276768785213493988232037310317818760107230215187997559760300574427883287598152597538308680161914420758668560731042187504171987225171214378092130242854175810051147413918990837871120379349074602913329919540566585857111596927657833783409510308253181037263751477779161426447983330731536759859836608981691637402918024294453031338297415291333360464176607772165115894288449857367347603665080578787159919111597556062326644783080402732404370529425092834182058109503347070144501936318617164121451555187803677626453034269011064084430010404617905477187216939551547193255436626783354235090841196195309988442083010593986429324788598573062003324008573766367537756993633351305293926105331019439633519418590894553193934909027971455778477707215604070128179913277899435876532801090913742459957879457409032271965641575000157228111777733381677375266877109,-74448763134125783606754855204575386362632875602392260214971529968257590399964260062807842801333805051567429098748681449617500836555959282942100003973775301907750626112074071652303585492081971190261276647524420489896143175113091322419790788543603009405942072149470754773555619466475948536470125455849440957812229709843364079732057236945367171975611473860351720809616624047929411809344117098454212692211199867025899698812201412080280321054943669189698619237008682035000385472469410708448690982033581839859512347482275629666506188648346370871326096047215817426602259807052390103467698584598923629336430983130830460744564122960579900281851279752738740061279481982176705217167587007084307146535212000662489431947435334122433434913147727094993610035401513980302685934177195907298953479896587275934789380684871418083095604991556133078773963194834614873968463144220489736073354344997684564302185776299076885606788989230837319714686554183367416184939312271295296506584180130877130433215539520306049997421751876303969484306791275395709422320279290876765045058646188880611626346023259875944818388496379911449433559804967652114427806890907252237870805048448056886842127975614028136047869410304904661282898169055131418788120539360245564130925125922413428346103124994280325294052307282137261852602607964788895110924239915165378338003464318598603208800520806176448978777971237584264728318077082923899856300714043549022956765277508233445126621575330907952794711172103395876681242228140420111544095458821793133045132632267370915814801103025212768486359253976441672054791614809726242785178223741544841484596660784534365338263352106449498070537177813955224011920005679466156289509308412678239975983475650206850925113031771275846386797163396951934867421374334529855010139236294987550193956683527349852207167671311975253142746296452810479207622235190892777866466303578311322340894925210745412242924603016340465744527553936937737936818503900074606028576487582397220036922063554993125926979056466048802485876175515225447534225061724702994540229534577943887843295936388362862463972588214574556933903620209194070771827927282797503114804160646622064348/134451538220483394542491131807774157103903010000648922913841011593203422865367487199981663385406847654771912740745375981246588265163201288720475742700685893304510642456516552904982816690557830601825578451494710973119763017840061781607730854785266751209031376459432026634738299442549803919849925206618893547604581766565282432163391841695996643423708150588323393961977762820100134318950930163091407557166996641101701256333120593358163826943569026929690275278774414678311810513155222783777868931836087622996953736979026013994284343023567691526439903164277361046947868359621017805134160774739817883388157940815932188606743473402750666295749716482536552886962759632613969409462163649303485091818956183164495582593475243094429412366540163606152022131986971973817784687895056725964789880433408004028351518041544675792038787187744986634050640521439685603710839875943665708524592836600832087820155916439490882817328095640985091805910715457448369341262076516864896276612040320101431039085046609652585210958359306970502118142175642016824127212923812570801919085066411424668486494248337405719738678800181753088951022638951546122123150537375582905412801252978794916938619926949877122434204746975481839787350148156831252003690336900300918842477544000303853776978487654988213318212293368203925984947492180428549708192780427183425477566602350185897486032381875510295933628650570101052441285982463994235998610826964231324799339271016697532402551557636772090344153207122472244362339903125435941973079592337809354243478480386927152982733870145421085399389408286939302041257304350115113838004973276234843168886052695565971096778535305694131131655515638031798430949780335442570095375592133524173256141480792001165838822845520039352519402373536621303543817811705451796573935052370075234797136218990643740102374600671359431480867496016218948572089925885117474967498760131949839225346186643421552774395101589594005611176540514233297641288403406188295556992861009951366787890978667206063804251208181345971297255382933916727242137363914187317916186119529271766675732391713525119023602153793834095677908495064476038538666646620813494108476052449399734335,-0.55372191437512075,transport branch candidate
U,38,18,-4080889926617733/5444486548197359,-43625535100286947/58202657577750678,-0.74954541452010648,-41625619292341680824946618153814258165199371219765664575392081707739228170834675519932041206726329353040338041056456210765879459201682108631807806733180116930500476080618552134725192529433841734963178104502463654278014329632199086332212768057199286767368725040959952037985447903327766377203347999962063132460823347661798908553839991514550434778229254909764510548180263020843470992590581147659488655464047580417041924575698138840824064945723253117688889990902236367522691008323795546677695148619325526214881942162364267563465144669424157315044386652850495101177900206213793913195037597193026265834896256260930568466269603114046978876498244910609189807950925456334922765696609968847796995456239652912864849669353813587944207101561953533866823330589994358296362889399389352481952939371167909034851601168383666873346947709584141281505717562832896681620646156095754035596430536602041115208908366983481186274997500547667460619410949450509597495421549580494758822952555976952473620949851576951665253110346598650526772719494107285181160234490456583645555036410553489295491141342176042681266289359063628092145857565243477645479532486442242085027079399749882739690705010426476926542483596606656164738894666532882343379326842354134552746480515185430107234252444054616805591242513776689827442607630600280264654115996443155575268684201085218710506248965091661346603235543976553293466226836763012002100645679732888998798294783877458007884393464177023920104746670940169598930823065991417559106444092733187191685987252671382992591241263536264501138377563384192132377958919935780012056101872705301303052531751972932574448029708369659606471435095913438849196659817601363913641958204510234755870882423808257234157670116682269718248440494378702090115561079855143843914494646850698420678868459269473743656913452221202515577612145165813251587215708028511301734505182811727516889982084399480961821484488346347013225573021718507027802941311345868909174359010069784539652640701030825162148330950097806519694742847363146659922539844837537366659527131197053432966730101268291092251197149972009369301985066048297794511547879291123084095293502910858269318227554282967884521232369873720550884886078876097361095912387596085842118009071316606156238671520429207984616050259725321563765529750904667618745209804375473974800991916435764254132008181883740591332732027652827494482876019812312048533983425901326833154176305856684917027935271310/75914161076418633223924233904687128197609165978154306725067344617253293806490636096693408748443834868839010129878061218537021156238506187470074500341532755083922051825957036174805055429885085852943117250399390904215090793220008799933203349933767076120152744552563278632464668661702607391139836452037308851422232729039323576443483785859654194673544065407085025441070302802505567418155001535138375730131819956669459124324879380055981808644570398585716301284547123661329571287674157386633190794491953634966968147276401066467638496274182726331365912720737610274048304194585370968380755745472988846669071996049378659197890632471384811936269900102897704229891522522211281732867351891236228817370884352283430588796283132516410247460239459965291504025579799972016734201948923305698445307936879715850967063126757226287645062205876969728527227620479085524094202244792792909341261537001915386384190947967733480435386360665530746819300395028092297568912965404672250391806843898862309893188735341487783695637031917999973380589458987100023024464119578986869962023050472389511936655064034316628672828185386972813129369912484543010855248405431319910335853048401326189748060443260374113375127827246994191097044139721502857887862082697515507550875872125447378979384112103977844250414318104465606684281867446132230434329476134901575946345309756502228142951846492366735021335867909867504504214565895593666701587140334601840948251274210931260936454690734512803651094072996310269874763015026978752015432586720510115795989314435017334562962510226118352667784729348526757344989677780334921138356104964742688564585854811871789662281381372360158866270887626453527006314311253294859777849054022341295955214800189458457449836460504397312858329078909709664779717571712301584529616543562670046423221801831692969361470569872843142220798018477744323760631324413045423268426443262405595280366079479130307402779763358461069204442002588998937842230555392907990795595267226509514655561543799672906907224264392682974605915707824253753859141341926841235358969917687159312957347986345130401455574042216423460188147865610163949727606903040105354571519549184025725556339709417260942934029087150153429561211217886451200145206965336164837002038117072756812677644733695905438297372963932310421039845222061031573434992572724805143011247367708124982514348017302917169745001038708590683697836697895286852502338056120183603753914300518874880275481890303,-46725727050135263274492703251374879799617257780517898909933050470025638443158182767241274959795010758006025689903131760997906573704922436945365875391864692569990864590329779923984432778617294599966733674437674611496571754951684695448550589442730297533926114658626356931416830704479327534224444384205811847783659133316957296372740357803877778802920005079842217511709149907854092540181030995807485947986309583425103684823160887141621734778988066206284954153349560920846195679869731556849622269401911343034219992990474740262509926135916604247393577208667052550363832845525701550160638899639907620734681356508162156336945939959994415013467898961524109804730466428308430990195550879428604661469784354968328367950291175679245433471573521960084431540605907867645090922956709314982045178276024053052506680902466041363407100572882596261593080619169986543532938284464401539504100828571350345355665874893996522029104332198801774477062722840095925370231463792516185852462540149627519740603046686384732330611086850976590190278982392355020990145160875973603930531932682039111967067013942206845262327130759852184362966547246224527465514792074207860074877982497706786780609475207759346575192420109234290869494035891151385504567398654795906172637327457236092651090650036489559056499695359064145824440132335153868336704747781537759391115940184412576191152082361051897142886527605906751574524257646192705513750470542212996903971094353719466091437968033409783496578617694653285754066716483939759188933145093459948240530576242854075484585447154772556059575641145222468871182554367315809756517549248216934227018886644127698404066771398715181328732586699834156029966495720080061863652240320602098511370853726136224511380976333516505064590134898334522235752604578193358896521522228710632285837388403792127110985606273324325684551559226526209335445609741927635825562202635015225403024962944281490716052814872687975148793237019566967073594985173498630379301843537393851277902703919318740987383041909997542294304761907093184104050819099471432120207229102939850247109415284111451796341506713627277929535552609386880838487093987330425582724795902525640950924668403977079033160471764449436638638911376070564706985781097628009660187817462676740175446973771983694399301902520285855561152442038423686562159361023290198058723458256641587905868670794657351962466765951857770041076205147129280667067755404660234628206745732547055015943413308/85215413728375363355346701931005692228957874065255353442086528347838346364181396001093237773130340890203386408407310469714299868442807287840702919142026237109405278127739317072323095931079976122198956817503982205697669410907305156218727325641027179303154382365887702983143024973258976337854566482139090573025938976689133766626803094697467673137818893779637150563570100201442045531988955542709703249657753147172197899912072736872828853066244855066842971021200941846950089247822709088420217181065952643699116877663050221926340367107602714494857689245502405594279194681316540942889495984387217428751244924528493928265109093119191929198584214981377268141043284216254517115465304332706194963767909268359914652286498660465583437743820562942063042248260350883845173906398005415073018814569865584919818984144699290744709193207657143860220051267147735832733617430658683076145975250558347610488127820317341719924454799956620407632675305634843759634450046649322281262982660351410134604776190834302278458232754166089280786417354984275179563463575091830998144549171677971820314413789447576525256236423945483091756462875252553524484148853901701698353173101694486089155781566972605521502636774069848845852095570229718947093181403998330801673112928322071147852087328550520899683607461756077911354352697422866984277172403589357810632764555582568041267815631411941873618971496297046513500311019593533190268849904184741598956341457319693878989289425062889910455265826584127283363885188309710785605854614972236527579138317325870282544537065200560316668007028093932957813530971180126104270107010968698226815020395041762062154926416465767252161460063337107666779445576541975150701914820411120356665007246305825594343191972552530752474676141763486511448317222763773334749635041223058692084419488051445914724724041129837882773920700956975514227458093762378344948921936170853963767326044521269603566224941247244253349854820198837062603538603762490974303738704777592846785499207614784807006150030271403372831215297683250248745932079205715465508243565685776242527026588306926608537976539758149502890353419154868580859301366965001656532945966439838321509916692276557760269955048431447746719954998785324437569331981395980132895707031891981644220535948349692068251322823452678596267266110020740134036066187623646388150442296777747036870087584112503672554478963431312313293921164830593995565061335889728462214686927025851992244495952811,-0.54832482770163848,transport branch candidate
