timestampUtc,elapsedSeconds,status,processCount,cpuPercent,rssMiB,gpuCount,gpuUtilPercentMean,gpuMemoryUsedMiB,gpuMemoryTotalMiB,gpuTemperatureCMax
2026-08-20T08:53:01.399535+00:00,0.026945,running,1,0.000,2.297,0,,,,
2026-08-20T08:53:01.524204+00:00,0.151499,running,2,3.900,20.453,0,,,,
2026-08-20T08:53:01.650474+00:00,0.277765,running,1,8.700,20.406,0,,,,
2026-08-20T08:53:01.777035+00:00,0.404325,running,2,10.300,20.906,0,,,,
2026-08-20T08:53:01.902193+00:00,0.529485,running,2,11.500,20.672,0,,,,
2026-08-20T08:53:02.027714+00:00,0.655003,running,2,12.100,21.094,0,,,,
2026-08-20T08:53:02.148628+00:00,0.775918,running,2,12.400,22.344,0,,,,
2026-08-20T08:53:02.272570+00:00,0.899862,running,2,12.400,21.969,0,,,,
2026-08-20T08:53:02.395732+00:00,1.023021,running,2,12.000,21.797,0,,,,
2026-08-20T08:53:02.518108+00:00,1.145396,running,2,12.100,22.500,0,,,,
2026-08-20T08:53:02.646356+00:00,1.273643,running,2,12.000,21.594,0,,,,
2026-08-20T08:53:02.765555+00:00,1.392843,running,2,11.800,22.625,0,,,,
2026-08-20T08:53:02.887012+00:00,1.514307,running,1,11.700,21.000,0,,,,
2026-08-20T08:53:03.014440+00:00,1.641728,running,2,11.800,21.047,0,,,,
2026-08-20T08:53:03.140392+00:00,1.767678,running,2,11.500,21.188,0,,,,
2026-08-20T08:53:03.267334+00:00,1.894622,running,2,11.700,21.812,0,,,,
2026-08-20T08:53:03.387124+00:00,2.014411,running,2,11.500,22.906,0,,,,
2026-08-20T08:53:03.513434+00:00,2.140720,running,2,11.600,21.297,0,,,,
2026-08-20T08:53:03.639294+00:00,2.266579,running,1,11.700,21.344,0,,,,
2026-08-20T08:53:03.758700+00:00,2.385986,running,2,11.400,23.094,0,,,,
2026-08-20T08:53:03.880321+00:00,2.507605,running,2,11.200,22.094,0,,,,
2026-08-20T08:53:04.002876+00:00,2.630160,running,2,11.200,23.156,0,,,,
2026-08-20T08:53:04.126095+00:00,2.753378,running,2,11.000,23.250,0,,,,
2026-08-20T08:53:04.247044+00:00,2.874326,running,2,11.200,21.609,0,,,,
2026-08-20T08:53:04.372831+00:00,3.000113,running,2,11.000,22.672,0,,,,
2026-08-20T08:53:04.492766+00:00,3.120052,running,2,11.200,23.375,0,,,,
2026-08-20T08:53:04.611773+00:00,3.239056,running,2,11.200,23.469,0,,,,
2026-08-20T08:53:04.735445+00:00,3.362728,running,2,11.300,23.469,0,,,,
2026-08-20T08:53:04.855460+00:00,3.482741,running,1,11.200,21.859,0,,,,
2026-08-20T08:53:04.978971+00:00,3.606251,running,2,11.200,22.047,0,,,,
2026-08-20T08:53:05.102330+00:00,3.729612,running,2,11.100,23.609,0,,,,
2026-08-20T08:53:05.224703+00:00,3.851983,running,2,11.300,23.719,0,,,,
2026-08-20T08:53:05.347514+00:00,3.974794,running,2,11.200,23.766,0,,,,
2026-08-20T08:53:05.475574+00:00,4.102852,running,2,11.200,22.156,0,,,,
2026-08-20T08:53:05.599645+00:00,4.226925,running,2,11.100,23.203,0,,,,
2026-08-20T08:53:05.725954+00:00,4.353233,running,2,11.400,22.969,0,,,,
2026-08-20T08:53:05.851751+00:00,4.479028,running,2,11.500,22.344,0,,,,
2026-08-20T08:53:05.979018+00:00,4.606295,running,2,11.600,24.031,0,,,,
2026-08-20T08:53:06.105531+00:00,4.732809,running,2,11.700,23.719,0,,,,
2026-08-20T08:53:06.228369+00:00,4.855644,running,2,12.100,24.172,0,,,,
2026-08-20T08:53:06.353121+00:00,4.980397,running,2,12.000,23.922,0,,,,
2026-08-20T08:53:06.478377+00:00,5.105652,running,2,11.900,24.047,0,,,,
2026-08-20T08:53:06.601694+00:00,5.228974,running,2,11.800,23.312,0,,,,
2026-08-20T08:53:06.725503+00:00,5.352777,running,2,12.200,23.328,0,,,,
2026-08-20T08:53:06.850150+00:00,5.477423,running,2,12.300,23.266,0,,,,
2026-08-20T08:53:06.973210+00:00,5.600483,running,2,12.400,23.469,0,,,,
2026-08-20T08:53:07.093836+00:00,5.721108,running,2,12.500,24.578,0,,,,
2026-08-20T08:53:07.217714+00:00,5.844988,running,1,12.700,22.953,0,,,,
2026-08-20T08:53:07.342171+00:00,5.969442,running,2,12.900,23.672,0,,,,
2026-08-20T08:53:07.465123+00:00,6.092399,exited:0,0,0.000,0.000,0,,,,
