timestampUtc,elapsedSeconds,status,processCount,cpuPercent,rssMiB,gpuCount,gpuUtilPercentMean,gpuMemoryUsedMiB,gpuMemoryTotalMiB,gpuTemperatureCMax
2026-08-19T02:34:42.102600+00:00,0.034103,running,1,0.000,10.188,0,,,,
2026-08-19T02:34:44.123113+00:00,2.054485,running,1,99.200,29.062,0,,,,
2026-08-19T02:34:46.148973+00:00,4.080378,running,1,100.000,29.547,0,,,,
2026-08-19T02:34:48.171632+00:00,6.103071,running,1,99.000,29.906,0,,,,
2026-08-19T02:34:50.197054+00:00,8.128531,running,1,99.100,30.203,0,,,,
2026-08-19T02:34:52.220971+00:00,10.152482,running,1,99.000,30.422,0,,,,
2026-08-19T02:34:54.239637+00:00,12.171185,running,1,98.500,30.688,0,,,,
2026-08-19T02:34:56.271136+00:00,14.202819,running,1,83.000,30.844,0,,,,
2026-08-19T02:34:58.294417+00:00,16.226039,running,1,97.600,31.000,0,,,,
2026-08-19T02:35:00.316304+00:00,18.247961,running,1,100.000,31.234,0,,,,
2026-08-19T02:35:02.333121+00:00,20.264815,running,1,100.000,31.406,0,,,,
2026-08-19T02:35:04.350345+00:00,22.282074,running,1,98.700,31.578,0,,,,
2026-08-19T02:35:06.375646+00:00,24.307411,running,1,99.000,31.719,0,,,,
2026-08-19T02:35:08.399293+00:00,26.331095,running,1,100.000,31.797,0,,,,
2026-08-19T02:35:10.418231+00:00,28.350070,running,1,99.000,32.062,0,,,,
2026-08-19T02:35:12.450537+00:00,30.382411,running,1,82.200,32.156,0,,,,
2026-08-19T02:35:14.580147+00:00,32.512060,running,1,44.500,32.250,0,,,,
2026-08-19T02:35:15.497556+00:00,33.429487,exited:0,0,0.000,0.000,0,,,,
