metric,exact,decimal,threshold,status,classification
old_tail_bound,290406025512354276298158723756075446005423914521874036928139929819620539216610938044896849322569333303019765012366718863039710992307567120067067152130308430048956674384947436238578689083824672927541818577287614979699963957817407391553758326943218624409585620081624833348684659992802706392865012102456397601687067345531703606695503449087599914833264092521781918091358584241737964256232232448425659251411745397408997530294013914699991395019356777119394250677365086672284910399562680923/142442024804005193455966842236550570594119585245721735782991138856420445795792441753288928391516874187060282469266477779385423572282976315611076375583477535353889346477602847548927812768191841449365355938990037331974553600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.0387664799903113533,1,fails,all-order charge-blind bound
charge_resolved_tail,5633462825187557397603855473292508525377959193182115638724743003693555943613657387318907123795051875269287285684016862537753993194003136066172585063729562965749953470827394850810535709320229005124632689593411847702407465970396428270467272554524502738192834961877314962862793545431570306336116431381987035044835069956007090344191212322875910833207843478217139952543142274925182107112387473441610008580939267223791484205753321653579971090685479539560074443650329345814954945201122443487214291899405925625580339199286468787953314289894323314548359075430582558433791929968592838932013/8169161376204039305797909188846276850829842455437607707676441945427431107906680776130161116985663856163275077619156998828349408991507016309829266877514312426096961877033878239849201173680748686241998582002709913036849442447958658816214091019998293120779418576203367430522912958642826864385990297783912943652438016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68960111886114505708,1,passes,all-order charge-resolved bound
ball_mapping_ratio,5529826165875903343142103209479098101932860776337294595072191867397508233720643433487389447633015143577688438917391707219791153023097215500830890307646572844990300430360163192508785287503480183163008562558438188229677015663286414051408602247489698570095333476802298514970425922461500490160844991514355642543804011664411635395538613096281808340473600303513190212864037183239556680956561645297455401522832387706644750797703710809600070375724649605310507060344951467548783618560383192929464940113633636819572866405879035746916014443121060984115494168886285708451225028256550055640570690827129165651909477394983917256634264129406285417812509608202450855236125054397485446564930574352450951018321532595755393734299236971254918912895347828589888101479371721648291189213086090122730436792365489597434226306526439587453115448794062016810736591891134141537829747913403565191916422487235792769535468512161260817130576403459292597187109077880603408013632382891129067209960856349434313298154660175952485765218407513555038678421572938872872586853191515854830123463076102524386179625611735009849571602850098253123293968808266341965777243548818191991386220455962274333863534021343604152683798241854714671017079131/8018865613019139065729017030724332177621879418148554264291342268874998079287011968871888629952512229228209119782884981637627017174685891937719334301329366227512465029640101008828827328683806925585400413468159312342356797751052079683213312160179695034371812062190831551273716132490925621333291106182996065814340768152791305916041562065763075539197113981008626546176155846087182937516126041889129319383987937472303825805332208581842863657915066217384281157016254489762879614304753366125487943948715652738562196590239385821495151818304321227304476601585960386445693767266486934087318940107987314972939009038054513051906545686708125009741048075480886886753201090729172974783526628586682370212195115971052998714488931911107889510856680028800664939433100316144985030234405115382203487846381695890108520360999841814990408502351192306021554794683362364645052790396660273317565708660283639117292927427263457323594530766333348765761536000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68960205005778851817,1,passes,exact contraction ball ratio
old_transport_bound,419401203922607511267415797620146661156617708336102739749593843272134498994100725324214511482362706762595053078048981677376954263425307347527332093512847224811471722196273988023597866396372508086658654245067924366281076016355462826064914821339251489817476159718175157963572508165310234508114741411749191407972835256281670293496800362586087974491111254662835488559816658690677190128131556238170237578675063426465360815124581164270566490874228565623269214894123657816877598308798731967079192005211556337859822720046648849942698357675228986920799689120782711483633044439625877505166235999/314198514469386127146073430340241417339609325209138757987555459439516581073333876005006196807140917544741349139198346108782669576596423704224202572212088939465267764501303009224969275910798026393923022384719612039878824709536871492931311193076857427722285329853975670404727421486262571707153472991688959371247616000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.3348287296357403964,1,fails,all-order scalar transport bound
refined_transport_bound,4082172545751505781756278223876377013869580863553991166634054208439507716507335030371951772567882665167490391902977336262527622587302305432420334708684092654615207252372476233255762710355460745029673384457582908375824101235537168574926629395646629216067382706238152719499555912107978307215765813208934550132716779231086129578537559983166211106994443004850224655543761099461441242710256012315450493079092452193300792360692166485064464204167844027426288940274460461851583632035384964274664248240189988410697491581271846145891442050969474290330204663766208408863359788742090682265236067987/4084580688102019652898954594423138425414921227718803853838220972713715553953340388065080558492831928081637538809578499414174704495753508154914633438757156213048480938516939119924600586840374343120999291001354956518424721223979329408107045509999146560389709288101683715261456479321413432192995148891956471826219008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99941043095132664487,1,passes,all-order charge-resolved transport bound
probe_transport_bound,3080890587022590086593981159276425133012405342272760563814440139119011610661101809420494254901828261972411132859938930123295299701643597625062279133673635938429473526443955203127509929312932570600201510730517091194687883160974875762564740364694973643960500375157612807367875138936372877972953915850655476092229256574332398151503918952034030151701297645515478784247536556455911209425777429383395262494316109029870345240476662342881145959965158236090020460427395509488715115401063982365885773923550156476122071688504755044573636564837722513017496641816705704136153/3073076170677265111152227673732644497299296022712016788344791381684703625253901573440279804311165392739176934676326960293601465208112544501933650377223412250790756149492689038943327908477609492809602361694354291116090089045900765791963461331089215128463632995786724787186064245609413476352000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.0025428645146803319,1,fails,nearby negative control for the sufficient inequality
