timestampUtc,elapsedSeconds,status,processCount,cpuPercent,rssMiB,gpuCount,gpuUtilPercentMean,gpuMemoryUsedMiB,gpuMemoryTotalMiB,gpuTemperatureCMax
2026-08-19T10:23:20.624234+00:00,0.019777,running,1,0.000,2.625,0,,,,
2026-08-19T10:23:20.775969+00:00,0.171242,running,1,34.600,32.781,0,,,,
2026-08-19T10:23:20.927469+00:00,0.322742,running,1,60.600,32.953,0,,,,
2026-08-19T10:23:21.078864+00:00,0.474286,running,1,73.900,33.109,0,,,,
2026-08-19T10:23:21.230813+00:00,0.626086,running,1,85.100,33.156,0,,,,
2026-08-19T10:23:21.378133+00:00,0.773407,running,1,91.700,33.266,0,,,,
2026-08-19T10:23:21.528027+00:00,0.923301,running,1,96.200,33.328,0,,,,
2026-08-19T10:23:21.679793+00:00,1.075073,running,1,99.100,33.406,0,,,,
2026-08-19T10:23:21.831041+00:00,1.226316,running,1,98.800,33.438,0,,,,
2026-08-19T10:23:21.982609+00:00,1.377884,running,1,100.000,33.531,0,,,,
2026-08-19T10:23:22.134030+00:00,1.529304,running,1,100.000,33.547,0,,,,
2026-08-19T10:23:22.285766+00:00,1.681043,running,1,100.000,33.625,0,,,,
2026-08-19T10:23:22.428820+00:00,1.824101,running,1,99.000,33.672,0,,,,
2026-08-19T10:23:22.577992+00:00,1.973271,running,1,100.000,33.703,0,,,,
2026-08-19T10:23:22.728359+00:00,2.123639,running,1,99.000,33.750,0,,,,
2026-08-19T10:23:22.879799+00:00,2.275078,running,1,100.000,33.828,0,,,,
2026-08-19T10:23:23.028094+00:00,2.423373,running,1,100.000,33.891,0,,,,
2026-08-19T10:23:23.179147+00:00,2.574427,running,1,99.000,33.891,0,,,,
2026-08-19T10:23:23.325337+00:00,2.720616,running,1,100.000,33.938,0,,,,
2026-08-19T10:23:23.476308+00:00,2.871589,running,1,99.000,34.000,0,,,,
2026-08-19T10:23:23.627243+00:00,3.022525,running,1,100.000,34.031,0,,,,
2026-08-19T10:23:23.778642+00:00,3.173925,running,1,100.000,34.031,0,,,,
2026-08-19T10:23:23.929805+00:00,3.325091,running,1,98.600,35.297,0,,,,
2026-08-19T10:23:24.081184+00:00,3.476469,running,1,100.000,35.422,0,,,,
2026-08-19T10:23:24.232289+00:00,3.627572,running,1,100.000,35.531,0,,,,
2026-08-19T10:23:24.383499+00:00,3.778781,running,1,99.600,35.641,0,,,,
2026-08-19T10:23:24.534755+00:00,3.930039,running,1,99.300,35.672,0,,,,
2026-08-19T10:23:24.685767+00:00,4.081051,running,1,100.000,35.719,0,,,,
