splitDegrees,radialFraction,angularFraction,totalFraction
63.50000000,0.199092488424,0.800907511576,1.000000000000
64.00000000,0.192169262337,0.807830737663,1.000000000000
64.50000000,0.185339804475,0.814660195525,1.000000000000
65.00000000,0.178606195157,0.821393804843,1.000000000000
65.50000000,0.171970485505,0.828029514495,1.000000000000
66.00000000,0.165434696821,0.834565303179,1.000000000000
66.50000000,0.159000819969,0.840999180031,1.000000000000
67.00000000,0.152670814771,0.847329185229,1.000000000000
67.50000000,0.146446609407,0.853553390593,1.000000000000
68.00000000,0.140330099831,0.859669900169,1.000000000000
68.50000000,0.134323149190,0.865676850810,1.000000000000
69.00000000,0.128427587261,0.871572412739,1.000000000000
69.50000000,0.122645209889,0.877354790111,1.000000000000
70.00000000,0.116977778441,0.883022221559,1.000000000000
70.50000000,0.111427019272,0.888572980728,1.000000000000
71.00000000,0.105994623197,0.894005376803,1.000000000000
71.50000000,0.100682244976,0.899317755024,1.000000000000
72.00000000,0.095491502813,0.904508497187,1.000000000000
72.50000000,0.090423977856,0.909576022144,1.000000000000
73.00000000,0.085481213722,0.914518786278,1.000000000000
73.50000000,0.080664716027,0.919335283973,1.000000000000
74.00000000,0.075975951922,0.924024048078,1.000000000000
74.50000000,0.071416349649,0.928583650351,1.000000000000
75.00000000,0.066987298108,0.933012701892,1.000000000000
75.50000000,0.062690146430,0.937309853570,1.000000000000
76.00000000,0.058526203571,0.941473796429,1.000000000000
76.50000000,0.054496737906,0.945503262094,1.000000000000
77.00000000,0.050602976850,0.949397023150,1.000000000000
77.50000000,0.046846106482,0.953153893518,1.000000000000
78.00000000,0.043227271179,0.956772728821,1.000000000000
78.50000000,0.039747573274,0.960252426726,1.000000000000
79.00000000,0.036408072717,0.963591927283,1.000000000000
79.50000000,0.033209786751,0.966790213249,1.000000000000
80.00000000,0.030153689607,0.969846310393,1.000000000000
80.50000000,0.027240712200,0.972759287800,1.000000000000
81.00000000,0.024471741852,0.975528258148,1.000000000000
81.50000000,0.021847622018,0.978152377982,1.000000000000
82.00000000,0.019369152031,0.980630847969,1.000000000000
82.50000000,0.017037086855,0.982962913145,1.000000000000
83.00000000,0.014852136862,0.985147863138,1.000000000000
83.50000000,0.012814967607,0.987185032393,1.000000000000
84.00000000,0.010926199633,0.989073800367,1.000000000000
84.50000000,0.009186408276,0.990813591724,1.000000000000
85.00000000,0.007596123494,0.992403876506,1.000000000000
85.50000000,0.006155829702,0.993844170298,1.000000000000
86.00000000,0.004865965629,0.995134034371,1.000000000000
86.50000000,0.003726924179,0.996273075821,1.000000000000
87.00000000,0.002739052316,0.997260947684,1.000000000000
87.50000000,0.001902650954,0.998097349046,1.000000000000
88.00000000,0.001217974870,0.998782025130,1.000000000000
88.50000000,0.000685232623,0.999314767377,1.000000000000
89.00000000,0.000304586490,0.999695413510,1.000000000000
89.50000000,0.000076152422,0.999923847578,1.000000000000
90.00000000,0.000000000000,1.000000000000,1.000000000000
