input_degree,endpoint,input_charge,exact,decimal,is_global_maximum,classification
16,x=-1,-16,1811792831131307762150979552315204637228773003719369346522477106589836752645505038186699251475597893490494254973191566609789406778343024243822192419747000717304305922175147259285788999424051120215478541655371429851681020412753880328740672579442714275606917381617320207625609373067284304621722030821548232841818128551560531309561142245667364625931405362186236929300787872503649866/3469504548040113142178654305031139391978092717918156105910404441347695304763429064663339541324350388750389276056918058950735952871874344057620566262678247803804569577564663387217758636495289636813720433166949088349837605528703474607584249736878204231436685682314404848080656383301831268323114336256151070745520599500266305168868060382889907666825735077509307302534580230712890625,0.52220506013020517866,False,exact finite column; all-order monotonicity theorem covers every larger degree
16,x=2,32,15578949279400584538649040317554002199188966815649274909639976607223468487362400764342463472380895982597523515979397064714141105713785897182500323416459498384718089454825192357086164509912654132706570077093145110450591689106597043415137128221397749346570997040849926166645559732105547474746844335875424699913969324903458867972460408622076447291607445910570814982841087427433442/29653885025983873010073968419069567452804211264257744494960721720920472690285718501396064455763678536328113470571949221801161990357900376560859540706651690630808286987732165702715885782011022536869405411683325541451603466057294654765677348178446190012279364806106024342569712677793429643787302019283342485004449568378344488622803934896494937323296881004353053867816925048828125,0.52535946860756055354,False,exact finite column; all-order monotonicity theorem covers every larger degree
17,x=-1,-17,3648311361262501594964561661678114793154243342788096899348443374260283212784917004383421959563019264895772335725868973840808153214132845678496203491178562780905336396025459367324863511599765952007672942952499629962228598763779530249828847874318188745628545821482836436680413588498231732187080118715637195023026297874466591691012781956650774961001206573201144153500973848778432/7009100097050733620562937989961897761571904480642739607899806952217566272249351645784524325907778563132099547589733452425729197720958270823475891439754035967281958742554875529732845730293514417805495824579695127979469910158996918399160100478541826730175122590534151208243750269296628824895180477285153678273778988889426879129026384611898803367324717328301630914211273193359375,0.52051066624053865528,False,exact finite column; all-order monotonicity theorem covers every larger degree
17,x=2,34,1738596155263840097600387808906148752025094882926813180248364507894992071124654468553076341813725462112728923246454473631983384561654139497198790028121762618972077347415536443626438975958354311617847241647811199546963154798349078986409838150974662267967568879436231006396596181071946596977757225662563866615312380825769320156454896266602201247307944875664754267263809000659008/3320100045971400136056128521560898939691954753988666130057803293155689286854956042740037838587895108852047154121452687991134883130980233547962264366199280195028296246473362093031347977507454197907866443221960850095538378496366961346970573910888233714293479121831966361799671180193139969687190752398230689708632152631833784850591445342478380542416971366037614643573760986328125,0.52365776066701597014,False,exact finite column; all-order monotonicity theorem covers every larger degree
18,x=-1,-18,111133638852831996790143960736413154850119188285452234788711710831769259378847203918441525441327152928444934730756748414445336485023444266928930033748772683281892056053642842937632505678255393859699918063643072364675164786017067453983131070901177767279904930978287823850758499807626693301955103457351043051010527428212520102657825901514968179190056572475464964051151628068977392/214130609433652794140824687754838083364925764775012391690334611332381619021454476737440467979933396209196877907224423150512017451901470651276264004759145304540218398106323869709515962506920314806530783892170134615016488485440659832620788265839142615344236592482182780655667233836868059190249474411567330135089394370005831347643818785030957185799849185059429146349430084228515625,0.51899931143317534765,False,exact finite column; all-order monotonicity theorem covers every larger degree
18,x=2,36,518203841068462937884624521382494227619809101810717176397668957636788411938656439833633763035532415557310807794488314071619224490032944900676002352833743464704951565085299671034196624721833315562893355367365271500530375974655180998560749442740285319190209392783173075197038372138084745447678856002219219284743889185283633025627539882373941980727036370704541005415547586224/992461933720124001264499820422225389511931315206516551909484333450973173623356260688832658870550648225535569678964868581376351413402441873386559901922743199711797986189666475291721531662566288957163771706920909240564563307056827044410092214107271677601359828335501423618548801832005724913905339857188087223540345713028227810193035614283463274887253646738827228546142578125,0.52213976522609617525,False,exact finite column; all-order monotonicity theorem covers every larger degree
19,x=-1,-19,9681489255002471816127290215767104596194641904161802228556153013191325098991088487805874953610386939043050937225369749131918627940810975204340325236074618588877894561525634193184590072276933743625189714462512563944704813129717044023637560737696760340295617168933097263334291392176447945128635864103408434859067100139482320566805351900534132310985522178688552747834910218221696/18703030057484825156685222281616873591588881415286287331241347513880034459984437362093730714824842093138408230755787405303188690094780859024130011110870088988361321759732387906891768561210508779893063120706482346053133575377169931904489527675789640199407474209673718809496781565074037255476335554664526161531872235526356035712205205822668274695530499229789711534976959228515625,0.5176428217912212304,False,exact finite column; all-order monotonicity theorem covers every larger degree
19,x=2,38,1435304130446098784862212891024070349249988915597544843359469979787160358534825491808434541798501633018555914116887832247282300153371913254844959067160155171762622131361066836104863586934545575641806957283309707931549303847927833307870228274550081270772066617434914765402155502451251295744552886017197492911040023448018665210909143537954234291784366415154739750507555405660032/2756080867415021516390966561593660647460300098233676698929970043416522020502040809071337780671588235947109802325714928913866260872910969769513248288205442585361361047336451173040788590186260947076440349544611661711533474070552227948100505654351980076666034418604401432132307448911619359160027382759863193228100951964876736547031027177966089336536015252931974828243255615234375,0.5207772193536166494,False,exact finite column; all-order monotonicity theorem covers every larger degree
20,x=-1,-20,592036457378289428220591952627479565669476816269755854488741004494551023883063450643524310992475763031579183200690351380450319527829059796498797715182331160116446886814712869184919897230997012881267055537791140073921612958960546239051329361373647859207154264383352224529253082890161885964056667807620773989880943257509408745602093998179371404491185781346357975301103525944/1146427604763542981494176987145075513502953565737329855016786525411429249095431384772513011482106877829259869008900329135173340570245765821176309952018087134963261337472486947689545065424549282114173950815208296190173534383124238356337891576044933474386903809844184171896048878536137350162212516464118918933439254207128178235025671265201463455696284654550254344940185546875,0.51641852910581320657,False,exact finite column; all-order monotonicity theorem covers every larger degree
20,x=2,40,172695766554685226311175209069252550826392399134865008968554114146993683408100447151654131931103562333351481357231012121132142712327560512445904782203143753797815285407971707080664815392609704811999111695639616102122374195538512420544194259919249589047185465127772488807972259354549114759904803700300562988043233183618303115422616256662604624628566615361591591759975063300792/332396568463500197399105786449298659179768125030546991492808281397231456987728311502571566682076752989436582020286454253368787980631845866622237161970420675778465596023640480303633389851623730090633141386362452465962667704377610050493498092842675123250179345807175516663272054253212999938208558450096597142524828469819693560025972568598706669007469827192835509777069091796875,0.51954738086788820883,False,exact finite column; all-order monotonicity theorem covers every larger degree
